#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.202600000000000E+02  0.227325866280196E+01  0.874989837344155E+00  0.383134849503085E+00  0.147470723474281E+00
     0.202700000000000E+02  0.227115556026868E+01  0.871266887626292E+00  0.383819204975809E+00  0.147241769775959E+00
     0.202800000000000E+02  0.226905755035993E+01  0.867564850722153E+00  0.384501895358627E+00  0.147012723144143E+00
     0.202900000000000E+02  0.226696460087616E+01  0.863883528744083E+00  0.385182934765851E+00  0.146783585755560E+00
     0.203000000000000E+02  0.226487668056625E+01  0.860222727544084E+00  0.385862336954634E+00  0.146554359802346E+00
     0.203100000000000E+02  0.226279375916377E+01  0.856582256549503E+00  0.386540115333398E+00  0.146325047476509E+00
     0.203200000000000E+02  0.226071580741580E+01  0.852961928601123E+00  0.387216282970940E+00  0.146095650954992E+00
     0.203300000000000E+02  0.225864279710448E+01  0.849361559793920E+00  0.387890852606158E+00  0.145866172385345E+00
     0.203400000000000E+02  0.225657470106144E+01  0.845780969320821E+00  0.388563836658387E+00  0.145636613872061E+00
     0.203500000000000E+02  0.225451149317544E+01  0.842219979319725E+00  0.389235247238279E+00  0.145406977463575E+00
     0.203600000000000E+02  0.225245314839332E+01  0.838678414724038E+00  0.389905096159224E+00  0.145177265139963E+00
     0.203700000000000E+02  0.225039964271473E+01  0.835156103117017E+00  0.390573394949228E+00  0.144947478801360E+00
     0.203800000000000E+02  0.224835095318068E+01  0.831652874590134E+00  0.391240154863245E+00  0.144717620257107E+00
     0.203900000000001E+02  0.224630705785635E+01  0.828168561605670E+00  0.391905386895909E+00  0.144487691215657E+00
     0.204000000000001E+02  0.224426793580833E+01  0.824702998863786E+00  0.392569101794620E+00  0.144257693275236E+00
     0.204100000000001E+02  0.224223356707663E+01  0.821256023174215E+00  0.393231310072944E+00  0.144027627915293E+00
     0.204200000000001E+02  0.224020393264179E+01  0.817827473332794E+00  0.393892022024294E+00  0.143797496488719E+00
     0.204300000000001E+02  0.223817901438732E+01  0.814417190002952E+00  0.394551247735839E+00  0.143567300214876E+00
     0.204400000000001E+02  0.223615879505779E+01  0.811025015602327E+00  0.395208997102610E+00  0.143337040173411E+00
     0.204500000000001E+02  0.223414325821289E+01  0.807650794194627E+00  0.395865279841738E+00  0.143106717298875E+00
     0.204600000000001E+02  0.223213238817784E+01  0.804294371386838E+00  0.396520105506822E+00  0.142876332376144E+00
     0.204700000000001E+02  0.223012616999032E+01  0.800955594231867E+00  0.397173483502344E+00  0.142645886036637E+00
     0.204800000000001E+02  0.222812458934431E+01  0.797634311136720E+00  0.397825423098115E+00  0.142415378755332E+00
     0.204900000000001E+02  0.222612763253124E+01  0.794330371776248E+00  0.398475933443709E+00  0.142184810848570E+00
     0.205000000000001E+02  0.222413528637855E+01  0.791043627012510E+00  0.399125023582832E+00  0.141954182472639E+00
     0.205100000000001E+02  0.222214753818621E+01  0.787773928819798E+00  0.399772702467603E+00  0.141723493623141E+00
     0.205200000000001E+02  0.222016437566130E+01  0.784521130215305E+00  0.400418978972701E+00  0.141492744135106E+00
     0.205300000000001E+02  0.221818578685115E+01  0.781285085195471E+00  0.401063861909338E+00  0.141261933683866E+00
     0.205400000000001E+02  0.221621176007515E+01  0.778065648677947E+00  0.401707360039024E+00  0.141031061786655E+00
     0.205500000000001E+02  0.221424228385566E+01  0.774862676449176E+00  0.402349482087102E+00  0.140800127804927E+00
     0.205600000000001E+02  0.221227734684833E+01  0.771676025117533E+00  0.402990236755983E+00  0.140569130947373E+00
     0.205700000000001E+02  0.221031693777191E+01  0.768505552071959E+00  0.403629632738093E+00  0.140338070273612E+00
     0.205800000000001E+02  0.220836104533816E+01  0.765351115446022E+00  0.404267678728470E+00  0.140106944698542E+00
     0.205900000000001E+02  0.220640965818179E+01  0.762212574087320E+00  0.404904383436985E+00  0.139875752997322E+00
     0.206000000000001E+02  0.220446276479099E+01  0.759089787532099E+00  0.405539755600169E+00  0.139644493810962E+00
     0.206100000000001E+02  0.220252035343855E+01  0.755982615985033E+00  0.406173803992605E+00  0.139413165652496E+00
     0.206200000000001E+02  0.220058241211405E+01  0.752890920303981E+00  0.406806537437873E+00  0.139181766913714E+00
     0.206300000000001E+02  0.219864892845718E+01  0.749814561989626E+00  0.407437964819010E+00  0.138950295872423E+00
     0.206400000000001E+02  0.219671988969252E+01  0.746753403179836E+00  0.408068095088466E+00  0.138718750700199E+00
     0.206500000000001E+02  0.219479528256595E+01  0.743707306648610E+00  0.408696937277545E+00  0.138487129470621E+00
     0.206600000000001E+02  0.219287509328295E+01  0.740676135809429E+00  0.409324500505294E+00  0.138255430167936E+00
     0.206700000000001E+02  0.219095930744892E+01  0.737659754722854E+00  0.409950793986839E+00  0.138023650696133E+00
     0.206800000000001E+02  0.218904791001177E+01  0.734658028108188E+00  0.410575827041134E+00  0.137791788888396E+00
     0.206900000000001E+02  0.218714088520696E+01  0.731670821359010E+00  0.411199609098133E+00  0.137559842516897E+00
     0.207000000000001E+02  0.218523821650502E+01  0.728698000562419E+00  0.411822149705341E+00  0.137327809302895E+00
     0.207100000000001E+02  0.218333988656195E+01  0.725739432521744E+00  0.412443458533765E+00  0.137095686927124E+00
     0.207200000000001E+02  0.218144587717243E+01  0.722794984782557E+00  0.413063545383228E+00  0.136863473040409E+00
     0.207300000000001E+02  0.217955616922602E+01  0.719864525661764E+00  0.413682420187062E+00  0.136631165274497E+00
     0.207400000000001E+02  0.217767074266655E+01  0.716947924279560E+00  0.414300093016155E+00  0.136398761253066E+00
     0.207500000000001E+02  0.217578957645471E+01  0.714045050594043E+00  0.414916574082368E+00  0.136166258602866E+00
     0.207600000000001E+02  0.217391264853397E+01  0.711155775438269E+00  0.415531873741296E+00  0.135933654964973E+00
     0.207700000000001E+02  0.217203993579995E+01  0.708279970559517E+00  0.416146002494394E+00  0.135700948006113E+00
     0.207800000000001E+02  0.217017141407319E+01  0.705417508660545E+00  0.416758970990465E+00  0.135468135430020E+00
     0.207900000000001E+02  0.216830705807556E+01  0.702568263442645E+00  0.417370790026494E+00  0.135235214988808E+00
     0.208000000000001E+02  0.216644684141016E+01  0.699732109650224E+00  0.417981470547870E+00  0.135002184494307E+00
     0.208100000000001E+02  0.216459073654491E+01  0.696908923116732E+00  0.418591023647965E+00  0.134769041829345E+00
     0.208200000000001E+02  0.216273871479973E+01  0.694098580811692E+00  0.419199460567096E+00  0.134535784958930E+00
     0.208300000000001E+02  0.216089074633736E+01  0.691300960888629E+00  0.419806792690887E+00  0.134302411941319E+00
     0.208400000000001E+02  0.215904680015792E+01  0.688515942733671E+00  0.420413031548024E+00  0.134068920938924E+00
     0.208500000000001E+02  0.215720684409694E+01  0.685743407014606E+00  0.421018188807428E+00  0.133835310229041E+00
     0.208600000000001E+02  0.215537084482716E+01  0.682983235730195E+00  0.421622276274859E+00  0.133601578214363E+00
     0.208700000000001E+02  0.215353876786383E+01  0.680235312259531E+00  0.422225305888960E+00  0.133367723433254E+00
     0.208800000000001E+02  0.215171057757350E+01  0.677499521411220E+00  0.422827289716769E+00  0.133133744569757E+00
     0.208900000000001E+02  0.214988623718639E+01  0.674775749472230E+00  0.423428239948705E+00  0.132899640463312E+00
     0.209000000000001E+02  0.214806570881210E+01  0.672063884256163E+00  0.424028168893056E+00  0.132665410118152E+00
     0.209100000000001E+02  0.214624895345864E+01  0.669363815150808E+00  0.424627088969983E+00  0.132431052712360E+00
     0.209200000000001E+02  0.214443593105481E+01  0.666675433164769E+00  0.425225012705072E+00  0.132196567606572E+00
     0.209300000000001E+02  0.214262660047561E+01  0.663998630972987E+00  0.425821952722440E+00  0.131961954352281E+00
     0.209400000000001E+02  0.214082091957083E+01  0.661333302961032E+00  0.426417921737435E+00  0.131727212699757E+00
     0.209500000000001E+02  0.213901884519656E+01  0.658679345267936E+00  0.427012932548944E+00  0.131492342605534E+00
     0.209600000000001E+02  0.213722033324951E+01  0.656036655827478E+00  0.427606998031333E+00  0.131257344239459E+00
     0.209700000000001E+02  0.213542533870408E+01  0.653405134407743E+00  0.428200131126058E+00  0.131022217991302E+00
     0.209800000000001E+02  0.213363381565201E+01  0.650784682648829E+00  0.428792344832953E+00  0.130786964476886E+00
     0.209900000000001E+02  0.213184571734454E+01  0.648175204098564E+00  0.429383652201238E+00  0.130551584543744E+00
     0.210000000000001E+02  0.213006099623683E+01  0.645576604246119E+00  0.429974066320265E+00  0.130316079276290E+00
     0.210100000000001E+02  0.212827960403457E+01  0.642988790553428E+00  0.430563600310035E+00  0.130080450000489E+00
     0.210200000000001E+02  0.212650149174266E+01  0.640411672484268E+00  0.431152267311509E+00  0.129844698288019E+00
     0.210300000000002E+02  0.212472660971576E+01  0.637845161530947E+00  0.431740080476742E+00  0.129608825959925E+00
     0.210400000000002E+02  0.212295490771050E+01  0.635289171238497E+00  0.432327052958872E+00  0.129372835089758E+00
     0.210500000000002E+02  0.212118633493939E+01  0.632743617226301E+00  0.432913197901983E+00  0.129136728006186E+00
     0.210600000000002E+02  0.211942084012601E+01  0.630208417207102E+00  0.433498528430881E+00  0.128900507295092E+00
     0.210700000000002E+02  0.211765837156156E+01  0.627683491003313E+00  0.434083057640796E+00  0.128664175801147E+00
     0.210800000000002E+02  0.211589887716241E+01  0.625168760560611E+00  0.434666798587056E+00  0.128427736628862E+00
     0.210900000000002E+02  0.211414230452863E+01  0.622664149958753E+00  0.435249764274738E+00  0.128191193143123E+00
     0.211000000000002E+02  0.211238860100330E+01  0.620169585419607E+00  0.435831967648348E+00  0.127954548969214E+00
     0.211100000000002E+02  0.211063771373237E+01  0.617684995312374E+00  0.436413421581525E+00  0.127717807992330E+00
     0.211200000000002E+02  0.210888958972501E+01  0.615210310155976E+00  0.436994138866827E+00  0.127480974356585E+00
     0.211300000000002E+02  0.210714417591424E+01  0.612745462618635E+00  0.437574132205602E+00  0.127244052463538E+00
     0.211400000000002E+02  0.210540141921765E+01  0.610290387514639E+00  0.438153414197967E+00  0.127007046970218E+00
     0.211500000000002E+02  0.210366126659815E+01  0.607845021798300E+00  0.438731997332941E+00  0.126769962786692E+00
     0.211600000000002E+02  0.210192366512454E+01  0.605409304555152E+00  0.439309893978730E+00  0.126532805073157E+00
     0.211700000000002E+02  0.210018856203167E+01  0.602983176990405E+00  0.439887116373194E+00  0.126295579236592E+00
     0.211800000000002E+02  0.209845590478023E+01  0.600566582414705E+00  0.440463676614522E+00  0.126058290926968E+00
     0.211900000000002E+02  0.209672564111588E+01  0.598159466227234E+00  0.441039586652133E+00  0.125820946033034E+00
     0.212000000000002E+02  0.209499771912764E+01  0.595761775896228E+00  0.441614858277813E+00  0.125583550677709E+00
     0.212100000000002E+02  0.209327208730540E+01  0.593373460936944E+00  0.442189503117122E+00  0.125346111213069E+00
     0.212200000000002E+02  0.209154869459641E+01  0.590994472887176E+00  0.442763532621068E+00  0.125108634214966E+00
     0.212300000000002E+02  0.208982749046069E+01  0.588624765280367E+00  0.443336958058086E+00  0.124871126477299E+00
     0.212400000000002E+02  0.208810842492510E+01  0.586264293616415E+00  0.443909790506314E+00  0.124633595005934E+00
     0.212500000000002E+02  0.208639144863618E+01  0.583913015330243E+00  0.444482040846202E+00  0.124396047012318E+00
     0.212600000000002E+02  0.208467651291143E+01  0.581570889758239E+00  0.445053719753445E+00  0.124158489906785E+00
     0.212700000000002E+02  0.208296356978906E+01  0.579237878102644E+00  0.445624837692269E+00  0.123920931291585E+00
     0.212800000000002E+02  0.208125257207613E+01  0.576913943393991E+00  0.446195404909069E+00  0.123683378953659E+00
     0.212900000000002E+02  0.207954347339495E+01  0.574599050451704E+00  0.446765431426408E+00  0.123445840857161E+00
     0.213000000000002E+02  0.207783622822756E+01  0.572293165842957E+00  0.447334927037397E+00  0.123208325135778E+00
     0.213100000000002E+02  0.207613079195853E+01  0.569996257839890E+00  0.447903901300447E+00  0.122970840084839E+00
     0.213200000000002E+02  0.207442712091562E+01  0.567708296375311E+00  0.448472363534406E+00  0.122733394153249E+00
     0.213300000000002E+02  0.207272517240851E+01  0.565429252996986E+00  0.449040322814085E+00  0.122495995935274E+00
     0.213400000000002E+02  0.207102490476552E+01  0.563159100820622E+00  0.449607787966177E+00  0.122258654162176E+00
     0.213500000000002E+02  0.206932627736815E+01  0.560897814481683E+00  0.450174767565570E+00  0.122021377693744E+00
     0.213600000000002E+02  0.206762925068350E+01  0.558645370086111E+00  0.450741269932052E+00  0.121784175509722E+00
     0.213700000000002E+02  0.206593378629454E+01  0.556401745160135E+00  0.451307303127412E+00  0.121547056701171E+00
     0.213800000000002E+02  0.206423984692815E+01  0.554166918599201E+00  0.451872874952937E+00  0.121310030461759E+00
     0.213900000000002E+02  0.206254739648099E+01  0.551940870616213E+00  0.452437992947295E+00  0.121073106079036E+00
     0.214000000000002E+02  0.206085640004310E+01  0.549723582689155E+00  0.453002664384815E+00  0.120836292925672E+00
     0.214100000000002E+02  0.205916682391927E+01  0.547515037508218E+00  0.453566896274145E+00  0.120599600450711E+00
     0.214200000000002E+02  0.205747863564821E+01  0.545315218922561E+00  0.454130695357287E+00  0.120363038170840E+00
     0.214300000000002E+02  0.205579180401943E+01  0.543124111886784E+00  0.454694068109020E+00  0.120126615661693E+00
     0.214400000000002E+02  0.205410629908801E+01  0.540941702407263E+00  0.455257020736673E+00  0.119890342549212E+00
     0.214500000000002E+02  0.205242209218702E+01  0.538767977488412E+00  0.455819559180271E+00  0.119654228501082E+00
     0.214600000000002E+02  0.205073915593792E+01  0.536602925079012E+00  0.456381689113029E+00  0.119418283218251E+00
     0.214700000000002E+02  0.204905746425870E+01  0.534446534018683E+00  0.456943415942186E+00  0.119182516426551E+00
     0.214800000000002E+02  0.204737699236997E+01  0.532298793984607E+00  0.457504744810185E+00  0.118946937868436E+00
     0.214900000000002E+02  0.204569771679893E+01  0.530159695438603E+00  0.458065680596162E+00  0.118711557294859E+00
     0.215000000000002E+02  0.204401961538128E+01  0.528029229574636E+00  0.458626227917763E+00  0.118476384457282E+00
     0.215100000000002E+02  0.204234266726125E+01  0.525907388266851E+00  0.459186391133255E+00  0.118241429099851E+00
     0.215200000000002E+02  0.204066685288953E+01  0.523794164018226E+00  0.459746174343934E+00  0.118006700951738E+00
     0.215300000000002E+02  0.203899215401944E+01  0.521689549909910E+00  0.460305581396811E+00  0.117772209719662E+00
     0.215400000000002E+02  0.203731855370118E+01  0.519593539551326E+00  0.460864615887570E+00  0.117537965080599E+00
     0.215500000000002E+02  0.203564603627433E+01  0.517506127031135E+00  0.461423281163773E+00  0.117303976674697E+00
     0.215600000000002E+02  0.203397458735864E+01  0.515427306869086E+00  0.461981580328319E+00  0.117070254098392E+00
     0.215700000000002E+02  0.203230419384320E+01  0.513357073968860E+00  0.462539516243125E+00  0.116836806897749E+00
     0.215800000000002E+02  0.203063484387390E+01  0.511295423571951E+00  0.463097091533030E+00  0.116603644562017E+00
     0.215900000000002E+02  0.202896652683954E+01  0.509242351212616E+00  0.463654308589896E+00  0.116370776517424E+00
     0.216000000000002E+02  0.202729923335636E+01  0.507197852674002E+00  0.464211169576908E+00  0.116138212121204E+00
     0.216100000000002E+02  0.202563295525128E+01  0.505161923945440E+00  0.464767676433046E+00  0.115905960655861E+00
     0.216200000000002E+02  0.202396768554374E+01  0.503134561180987E+00  0.465323830877719E+00  0.115674031323687E+00
     0.216300000000002E+02  0.202230341842639E+01  0.501115760659230E+00  0.465879634415558E+00  0.115442433241525E+00
     0.216400000000002E+02  0.202064014924462E+01  0.499105518744413E+00  0.466435088341339E+00  0.115211175435779E+00
     0.216500000000002E+02  0.201897787447492E+01  0.497103831848896E+00  0.466990193745032E+00  0.114980266837688E+00
     0.216600000000002E+02  0.201731659170231E+01  0.495110696396980E+00  0.467544951516963E+00  0.114749716278849E+00
     0.216700000000003E+02  0.201565629959681E+01  0.493126108790117E+00  0.468099362353073E+00  0.114519532487001E+00
     0.216800000000003E+02  0.201399699788903E+01  0.491150065373542E+00  0.468653426760261E+00  0.114289724082061E+00
     0.216900000000003E+02  0.201233868734498E+01  0.489182562404305E+00  0.469207145061806E+00  0.114060299572422E+00
     0.217000000000003E+02  0.201068136974019E+01  0.487223596020756E+00  0.469760517402838E+00  0.113831267351503E+00
     0.217100000000003E+02  0.200902504783314E+01  0.485273162213457E+00  0.470313543755874E+00  0.113602635694558E+00
     0.217200000000003E+02  0.200736972533812E+01  0.483331256797543E+00  0.470866223926377E+00  0.113374412755735E+00
     0.217300000000003E+02  0.200571540689763E+01  0.481397875386532E+00  0.471418557558345E+00  0.113146606565382E+00
     0.217400000000003E+02  0.200406209805431E+01  0.479473013367561E+00  0.471970544139921E+00  0.112919225027608E+00
     0.217500000000003E+02  0.200240980522250E+01  0.477556665878079E+00  0.472522183008992E+00  0.112692275918081E+00
     0.217600000000003E+02  0.200075853565952E+01  0.475648827783946E+00  0.473073473358802E+00  0.112465766882069E+00
     0.217700000000003E+02  0.199910829743668E+01  0.473749493658963E+00  0.473624414243526E+00  0.112239705432717E+00
     0.217800000000003E+02  0.199745909941013E+01  0.471858657765790E+00  0.474175004583833E+00  0.112014098949555E+00
     0.217900000000003E+02  0.199581095119164E+01  0.469976314038251E+00  0.474725243172408E+00  0.111788954677230E+00
     0.218000000000003E+02  0.199416386311922E+01  0.468102456065003E+00  0.475275128679429E+00  0.111564279724464E+00
     0.218100000000003E+02  0.199251784622785E+01  0.466237077074544E+00  0.475824659657990E+00  0.111340081063225E+00
     0.218200000000003E+02  0.199087291222019E+01  0.464380169921538E+00  0.476373834549467E+00  0.111116365528102E+00
     0.218300000000003E+02  0.198922907343743E+01  0.462531727074432E+00  0.476922651688806E+00  0.110893139815895E+00
     0.218400000000003E+02  0.198758634283029E+01  0.460691740604330E+00  0.477471109309750E+00  0.110670410485393E+00
     0.218500000000003E+02  0.198594473393022E+01  0.458860202175115E+00  0.478019205549964E+00  0.110448183957345E+00
     0.218600000000003E+02  0.198430426082085E+01  0.457037103034750E+00  0.478566938456086E+00  0.110226466514616E+00
     0.218700000000003E+02  0.198266493810976E+01  0.455222434007774E+00  0.479114305988674E+00  0.110005264302523E+00
     0.218800000000003E+02  0.198102678090055E+01  0.453416185488909E+00  0.479661306027053E+00  0.109784583329332E+00
     0.218900000000003E+02  0.197938980476526E+01  0.451618347437782E+00  0.480207936374061E+00  0.109564429466929E+00
     0.219000000000003E+02  0.197775402571732E+01  0.449828909374715E+00  0.480754194760674E+00  0.109344808451637E+00
     0.219100000000003E+02  0.197611946018478E+01  0.448047860377530E+00  0.481300078850527E+00  0.109125725885190E+00
     0.219200000000003E+02  0.197448612498415E+01  0.446275189079347E+00  0.481845586244301E+00  0.108907187235844E+00
     0.219300000000003E+02  0.197285403729465E+01  0.444510883667346E+00  0.482390714484004E+00  0.108689197839618E+00
     0.219400000000003E+02  0.197122321463307E+01  0.442754931882426E+00  0.482935461057111E+00  0.108471762901671E+00
     0.219500000000003E+02  0.196959367482915E+01  0.441007321019745E+00  0.483479823400584E+00  0.108254887497791E+00
     0.219600000000003E+02  0.196796543600151E+01  0.439268037930099E+00  0.484023798904755E+00  0.108038576575997E+00
     0.219700000000003E+02  0.196633851653424E+01  0.437537069022091E+00  0.484567384917075E+00  0.107822834958248E+00
     0.219800000000003E+02  0.196471293505408E+01  0.435814400265053E+00  0.485110578745735E+00  0.107607667342245E+00
     0.219900000000003E+02  0.196308871040826E+01  0.434100017192696E+00  0.485653377663139E+00  0.107393078303331E+00
     0.220000000000003E+02  0.196146586164292E+01  0.432393904907420E+00  0.486195778909248E+00  0.107179072296465E+00
     0.220100000000003E+02  0.195984440798228E+01  0.430696048085276E+00  0.486737779694778E+00  0.106965653658277E+00
     0.220200000000003E+02  0.195822436880845E+01  0.429006430981524E+00  0.487279377204267E+00  0.106752826609192E+00
     0.220300000000003E+02  0.195660576364191E+01  0.427325037436749E+00  0.487820568598992E+00  0.106540595255617E+00
     0.220400000000003E+02  0.195498861212267E+01  0.425651850883494E+00  0.488361351019755E+00  0.106328963592182E+00
     0.220500000000003E+02  0.195337293399219E+01  0.423986854353394E+00  0.488901721589528E+00  0.106117935504031E+00
     0.220600000000003E+02  0.195175874907591E+01  0.422330030484744E+00  0.489441677415955E+00  0.105907514769155E+00
     0.220700000000003E+02  0.195014607726654E+01  0.420681361530486E+00  0.489981215593722E+00  0.105697705060766E+00
     0.220800000000003E+02  0.194853493850804E+01  0.419040829366571E+00  0.490520333206790E+00  0.105488509949698E+00
     0.220900000000003E+02  0.194692535278026E+01  0.417408415500663E+00  0.491059027330488E+00  0.105279932906832E+00
     0.221000000000003E+02  0.194531734008437E+01  0.415784101081153E+00  0.491597295033477E+00  0.105071977305541E+00
     0.221100000000003E+02  0.194371092042887E+01  0.414167866906449E+00  0.492135133379580E+00  0.104864646424155E+00
     0.221200000000003E+02  0.194210611381636E+01  0.412559693434502E+00  0.492672539429485E+00  0.104657943448421E+00
     0.221300000000003E+02  0.194050294023099E+01  0.410959560792558E+00  0.493209510242312E+00  0.104451871473983E+00
     0.221400000000003E+02  0.193890141962654E+01  0.409367448787072E+00  0.493746042877069E+00  0.104246433508842E+00
     0.221500000000003E+02  0.193730157191523E+01  0.407783336913793E+00  0.494282134393967E+00  0.104041632475826E+00
     0.221600000000003E+02  0.193570341695715E+01  0.406207204367963E+00  0.494817781855630E+00  0.103837471215034E+00
     0.221700000000003E+02  0.193410697455032E+01  0.404639030054616E+00  0.495352982328174E+00  0.103633952486281E+00
     0.221800000000003E+02  0.193251226442144E+01  0.403078792598945E+00  0.495887732882181E+00  0.103431078971506E+00
     0.221900000000003E+02  0.193091930621721E+01  0.401526470356715E+00  0.496422030593557E+00  0.103228853277166E+00
     0.222000000000003E+02  0.192932811949629E+01  0.399982041424700E+00  0.496955872544276E+00  0.103027277936605E+00
     0.222100000000003E+02  0.192773872372189E+01  0.398445483651114E+00  0.497489255823025E+00  0.102826355412381E+00
     0.222200000000003E+02  0.192615113825487E+01  0.396916774646018E+00  0.498022177525742E+00  0.102626088098569E+00
     0.222300000000003E+02  0.192456538234748E+01  0.395395891791686E+00  0.498554634756052E+00  0.102426478323020E+00
     0.222400000000003E+02  0.192298147513759E+01  0.393882812252898E+00  0.499086624625614E+00  0.102227528349579E+00
     0.222500000000003E+02  0.192139943564357E+01  0.392377512987157E+00  0.499618144254363E+00  0.102029240380266E+00
     0.222600000000003E+02  0.191981928275956E+01  0.390879970754798E+00  0.500149190770674E+00  0.101831616557402E+00
     0.222700000000003E+02  0.191824103525134E+01  0.389390162128978E+00  0.500679761311428E+00  0.101634658965686E+00
     0.222800000000003E+02  0.191666471175269E+01  0.387908063505537E+00  0.501209853022004E+00  0.101438369634233E+00
     0.222900000000003E+02  0.191509033076216E+01  0.386433651112697E+00  0.501739463056187E+00  0.101242750538542E+00
     0.223000000000003E+02  0.191351791064039E+01  0.384966901020610E+00  0.502268588575996E+00  0.101047803602417E+00
     0.223100000000004E+02  0.191194746960782E+01  0.383507789150719E+00  0.502797226751448E+00  0.100853530699833E+00
     0.223200000000004E+02  0.191037902574284E+01  0.382056291284935E+00  0.503325374760242E+00  0.100659933656738E+00
     0.223300000000004E+02  0.190881259698031E+01  0.380612383074608E+00  0.503853029787383E+00  0.100467014252796E+00
     0.223400000000004E+02  0.190724820111059E+01  0.379176040049301E+00  0.504380189024743E+00  0.100274774223069E+00
     0.223500000000004E+02  0.190568585577880E+01  0.377747237625315E+00  0.504906849670557E+00  0.100083215259636E+00
     0.223600000000004E+02  0.190412557848455E+01  0.376325951114022E+00  0.505433008928872E+00  0.998923390131452E-01
     0.223700000000004E+02  0.190256738658196E+01  0.374912155729931E+00  0.505958664008931E+00  0.997021470943062E-01
     0.223800000000004E+02  0.190101129728002E+01  0.373505826598527E+00  0.506483812124519E+00  0.995126410753126E-01
     0.223900000000004E+02  0.189945732764329E+01  0.372106938763851E+00  0.507008450493252E+00  0.993238224911985E-01
     0.224000000000004E+02  0.189790549459280E+01  0.370715467195831E+00  0.507532576335834E+00  0.991356928411288E-01
     0.224100000000004E+02  0.189635581490739E+01  0.369331386797347E+00  0.508056186875257E+00  0.989482535896221E-01
     0.224200000000004E+02  0.189480830522514E+01  0.367954672411034E+00  0.508579279335986E+00  0.987615061677054E-01
     0.224300000000004E+02  0.189326298204517E+01  0.366585298825817E+00  0.509101850943085E+00  0.985754519740009E-01
     0.224400000000004E+02  0.189171986172961E+01  0.365223240783175E+00  0.509623898921335E+00  0.983900923757444E-01
     0.224500000000004E+02  0.189017896050584E+01  0.363868472983130E+00  0.510145420494303E+00  0.982054287097361E-01
     0.224600000000004E+02  0.188864029446884E+01  0.362520970089964E+00  0.510666412883400E+00  0.980214622832231E-01
     0.224700000000004E+02  0.188710387958384E+01  0.361180706737653E+00  0.511186873306910E+00  0.978381943747138E-01
     0.224800000000004E+02  0.188556973168911E+01  0.359847657535031E+00  0.511706798978996E+00  0.976556262347243E-01
     0.224900000000004E+02  0.188403786649881E+01  0.358521797070679E+00  0.512226187108695E+00  0.974737590864591E-01
     0.225000000000004E+02  0.188250829960618E+01  0.357203099917525E+00  0.512745034898893E+00  0.972925941264218E-01
     0.225100000000004E+02  0.188098104648666E+01  0.355891540637176E+00  0.513263339545287E+00  0.971121325249620E-01
     0.225200000000004E+02  0.187945612250130E+01  0.354587093783979E+00  0.513781098235338E+00  0.969323754267551E-01
     0.225300000000004E+02  0.187793354290018E+01  0.353289733908799E+00  0.514298308147222E+00  0.967533239512167E-01
     0.225400000000004E+02  0.187641332282596E+01  0.351999435562528E+00  0.514814966448760E+00  0.965749791928509E-01
     0.225500000000004E+02  0.187489547731750E+01  0.350716173299324E+00  0.515331070296363E+00  0.963973422215361E-01
     0.225600000000004E+02  0.187338002131359E+01  0.349439921679588E+00  0.515846616833960E+00  0.962204140827473E-01
     0.225700000000004E+02  0.187186696965671E+01  0.348170655272663E+00  0.516361603191940E+00  0.960441957977132E-01
     0.225800000000004E+02  0.187035633709685E+01  0.346908348659293E+00  0.516876026486081E+00  0.958686883635149E-01
     0.225900000000004E+02  0.186884813829541E+01  0.345652976433790E+00  0.517389883816503E+00  0.956938927531192E-01
     0.226000000000004E+02  0.186734238782905E+01  0.344404513205984E+00  0.517903172266611E+00  0.955198099153557E-01
     0.226100000000004E+02  0.186583910019367E+01  0.343162933602891E+00  0.518415888902058E+00  0.953464407748316E-01
     0.226200000000004E+02  0.186433828980830E+01  0.341928212270145E+00  0.518928030769707E+00  0.951737862317880E-01
     0.226300000000004E+02  0.186283997101911E+01  0.340700323873191E+00  0.519439594896616E+00  0.950018471619005E-01
     0.226400000000004E+02  0.186134415810329E+01  0.339479243098226E+00  0.519950578289033E+00  0.948306244160203E-01
     0.226500000000004E+02  0.185985086527302E+01  0.338264944652914E+00  0.520460977931401E+00  0.946601188198615E-01
     0.226600000000004E+02  0.185836010667941E+01  0.337057403266862E+00  0.520970790785387E+00  0.944903311736332E-01
     0.226700000000004E+02  0.185687189641633E+01  0.335856593691875E+00  0.521480013788924E+00  0.943212622516156E-01
     0.226800000000004E+02  0.185538624852432E+01  0.334662490701984E+00  0.521988643855278E+00  0.941529128016864E-01
     0.226900000000004E+02  0.185390317699436E+01  0.333475069093257E+00  0.522496677872135E+00  0.939852835447927E-01
     0.227000000000004E+02  0.185242269577171E+01  0.332294303683395E+00  0.523004112700701E+00  0.938183751743718E-01
     0.227100000000004E+02  0.185094481875955E+01  0.331120169311126E+00  0.523510945174845E+00  0.936521883557249E-01
     0.227200000000004E+02  0.184946955982269E+01  0.329952640835382E+00  0.524017172100249E+00  0.934867237253378E-01
     0.227300000000004E+02  0.184799693279114E+01  0.328791693134284E+00  0.524522790253593E+00  0.933219818901559E-01
     0.227400000000004E+02  0.184652695146363E+01  0.327637301103937E+00  0.525027796381773E+00  0.931579634268121E-01
