#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.200900000000000E+02  0.116972232945409E+01  0.188447867243790E+01  0.237772112082924E+00  0.383062255749107E+00
     0.201000000000000E+02  0.117032426683138E+01  0.188362808752505E+01  0.237981376581258E+00  0.383029232103347E+00
     0.201100000000000E+02  0.117091229493019E+01  0.188284479200682E+01  0.238177160936655E+00  0.382992499938938E+00
     0.201200000000000E+02  0.117148641042152E+01  0.188212985869474E+01  0.238359247118592E+00  0.382951993388021E+00
     0.201300000000000E+02  0.117204668353667E+01  0.188148447238179E+01  0.238527405104861E+00  0.382907622406384E+00
     0.201400000000000E+02  0.117259326602345E+01  0.188090992543404E+01  0.238681394437118E+00  0.382859271685631E+00
     0.201500000000000E+02  0.117312639885027E+01  0.188040761298499E+01  0.238820965851105E+00  0.382806799648335E+00
     0.201600000000000E+02  0.117364641964251E+01  0.187997902774855E+01  0.238945862977959E+00  0.382750037530616E+00
     0.201700000000000E+02  0.117415376983602E+01  0.187962575446679E+01  0.239055824112807E+00  0.382688788556605E+00
     0.201800000000000E+02  0.117464900153464E+01  0.187934946400947E+01  0.239150584046606E+00  0.382622827209110E+00
     0.201900000000000E+02  0.117513278405952E+01  0.187915190714196E+01  0.239229875957023E+00  0.382551898600767E+00
     0.202000000000000E+02  0.117560591017931E+01  0.187903490797913E+01  0.239293433353788E+00  0.382475717949872E+00
     0.202100000000000E+02  0.117606930201175E+01  0.187900035714198E+01  0.239340992073823E+00  0.382393970164980E+00
     0.202200000000000E+02  0.117652401658828E+01  0.187905020463443E+01  0.239372292321076E+00  0.382306309542284E+00
     0.202300000000000E+02  0.117697125107438E+01  0.187918645245674E+01  0.239387080745746E+00  0.382212359579668E+00
     0.202400000000000E+02  0.117741234763965E+01  0.187941114697241E+01  0.239385112557256E+00  0.382111712911173E+00
     0.202500000000000E+02  0.117784879797254E+01  0.187972637104426E+01  0.239366153665054E+00  0.382003931365496E+00
     0.202600000000000E+02  0.117828224743558E+01  0.188013423595553E+01  0.239329982840885E+00  0.381888546151928E+00
     0.202700000000000E+02  0.117871449885776E+01  0.188063687313050E+01  0.239276393895975E+00  0.381765058176967E+00
     0.202800000000000E+02  0.117914751596160E+01  0.188123642566906E+01  0.239205197866063E+00  0.381632938494583E+00
     0.202900000000000E+02  0.117958342642277E+01  0.188193503970855E+01  0.239116225196960E+00  0.381491628892822E+00
     0.203000000000000E+02  0.118002452456091E+01  0.188273485562532E+01  0.239009327922879E+00  0.381340542619169E+00
     0.203100000000000E+02  0.118047327366039E+01  0.188363799908795E+01  0.238884381829434E+00  0.381179065246680E+00
     0.203200000000000E+02  0.118093230792003E+01  0.188464657197275E+01  0.238741288592839E+00  0.381006555682546E+00
     0.203300000000000E+02  0.118140443403103E+01  0.188576264315178E+01  0.238579977886456E+00  0.380822347320258E+00
     0.203400000000000E+02  0.118189263238196E+01  0.188698823916220E+01  0.238400409445533E+00  0.380625749336080E+00
     0.203500000000000E+02  0.118240005788978E+01  0.188832533476559E+01  0.238202575080585E+00  0.380416048129966E+00
     0.203600000000000E+02  0.118293004045530E+01  0.188977584340448E+01  0.237986500629646E+00  0.380192508910476E+00
     0.203700000000000E+02  0.118348608504102E+01  0.189134160756291E+01  0.237752247839283E+00  0.379954377422578E+00
     0.203800000000000E+02  0.118407187136877E+01  0.189302438903730E+01  0.237499916164064E+00  0.379700881816545E+00
     0.203900000000001E+02  0.118469125323362E+01  0.189482585912295E+01  0.237229644473987E+00  0.379431234655372E+00
     0.204000000000001E+02  0.118534825742997E+01  0.189674758872141E+01  0.236941612659239E+00  0.379144635057368E+00
     0.204100000000001E+02  0.118604708228435E+01  0.189879103837357E+01  0.236636043121588E+00  0.378840270969723E+00
     0.204200000000001E+02  0.118679209578872E+01  0.190095754822273E+01  0.236313202141719E+00  0.378517321567972E+00
     0.204300000000001E+02  0.118758783332664E+01  0.190324832791264E+01  0.235973401111854E+00  0.378174959775346E+00
     0.204400000000001E+02  0.118843899498365E+01  0.190566444642467E+01  0.235616997623242E+00  0.377812354895099E+00
     0.204500000000001E+02  0.118935044243154E+01  0.190820682185949E+01  0.235244396398244E+00  0.377428675347876E+00
     0.204600000000001E+02  0.119032719537531E+01  0.191087621116835E+01  0.234856050057155E+00  0.377023091505256E+00
     0.204700000000001E+02  0.119137442754970E+01  0.191367319984036E+01  0.234452459710292E+00  0.376594778609615E+00
     0.204800000000001E+02  0.119249746225111E+01  0.191659819155252E+01  0.234034175366454E+00  0.376142919769482E+00
     0.204900000000001E+02  0.119370176738925E+01  0.191965139779100E+01  0.233601796149461E+00  0.375666709018593E+00
     0.205000000000001E+02  0.119499295004142E+01  0.192283282745282E+01  0.233155970315264E+00  0.375165354425953E+00
     0.205100000000001E+02  0.119637675049088E+01  0.192614227643922E+01  0.232697395062963E+00  0.374638081243345E+00
     0.205200000000001E+02  0.119785903572999E+01  0.192957931725368E+01  0.232226816134000E+00  0.374084135075845E+00
     0.205300000000001E+02  0.119944579240693E+01  0.193314328861938E+01  0.231745027194914E+00  0.373502785060229E+00
     0.205400000000001E+02  0.120114311919454E+01  0.193683328513369E+01  0.231252869000158E+00  0.372893327035430E+00
     0.205500000000001E+02  0.120295721855827E+01  0.194064814697934E+01  0.230751228332739E+00  0.372255086688641E+00
     0.205600000000001E+02  0.120489438790014E+01  0.194458644971518E+01  0.230241036721782E+00  0.371587422660200E+00
     0.205700000000001E+02  0.120696101005468E+01  0.194864649417214E+01  0.229723268937540E+00  0.370889729590039E+00
     0.205800000000001E+02  0.120916354311295E+01  0.195282629648349E+01  0.229198941265802E+00  0.370161441088224E+00
     0.205900000000001E+02  0.121150850955050E+01  0.195712357828201E+01  0.228669109565197E+00  0.369402032612093E+00
     0.206000000000001E+02  0.121400248463590E+01  0.196153575710024E+01  0.228134867112473E+00  0.368611024232492E+00
     0.206100000000001E+02  0.121665208409679E+01  0.196605993701406E+01  0.227597342242303E+00  0.367787983271865E+00
     0.206200000000001E+02  0.121946395102182E+01  0.197069289957369E+01  0.227057695789892E+00  0.366932526797338E+00
     0.206300000000001E+02  0.122244474197833E+01  0.197543109507074E+01  0.226517118346073E+00  0.366044323952421E+00
     0.206400000000001E+02  0.122560111232753E+01  0.198027063419390E+01  0.225976827336200E+00  0.365123098111705E+00
     0.206500000000001E+02  0.122893970072162E+01  0.198520728013038E+01  0.225438063935599E+00  0.364168628843757E+00
     0.206600000000001E+02  0.123246711277006E+01  0.199023644117478E+01  0.224902089835707E+00  0.363180753668432E+00
     0.206700000000001E+02  0.123618990386620E+01  0.199535316391109E+01  0.224370183876406E+00  0.362159369595980E+00
     0.206800000000001E+02  0.124011456116899E+01  0.200055212703824E+01  0.223843638561204E+00  0.361104434436661E+00
     0.206900000000001E+02  0.124424748474002E+01  0.200582763591355E+01  0.223323756473050E+00  0.360015967870948E+00
     0.207000000000001E+02  0.124859496784100E+01  0.201117361789250E+01  0.222811846609490E+00  0.358894052272026E+00
     0.207100000000001E+02  0.125316317640290E+01  0.201658361854694E+01  0.222309220656672E+00  0.357738833273894E+00
     0.207200000000001E+02  0.125795812768500E+01  0.202205079884739E+01  0.221817189222348E+00  0.356550520080144E+00
     0.207300000000001E+02  0.126298566814899E+01  0.202756793339777E+01  0.221337058048455E+00  0.355329385510261E+00
     0.207400000000001E+02  0.126825145058161E+01  0.203312740981369E+01  0.220870124224153E+00  0.354075765782207E+00
     0.207500000000001E+02  0.127376091050775E+01  0.203872122933698E+01  0.220417672420263E+00  0.352790060031835E+00
     0.207600000000001E+02  0.127951924194514E+01  0.204434100878050E+01  0.219980971165959E+00  0.351472729571667E+00
     0.207700000000001E+02  0.128553137256179E+01  0.204997798389758E+01  0.219561269188263E+00  0.350124296893357E+00
     0.207800000000001E+02  0.129180193830724E+01  0.205562301427003E+01  0.219159791834394E+00  0.348745344420019E+00
     0.207900000000001E+02  0.129833525759983E+01  0.206126658980676E+01  0.218777737596397E+00  0.347336513016394E+00
     0.208000000000001E+02  0.130513530516301E+01  0.206689883894335E+01  0.218416274756577E+00  0.345898500266467E+00
     0.208100000000001E+02  0.131220568561532E+01  0.207250953862785E+01  0.218076538171328E+00  0.344432058529819E+00
     0.208200000000001E+02  0.131954960693008E+01  0.207808812617462E+01  0.217759626209702E+00  0.342937992789370E+00
     0.208300000000001E+02  0.132716985389247E+01  0.208362371306026E+01  0.217466597861871E+00  0.341417158304627E+00
     0.208400000000001E+02  0.133506876169314E+01  0.208910510072900E+01  0.217198470031116E+00  0.339870458085688E+00
     0.208500000000001E+02  0.134324818980892E+01  0.209452079846512E+01  0.216956215021536E+00  0.338298840204297E+00
     0.208600000000001E+02  0.135170949633163E+01  0.209985904337941E+01  0.216740758232035E+00  0.336703294959162E+00
     0.208700000000001E+02  0.136045351291656E+01  0.210510782254473E+01  0.216552976065464E+00  0.335084851913430E+00
     0.208800000000001E+02  0.136948052053134E+01  0.211025489730169E+01  0.216393694060110E+00  0.333444576822733E+00
     0.208900000000001E+02  0.137879022619452E+01  0.211528782974040E+01  0.216263685248968E+00  0.331783568472593E+00
     0.209000000000001E+02  0.138838174089996E+01  0.212019401134757E+01  0.216163668750522E+00  0.330102955444153E+00
     0.209100000000001E+02  0.139825355892947E+01  0.212496069379035E+01  0.216094308592976E+00  0.328403892827167E+00
     0.209200000000001E+02  0.140840353875951E+01  0.212957502178888E+01  0.216056212772260E+00  0.326687558899036E+00
     0.209300000000001E+02  0.141882888577081E+01  0.213402406800931E+01  0.216049932542437E+00  0.324955151788348E+00
     0.209400000000001E+02  0.142952613696909E+01  0.213829486988764E+01  0.216075961935607E+00  0.323207886140899E+00
     0.209500000000001E+02  0.144049114792385E+01  0.214237446827283E+01  0.216134737506888E+00  0.321446989805511E+00
     0.209600000000001E+02  0.145171908212727E+01  0.214624994775500E+01  0.216226638298685E+00  0.319673700556281E+00
     0.209700000000001E+02  0.146320440296840E+01  0.214990847852194E+01  0.216351986017140E+00  0.317889262866957E+00
     0.209800000000001E+02  0.147494086850836E+01  0.215333735956425E+01  0.216511045412531E+00  0.316094924752213E+00
     0.209900000000001E+02  0.148692152922984E+01  0.215652406302736E+01  0.216704024854293E+00  0.314291934689529E+00
     0.210000000000001E+02  0.149913872891912E+01  0.215945627948711E+01  0.216931077090448E+00  0.312481538634271E+00
     0.210100000000001E+02  0.151158410882103E+01  0.216212196390476E+01  0.217192300180429E+00  0.310664977139358E+00
     0.210200000000001E+02  0.152424861518687E+01  0.216450938199869E+01  0.217487738589619E+00  0.308843482589745E+00
     0.210300000000002E+02  0.153712251031198E+01  0.216660715675253E+01  0.217817384433416E+00  0.307018276560644E+00
     0.210400000000002E+02  0.155019538713446E+01  0.216840431476443E+01  0.218181178858245E+00  0.305190567307224E+00
     0.210500000000002E+02  0.156345618743850E+01  0.216989033212971E+01  0.218579013546638E+00  0.303361547392229E+00
     0.210600000000002E+02  0.157689322367647E+01  0.217105517953925E+01  0.219010732333401E+00  0.301532391456753E+00
     0.210700000000002E+02  0.159049420439223E+01  0.217188936626972E+01  0.219476132919816E+00  0.299704254138228E+00
     0.210800000000002E+02  0.160424626319601E+01  0.217238398273816E+01  0.219974968672941E+00  0.297878268138461E+00
     0.210900000000002E+02  0.161813599120737E+01  0.217253074129442E+01  0.220506950497198E+00  0.296055542443502E+00
     0.211000000000002E+02  0.163214947284917E+01  0.217232201492860E+01  0.221071748765781E+00  0.294237160696037E+00
     0.211100000000002E+02  0.164627232484180E+01  0.217175087357955E+01  0.221668995299677E+00  0.292424179719983E+00
     0.211200000000002E+02  0.166048973821321E+01  0.217081111774164E+01  0.222298285382610E+00  0.290617628196093E+00
     0.211300000000002E+02  0.167478652310885E+01  0.216949730908412E+01  0.222959179800642E+00  0.288818505486419E+00
     0.211400000000002E+02  0.168914715615425E+01  0.216780479781602E+01  0.223651206895727E+00  0.287027780604822E+00
     0.211500000000002E+02  0.170355583009500E+01  0.216572974655398E+01  0.224373864623132E+00  0.285246391329889E+00
     0.211600000000002E+02  0.171799650541255E+01  0.216326915047658E+01  0.225126622603208E+00  0.283475243456072E+00
     0.211700000000002E+02  0.173245296359135E+01  0.216042085357910E+01  0.225908924158702E+00  0.281715210178256E+00
     0.211800000000002E+02  0.174690886169304E+01  0.215718356087487E+01  0.226720188329444E+00  0.279967131604528E+00
     0.211900000000002E+02  0.176134778787773E+01  0.215355684642484E+01  0.227559811856918E+00  0.278231814391465E+00
     0.212000000000002E+02  0.177575331750012E+01  0.214954115711320E+01  0.228427171131945E+00  0.276510031495983E+00
     0.212100000000002E+02  0.179010906940091E+01  0.214513781212528E+01  0.229321624099365E+00  0.274802522037476E+00
     0.212200000000002E+02  0.180439876201043E+01  0.214034899812277E+01  0.230242512114290E+00  0.273109991263805E+00
     0.212300000000002E+02  0.181860626888269E+01  0.213517776014991E+01  0.231189161745160E+00  0.271433110614560E+00
     0.212400000000002E+02  0.183271567328356E+01  0.212962798834342E+01  0.232160886519497E+00  0.269772517874923E+00
     0.212500000000002E+02  0.184671132146713E+01  0.212370440055607E+01  0.233156988608852E+00  0.268128817413456E+00
     0.212600000000002E+02  0.186057787428796E+01  0.211741252104055E+01  0.234176760450030E+00  0.266502580497131E+00
     0.212700000000002E+02  0.187430035681564E+01  0.211075865537349E+01  0.235219486300326E+00  0.264894345677038E+00
     0.212800000000002E+02  0.188786420563955E+01  0.210374986183256E+01  0.236284443724893E+00  0.263304619238240E+00
     0.212900000000002E+02  0.190125531357682E+01  0.209639391946682E+01  0.237370905015043E+00  0.261733875707464E+00
     0.213000000000002E+02  0.191446007152476E+01  0.208869929312723E+01  0.238478138536629E+00  0.260182558412429E+00
     0.213100000000002E+02  0.192746540722901E+01  0.208067509574548E+01  0.239605410008142E+00  0.258651080086851E+00
     0.213200000000002E+02  0.194025882077139E+01  0.207233104816767E+01  0.240751983708583E+00  0.257139823515349E+00
     0.213300000000002E+02  0.195282841661455E+01  0.206367743686366E+01  0.241917123615481E+00  0.255649142212767E+00
     0.213400000000002E+02  0.196516293207601E+01  0.205472506984290E+01  0.243100094473839E+00  0.254179361132614E+00
     0.213500000000002E+02  0.197725176213811E+01  0.204548523111384E+01  0.244300162797031E+00  0.252730777399670E+00
     0.213600000000002E+02  0.198908498053606E+01  0.203596963402592E+01  0.245516597800976E+00  0.251303661061997E+00
     0.213700000000002E+02  0.200065335710005E+01  0.202619037383189E+01  0.246748672273147E+00  0.249898255857947E+00
     0.213800000000002E+02  0.201194837136072E+01  0.201615987980201E+01  0.247995663378192E+00  0.248514779994000E+00
     0.213900000000002E+02  0.202296222245888E+01  0.200589086721381E+01  0.249256853402101E+00  0.247153426929549E+00
     0.214000000000002E+02  0.203368783543020E+01  0.199539628952816E+01  0.250531530437037E+00  0.245814366165065E+00
     0.214100000000002E+02  0.204411886396340E+01  0.198468929104814E+01  0.251818989009061E+00  0.244497744030311E+00
     0.214200000000002E+02  0.205424968975556E+01  0.197378316033972E+01  0.253118530651083E+00  0.243203684469579E+00
     0.214300000000002E+02  0.206407541861093E+01  0.196269128467368E+01  0.254429464423472E+00  0.241932289821174E+00
     0.214400000000002E+02  0.207359187344932E+01  0.195142710572715E+01  0.255751107384796E+00  0.240683641588656E+00
     0.214500000000002E+02  0.208279558440741E+01  0.194000407676065E+01  0.257082785015215E+00  0.239457801201551E+00
     0.214600000000002E+02  0.209168377623006E+01  0.192843562146275E+01  0.258423831595105E+00  0.238254810763556E+00
     0.214700000000002E+02  0.210025435316006E+01  0.191673509463086E+01  0.259773590541440E+00  0.237074693786434E+00
     0.214800000000002E+02  0.210850588154307E+01  0.190491574483171E+01  0.261131414704509E+00  0.235917455908047E+00
     0.214900000000002E+02  0.211643757036987E+01  0.189299067916140E+01  0.262496666627510E+00  0.234783085593201E+00
     0.215000000000002E+02  0.212404924998094E+01  0.188097283020062E+01  0.263868718771533E+00  0.233671554816140E+00
     0.215100000000002E+02  0.213134134915925E+01  0.186887492523771E+01  0.265246953708380E+00  0.232582819723750E+00
     0.215200000000002E+02  0.213831487083441E+01  0.185670945780978E+01  0.266630764283692E+00  0.231516821278711E+00
     0.215300000000002E+02  0.214497136661816E+01  0.184448866159091E+01  0.268019553752712E+00  0.230473485881986E+00
     0.215400000000002E+02  0.215131291038494E+01  0.183222448663684E+01  0.269412735891017E+00  0.229452725974214E+00
     0.215500000000002E+02  0.215734207110380E+01  0.181992857797654E+01  0.270809735082434E+00  0.228454440615720E+00
     0.215600000000002E+02  0.216306188511904E+01  0.180761225652457E+01  0.272209986386342E+00  0.227478516044982E+00
     0.215700000000002E+02  0.216847582806700E+01  0.179528650227277E+01  0.273612935586394E+00  0.226524826215544E+00
     0.215800000000002E+02  0.217358778660503E+01  0.178296193970543E+01  0.275018039222724E+00  0.225593233311462E+00
     0.215900000000002E+02  0.217840203011716E+01  0.177064882537112E+01  0.276424764609505E+00  0.224683588241508E+00
     0.216000000000002E+02  0.218292318254844E+01  0.175835703753284E+01  0.277832589839748E+00  0.223795731112427E+00
     0.216100000000002E+02  0.218715619450728E+01  0.174609606781008E+01  0.279241003779034E+00  0.222929491681664E+00
     0.216200000000002E+02  0.219110631576216E+01  0.173387501471879E+01  0.280649506049890E+00  0.222084689790057E+00
     0.216300000000002E+02  0.219477906824630E+01  0.172170257900945E+01  0.282057607008335E+00  0.221261135775051E+00
     0.216400000000002E+02  0.219818021967095E+01  0.170958706069935E+01  0.283464827714091E+00  0.220458630865089E+00
     0.216500000000002E+02  0.220131575783556E+01  0.169753635769181E+01  0.284870699895852E+00  0.219676967555895E+00
     0.216600000000002E+02  0.220419186571092E+01  0.168555796587363E+01  0.286274765912880E+00  0.218915929969387E+00
     0.216700000000003E+02  0.220681489735972E+01  0.167365898058091E+01  0.287676578714151E+00  0.218175294196071E+00
     0.216800000000003E+02  0.220919135474777E+01  0.166184609932416E+01  0.289075701796162E+00  0.217454828621758E+00
     0.216900000000003E+02  0.221132786548875E+01  0.165012562566466E+01  0.290471709160394E+00  0.216754294239512E+00
     0.217000000000003E+02  0.221323116155516E+01  0.163850347413582E+01  0.291864185271397E+00  0.216073444947782E+00
     0.217100000000003E+02  0.221490805897956E+01  0.162698517610651E+01  0.293252725016300E+00  0.215412027835672E+00
     0.217200000000003E+02  0.221636543856087E+01  0.161557588648611E+01  0.294636933666539E+00  0.214769783456355E+00
     0.217300000000003E+02  0.221761022758362E+01  0.160428039117534E+01  0.296016426842415E+00  0.214146446089643E+00
     0.217400000000003E+02  0.221864938255024E+01  0.159310311517062E+01  0.297390830481108E+00  0.213541743994739E+00
     0.217500000000003E+02  0.221948987292065E+01  0.158204813123471E+01  0.298759780808600E+00  0.212955399654232E+00
     0.217600000000003E+02  0.222013866584752E+01  0.157111916905098E+01  0.300122924315921E+00  0.212387130010358E+00
     0.217700000000003E+02  0.222060271189066E+01  0.156031962478333E+01  0.301479917740045E+00  0.211836646694602E+00
     0.217800000000003E+02  0.222088893168970E+01  0.154965257096941E+01  0.302830428049661E+00  0.211303656251681E+00
     0.217900000000003E+02  0.222100420357042E+01  0.153912076667923E+01  0.304174132435966E+00  0.210787860358945E+00
     0.218000000000003E+02  0.222095535205712E+01  0.152872666787695E+01  0.305510718308559E+00  0.210288956042249E+00
     0.218100000000003E+02  0.222074913726066E+01  0.151847243792804E+01  0.306839883296434E+00  0.209806635889285E+00
     0.218200000000003E+02  0.222039224510975E+01  0.150835995819950E+01  0.308161335253956E+00  0.209340588261415E+00
     0.218300000000003E+02  0.221989127839177E+01  0.149839083870533E+01  0.309474792271680E+00  0.208890497504934E+00
     0.218400000000003E+02  0.221925274856758E+01  0.148856642875404E+01  0.310779982691754E+00  0.208456044162749E+00
     0.218500000000003E+02  0.221848306832482E+01  0.147888782755976E+01  0.312076645127597E+00  0.208036905187376E+00
     0.218600000000003E+02  0.221758854483297E+01  0.146935589478239E+01  0.313364528487464E+00  0.207632754156133E+00
     0.218700000000003E+02  0.221657537366405E+01  0.145997126096676E+01  0.314643392001426E+00  0.207243261489381E+00
     0.218800000000003E+02  0.221544963334246E+01  0.145073433785407E+01  0.315913005251256E+00  0.206868094672602E+00
     0.218900000000003E+02  0.221421728048831E+01  0.144164532854295E+01  0.317173148202615E+00  0.206506918483051E+00
     0.219000000000003E+02  0.221288414551886E+01  0.143270423748069E+01  0.318423611238893E+00  0.206159395221705E+00
     0.219100000000003E+02  0.221145592887406E+01  0.142391088026816E+01  0.319664195195984E+00  0.205825184951107E+00
     0.219200000000003E+02  0.220993819773258E+01  0.141526489326511E+01  0.320894711397238E+00  0.205503945739711E+00
     0.219300000000003E+02  0.220833638318640E+01  0.140676574298523E+01  0.322114981687746E+00  0.205195333913216E+00
     0.219400000000003E+02  0.220665577784293E+01  0.139841273527225E+01  0.323324838467133E+00  0.204899004313334E+00
     0.219500000000003E+02  0.220490153382518E+01  0.139020502425147E+01  0.324524124719893E+00  0.204614610564363E+00
     0.219600000000003E+02  0.220307866114190E+01  0.138214162105235E+01  0.325712694042364E+00  0.204341805347841E+00
     0.219700000000003E+02  0.220119202640100E+01  0.137422140229986E+01  0.326890410665339E+00  0.204080240685490E+00
     0.219800000000003E+02  0.219924635184117E+01  0.136644311837403E+01  0.328057149471302E+00  0.203829568230579E+00
     0.219900000000003E+02  0.219724621465804E+01  0.135880540143833E+01  0.329212796005264E+00  0.203589439567740E+00
     0.220000000000003E+02  0.219519604660295E+01  0.135130677323863E+01  0.330357246478154E+00  0.203359506521167E+00
     0.220100000000003E+02  0.219310013383371E+01  0.134394565267606E+01  0.331490407761707E+00  0.203139421471095E+00
     0.220200000000003E+02  0.219096261699839E+01  0.133672036315724E+01  0.332612197373778E+00  0.202928837678262E+00
     0.220300000000003E+02  0.218878749153457E+01  0.132962913972665E+01  0.333722543453060E+00  0.202727409616080E+00
     0.220400000000003E+02  0.218657860816818E+01  0.132267013598623E+01  0.334821384722128E+00  0.202534793310049E+00
     0.220500000000003E+02  0.218433967359695E+01  0.131584143080790E+01  0.335908670437819E+00  0.202350646683917E+00
     0.220600000000003E+02  0.218207425134553E+01  0.130914103484469E+01  0.336984360327931E+00  0.202174629911952E+00
     0.220700000000003E+02  0.217978576278008E+01  0.130256689684689E+01  0.338048424513306E+00  0.202006405776631E+00
     0.220800000000003E+02  0.217747748827160E+01  0.129611690978924E+01  0.339100843414356E+00  0.201845640030937E+00
     0.220900000000003E+02  0.217515256849859E+01  0.128978891681554E+01  0.340141607641183E+00  0.201692001764383E+00
     0.221000000000003E+02  0.217281400588045E+01  0.128358071700674E+01  0.341170717866487E+00  0.201545163771770E+00
     0.221100000000003E+02  0.217046466613422E+01  0.127749007097847E+01  0.342188184680514E+00  0.201404802923647E+00
     0.221200000000003E+02  0.216810727994836E+01  0.127151470631388E+01  0.343194028427373E+00  0.201270600537305E+00
     0.221300000000003E+02  0.216574444476777E+01  0.126565232283716E+01  0.344188279022160E+00  0.201142242747127E+00
     0.221400000000003E+02  0.216337862668569E+01  0.125990059773280E+01  0.345170975748348E+00  0.201019420872988E+00
     0.221500000000003E+02  0.216101216243795E+01  0.125425719051532E+01  0.346142167035091E+00  0.200901831785402E+00
     0.221600000000003E+02  0.215864726149688E+01  0.124871974785372E+01  0.347101910214076E+00  0.200789178265979E+00
     0.221700000000003E+02  0.215628600826149E+01  0.124328590825438E+01  0.348050271255778E+00  0.200681169361810E+00
     0.221800000000003E+02  0.215393036434209E+01  0.123795330660573E+01  0.348987324484986E+00  0.200577520732262E+00
     0.221900000000003E+02  0.215158217093737E+01  0.123271957858724E+01  0.349913152275643E+00  0.200477954986698E+00
     0.222000000000003E+02  0.214924315130233E+01  0.122758236494527E+01  0.350827844725133E+00  0.200382202011609E+00
     0.222100000000003E+02  0.214691491330610E+01  0.122253931563696E+01  0.351731499308282E+00  0.200289999285593E+00
     0.222200000000003E+02  0.214459895207839E+01  0.121758809384375E+01  0.352624220511433E+00  0.200201092180689E+00
     0.222300000000003E+02  0.214229665274380E+01  0.121272637985477E+01  0.353506119447122E+00  0.200115234248507E+00
     0.222400000000003E+02  0.214000929324312E+01  0.120795187482020E+01  0.354377313449971E+00  0.200032187489669E+00
     0.222500000000003E+02  0.213773804724086E+01  0.120326230437431E+01  0.355237925654528E+00  0.199951722605074E+00
     0.222600000000003E+02  0.213548398711797E+01  0.119865542212697E+01  0.356088084555945E+00  0.199873619227571E+00
     0.222700000000003E+02  0.213324808704881E+01  0.119412901302245E+01  0.356927923554461E+00  0.199797666132626E+00
     0.222800000000003E+02  0.213103122616120E+01  0.118968089656346E+01  0.357757580484788E+00  0.199723661426687E+00
     0.222900000000003E+02  0.212883419177798E+01  0.118530892989843E+01  0.358577197131597E+00  0.199651412711976E+00
     0.223000000000003E+02  0.212665768273853E+01  0.118101101076924E+01  0.359386918732420E+00  0.199580737226529E+00
     0.223100000000004E+02  0.212450231279803E+01  0.117678508031658E+01  0.360186893469368E+00  0.199511461958397E+00
     0.223200000000004E+02  0.212236861410230E+01  0.117262912573995E+01  0.360977271951141E+00  0.199443423733016E+00
     0.223300000000004E+02  0.212025704073518E+01  0.116854118280856E+01  0.361758206686941E+00  0.199376469272840E+00
     0.223400000000004E+02  0.211816797233560E+01  0.116451933822008E+01  0.362529851553882E+00  0.199310455228460E+00
     0.223500000000004E+02  0.211610171778031E+01  0.116056173180315E+01  0.363292361259672E+00  0.199245248180529E+00
     0.223600000000004E+02  0.211405851892875E+01  0.115666655856033E+01  0.364045890802270E+00  0.199180724611948E+00
     0.223700000000004E+02  0.211203855442501E+01  0.115283207054749E+01  0.364790594928394E+00  0.199116770849877E+00
     0.223800000000004E+02  0.211004194355233E+01  0.114905657858626E+01  0.365526627592678E+00  0.199053282977263E+00
     0.223900000000004E+02  0.210806875013452E+01  0.114533845380582E+01  0.366254141419380E+00  0.198990166713720E+00
     0.224000000000004E+02  0.210611898647850E+01  0.114167612901071E+01  0.366973287168537E+00  0.198927337265705E+00
     0.224100000000004E+02  0.210419261735167E+01  0.113806809987153E+01  0.367684213208433E+00  0.198864719146072E+00
     0.224200000000004E+02  0.210228956398745E+01  0.113451292593554E+01  0.368387064996305E+00  0.198802245963230E+00
     0.224300000000004E+02  0.210040970811173E+01  0.113100923145464E+01  0.369081984569142E+00  0.198739860180217E+00
     0.224400000000004E+02  0.209855289598301E+01  0.112755570602837E+01  0.369769110046434E+00  0.198677512844195E+00
     0.224500000000004E+02  0.209671894243826E+01  0.112415110506020E+01  0.370448575146684E+00  0.198615163286905E+00
     0.224600000000004E+02  0.209490763493645E+01  0.112079425002548E+01  0.371120508719478E+00  0.198552778796827E+00
     0.224700000000004E+02  0.209311873759151E+01  0.111748402855021E+01  0.371785034294809E+00  0.198490334263838E+00
     0.224800000000004E+02  0.209135199518590E+01  0.111421939430005E+01  0.372442269651353E+00  0.198427811797305E+00
     0.224900000000004E+02  0.208960713715644E+01  0.111099936667957E+01  0.373092326405266E+00  0.198365200318622E+00
     0.225000000000004E+02  0.208788388154310E+01  0.110782303034232E+01  0.373735309621076E+00  0.198302495129348E+00
     0.225100000000004E+02  0.208618193889220E+01  0.110468953451265E+01  0.374371317446075E+00  0.198239697456111E+00
     0.225200000000004E+02  0.208450101610477E+01  0.110159809212109E+01  0.375000440769632E+00  0.198176813973609E+00
     0.225300000000004E+02  0.208284082022125E+01  0.109854797875521E+01  0.375622762908680E+00  0.198113856307053E+00
     0.225400000000004E+02  0.208120106213349E+01  0.109553853142880E+01  0.376238359320609E+00  0.198050840515497E+00
     0.225500000000004E+02  0.207958146021551E+01  0.109256914717272E+01  0.376847297344630E+00  0.197987786557539E+00
     0.225600000000004E+02  0.207798174386411E+01  0.108963928145081E+01  0.377449635972687E+00  0.197924717740949E+00
     0.225700000000004E+02  0.207640165694098E+01  0.108674844640567E+01  0.378045425650789E+00  0.197861660157807E+00
