#       Energy(Ry)            Total                 X                  Y                   Z
      0.79940000E+00      0.93718233E-01      0.31235490E-01      0.31241303E-01      0.31241440E-01
      0.79960000E+00      0.93186733E-01      0.31058373E-01      0.31064123E-01      0.31064238E-01
      0.79980000E+00      0.92660193E-01      0.30882909E-01      0.30888596E-01      0.30888689E-01
      0.80000000E+00      0.92138549E-01      0.30709075E-01      0.30714701E-01      0.30714772E-01
      0.80020000E+00      0.91621737E-01      0.30536852E-01      0.30542417E-01      0.30542467E-01
      0.80040000E+00      0.91109697E-01      0.30366219E-01      0.30371724E-01      0.30371753E-01
      0.80060000E+00      0.90602367E-01      0.30197155E-01      0.30202602E-01      0.30202610E-01
      0.80080000E+00      0.90099689E-01      0.30029642E-01      0.30035029E-01      0.30035018E-01
      0.80100000E+00      0.89601603E-01      0.29863658E-01      0.29868988E-01      0.29868957E-01
      0.80120000E+00      0.89108053E-01      0.29699186E-01      0.29704459E-01      0.29704408E-01
      0.80140000E+00      0.88618980E-01      0.29536205E-01      0.29541422E-01      0.29541353E-01
      0.80160000E+00      0.88134330E-01      0.29374698E-01      0.29379860E-01      0.29379772E-01
      0.80180000E+00      0.87654047E-01      0.29214647E-01      0.29219753E-01      0.29219647E-01
      0.80200000E+00      0.87178077E-01      0.29056032E-01      0.29061085E-01      0.29060960E-01
      0.80220000E+00      0.86706367E-01      0.28898837E-01      0.28903836E-01      0.28903694E-01
      0.80240000E+00      0.86238864E-01      0.28743043E-01      0.28747990E-01      0.28747831E-01
      0.80260000E+00      0.85775517E-01      0.28588635E-01      0.28593529E-01      0.28593353E-01
      0.80280000E+00      0.85316275E-01      0.28435594E-01      0.28440437E-01      0.28440244E-01
      0.80300000E+00      0.84861087E-01      0.28283904E-01      0.28288696E-01      0.28288487E-01
      0.80320000E+00      0.84409905E-01      0.28133548E-01      0.28138291E-01      0.28138066E-01
      0.80340000E+00      0.83962680E-01      0.27984512E-01      0.27989205E-01      0.27988964E-01
      0.80360000E+00      0.83519364E-01      0.27836777E-01      0.27841422E-01      0.27841165E-01
      0.80380000E+00      0.83079911E-01      0.27690330E-01      0.27694926E-01      0.27694654E-01
      0.80400000E+00      0.82644273E-01      0.27545154E-01      0.27549703E-01      0.27549416E-01
      0.80420000E+00      0.82212405E-01      0.27401234E-01      0.27405736E-01      0.27405435E-01
      0.80440000E+00      0.81784263E-01      0.27258556E-01      0.27263011E-01      0.27262695E-01
      0.80460000E+00      0.81359801E-01      0.27117104E-01      0.27121513E-01      0.27121184E-01
      0.80480000E+00      0.80938977E-01      0.26976864E-01      0.26981228E-01      0.26980885E-01
      0.80500000E+00      0.80521747E-01      0.26837822E-01      0.26842141E-01      0.26841784E-01
      0.80520000E+00      0.80108069E-01      0.26699963E-01      0.26704238E-01      0.26703868E-01
      0.80540000E+00      0.79697902E-01      0.26563274E-01      0.26567506E-01      0.26567122E-01
      0.80560000E+00      0.79291204E-01      0.26427741E-01      0.26431929E-01      0.26431533E-01
      0.80580000E+00      0.78887935E-01      0.26293351E-01      0.26297496E-01      0.26297088E-01
      0.80600000E+00      0.78488055E-01      0.26160090E-01      0.26164193E-01      0.26163772E-01
      0.80620000E+00      0.78091525E-01      0.26027945E-01      0.26032007E-01      0.26031573E-01
      0.80640000E+00      0.77698306E-01      0.25896903E-01      0.25900924E-01      0.25900479E-01
      0.80660000E+00      0.77308360E-01      0.25766952E-01      0.25770932E-01      0.25770475E-01
      0.80680000E+00      0.76921649E-01      0.25638079E-01      0.25642019E-01      0.25641551E-01
      0.80700000E+00      0.76538136E-01      0.25510272E-01      0.25514172E-01      0.25513692E-01
      0.80720000E+00      0.76157786E-01      0.25383518E-01      0.25387379E-01      0.25386888E-01
      0.80740000E+00      0.75780561E-01      0.25257806E-01      0.25261628E-01      0.25261127E-01
      0.80760000E+00      0.75406427E-01      0.25133124E-01      0.25136908E-01      0.25136396E-01
      0.80780000E+00      0.75035349E-01      0.25009460E-01      0.25013206E-01      0.25012683E-01
      0.80800000E+00      0.74667291E-01      0.24886802E-01      0.24890511E-01      0.24889978E-01
      0.80820000E+00      0.74302221E-01      0.24765140E-01      0.24768812E-01      0.24768269E-01
      0.80840000E+00      0.73940105E-01      0.24644462E-01      0.24648097E-01      0.24647545E-01
      0.80860000E+00      0.73580909E-01      0.24524758E-01      0.24528357E-01      0.24527794E-01
      0.80880000E+00      0.73224601E-01      0.24406015E-01      0.24409579E-01      0.24409007E-01
      0.80900000E+00      0.72871150E-01      0.24288225E-01      0.24291753E-01      0.24291172E-01
      0.80920000E+00      0.72520523E-01      0.24171376E-01      0.24174869E-01      0.24174278E-01
      0.80940000E+00      0.72172689E-01      0.24055457E-01      0.24058916E-01      0.24058316E-01
      0.80960000E+00      0.71827618E-01      0.23940459E-01      0.23943884E-01      0.23943275E-01
      0.80980000E+00      0.71485279E-01      0.23826371E-01      0.23829762E-01      0.23829146E-01
      0.81000000E+00      0.71145643E-01      0.23713184E-01      0.23716542E-01      0.23715917E-01
      0.81020000E+00      0.70808680E-01      0.23600888E-01      0.23604213E-01      0.23603579E-01
      0.81040000E+00      0.70474361E-01      0.23489473E-01      0.23492765E-01      0.23492123E-01
      0.81060000E+00      0.70142657E-01      0.23378929E-01      0.23382189E-01      0.23381539E-01
      0.81080000E+00      0.69813540E-01      0.23269247E-01      0.23272475E-01      0.23271818E-01
      0.81100000E+00      0.69486982E-01      0.23160418E-01      0.23163615E-01      0.23162949E-01
      0.81120000E+00      0.69162956E-01      0.23052432E-01      0.23055598E-01      0.23054925E-01
      0.81140000E+00      0.68841434E-01      0.22945281E-01      0.22948416E-01      0.22947736E-01
      0.81160000E+00      0.68522390E-01      0.22838956E-01      0.22842061E-01      0.22841373E-01
      0.81180000E+00      0.68205797E-01      0.22733448E-01      0.22736522E-01      0.22735827E-01
      0.81200000E+00      0.67891630E-01      0.22628747E-01      0.22631792E-01      0.22631090E-01
      0.81220000E+00      0.67579862E-01      0.22524847E-01      0.22527862E-01      0.22527153E-01
      0.81240000E+00      0.67270469E-01      0.22421737E-01      0.22424723E-01      0.22424008E-01
      0.81260000E+00      0.66963425E-01      0.22319411E-01      0.22322368E-01      0.22321646E-01
      0.81280000E+00      0.66658705E-01      0.22217858E-01      0.22220787E-01      0.22220059E-01
      0.81300000E+00      0.66356286E-01      0.22117073E-01      0.22119974E-01      0.22119239E-01
      0.81320000E+00      0.66056143E-01      0.22017046E-01      0.22019919E-01      0.22019178E-01
      0.81340000E+00      0.65758252E-01      0.21917769E-01      0.21920615E-01      0.21919868E-01
      0.81360000E+00      0.65462591E-01      0.21819236E-01      0.21822054E-01      0.21821301E-01
      0.81380000E+00      0.65169136E-01      0.21721437E-01      0.21724229E-01      0.21723470E-01
      0.81400000E+00      0.64877864E-01      0.21624366E-01      0.21627131E-01      0.21626367E-01
      0.81420000E+00      0.64588753E-01      0.21528016E-01      0.21530754E-01      0.21529984E-01
      0.81440000E+00      0.64301781E-01      0.21432377E-01      0.21435090E-01      0.21434314E-01
      0.81460000E+00      0.64016926E-01      0.21337445E-01      0.21340131E-01      0.21339350E-01
      0.81480000E+00      0.63734165E-01      0.21243210E-01      0.21245871E-01      0.21245084E-01
      0.81500000E+00      0.63453479E-01      0.21149666E-01      0.21152302E-01      0.21151510E-01
      0.81520000E+00      0.63174845E-01      0.21056807E-01      0.21059418E-01      0.21058621E-01
      0.81540000E+00      0.62898244E-01      0.20964624E-01      0.20967210E-01      0.20966409E-01
      0.81560000E+00      0.62623653E-01      0.20873112E-01      0.20875674E-01      0.20874867E-01
      0.81580000E+00      0.62351054E-01      0.20782264E-01      0.20784801E-01      0.20783990E-01
      0.81600000E+00      0.62080427E-01      0.20692072E-01      0.20694585E-01      0.20693769E-01
      0.81620000E+00      0.61811751E-01      0.20602530E-01      0.20605020E-01      0.20604200E-01
      0.81640000E+00      0.61545006E-01      0.20513633E-01      0.20516099E-01      0.20515274E-01
      0.81660000E+00      0.61280175E-01      0.20425373E-01      0.20427816E-01      0.20426986E-01
      0.81680000E+00      0.61017237E-01      0.20337743E-01      0.20340164E-01      0.20339330E-01
      0.81700000E+00      0.60756175E-01      0.20250739E-01      0.20253137E-01      0.20252299E-01
      0.81720000E+00      0.60496969E-01      0.20164353E-01      0.20166729E-01      0.20165887E-01
      0.81740000E+00      0.60239601E-01      0.20078580E-01      0.20080933E-01      0.20080087E-01
      0.81760000E+00      0.59984053E-01      0.19993414E-01      0.19995745E-01      0.19994895E-01
      0.81780000E+00      0.59730308E-01      0.19908848E-01      0.19911157E-01      0.19910303E-01
      0.81800000E+00      0.59478347E-01      0.19824876E-01      0.19827164E-01      0.19826306E-01
      0.81820000E+00      0.59228154E-01      0.19741494E-01      0.19743761E-01      0.19742899E-01
      0.81840000E+00      0.58979711E-01      0.19658695E-01      0.19660940E-01      0.19660075E-01
      0.81860000E+00      0.58733000E-01      0.19576473E-01      0.19578698E-01      0.19577829E-01
      0.81880000E+00      0.58488007E-01      0.19494824E-01      0.19497028E-01      0.19496155E-01
      0.81900000E+00      0.58244713E-01      0.19413741E-01      0.19415924E-01      0.19415048E-01
      0.81920000E+00      0.58003103E-01      0.19333218E-01      0.19335382E-01      0.19334503E-01
      0.81940000E+00      0.57763160E-01      0.19253252E-01      0.19255395E-01      0.19254513E-01
      0.81960000E+00      0.57524868E-01      0.19173836E-01      0.19175959E-01      0.19175074E-01
      0.81980000E+00      0.57288212E-01      0.19094964E-01      0.19097068E-01      0.19096180E-01
      0.82000000E+00      0.57053176E-01      0.19016633E-01      0.19018717E-01      0.19017826E-01
      0.82020000E+00      0.56819745E-01      0.18938837E-01      0.18940902E-01      0.18940007E-01
      0.82040000E+00      0.56587903E-01      0.18861570E-01      0.18863616E-01      0.18862718E-01
      0.82060000E+00      0.56357636E-01      0.18784827E-01      0.18786855E-01      0.18785954E-01
      0.82080000E+00      0.56128929E-01      0.18708605E-01      0.18710613E-01      0.18709710E-01
      0.82100000E+00      0.55901766E-01      0.18632897E-01      0.18634887E-01      0.18633982E-01
      0.82120000E+00      0.55676134E-01      0.18557700E-01      0.18559671E-01      0.18558763E-01
      0.82140000E+00      0.55452018E-01      0.18483007E-01      0.18484961E-01      0.18484050E-01
      0.82160000E+00      0.55229405E-01      0.18408816E-01      0.18410751E-01      0.18409838E-01
      0.82180000E+00      0.55008279E-01      0.18335120E-01      0.18337038E-01      0.18336122E-01
      0.82200000E+00      0.54788628E-01      0.18261915E-01      0.18263815E-01      0.18262897E-01
      0.82220000E+00      0.54570437E-01      0.18189197E-01      0.18191080E-01      0.18190160E-01
      0.82240000E+00      0.54353694E-01      0.18116962E-01      0.18118827E-01      0.18117905E-01
      0.82260000E+00      0.54138384E-01      0.18045204E-01      0.18047053E-01      0.18046128E-01
      0.82280000E+00      0.53924495E-01      0.17973920E-01      0.17975751E-01      0.17974824E-01
      0.82300000E+00      0.53712014E-01      0.17903105E-01      0.17904920E-01      0.17903990E-01
      0.82320000E+00      0.53500928E-01      0.17832754E-01      0.17834553E-01      0.17833621E-01
      0.82340000E+00      0.53291224E-01      0.17762864E-01      0.17764646E-01      0.17763713E-01
      0.82360000E+00      0.53082889E-01      0.17693431E-01      0.17695197E-01      0.17694261E-01
      0.82380000E+00      0.52875912E-01      0.17624450E-01      0.17626199E-01      0.17625262E-01
      0.82400000E+00      0.52670279E-01      0.17555917E-01      0.17557651E-01      0.17556711E-01
      0.82420000E+00      0.52465979E-01      0.17487828E-01      0.17489546E-01      0.17488605E-01
      0.82440000E+00      0.52263000E-01      0.17420179E-01      0.17421882E-01      0.17420939E-01
      0.82460000E+00      0.52061329E-01      0.17352967E-01      0.17354654E-01      0.17353709E-01
      0.82480000E+00      0.51860956E-01      0.17286186E-01      0.17287858E-01      0.17286912E-01
      0.82500000E+00      0.51661869E-01      0.17219835E-01      0.17221491E-01      0.17220543E-01
      0.82520000E+00      0.51464055E-01      0.17153907E-01      0.17155549E-01      0.17154599E-01
      0.82540000E+00      0.51267505E-01      0.17088401E-01      0.17090027E-01      0.17089077E-01
      0.82560000E+00      0.51072205E-01      0.17023311E-01      0.17024923E-01      0.17023971E-01
      0.82580000E+00      0.50878147E-01      0.16958635E-01      0.16960232E-01      0.16959279E-01
      0.82600000E+00      0.50685318E-01      0.16894369E-01      0.16895952E-01      0.16894997E-01
      0.82620000E+00      0.50493707E-01      0.16830509E-01      0.16832077E-01      0.16831121E-01
      0.82640000E+00      0.50303305E-01      0.16767052E-01      0.16768606E-01      0.16767648E-01
      0.82660000E+00      0.50114100E-01      0.16703993E-01      0.16705533E-01      0.16704574E-01
      0.82680000E+00      0.49926082E-01      0.16641330E-01      0.16642856E-01      0.16641896E-01
      0.82700000E+00      0.49739241E-01      0.16579059E-01      0.16580572E-01      0.16579610E-01
      0.82720000E+00      0.49553566E-01      0.16517177E-01      0.16518676E-01      0.16517713E-01
      0.82740000E+00      0.49369048E-01      0.16455680E-01      0.16457165E-01      0.16456202E-01
      0.82760000E+00      0.49185676E-01      0.16394566E-01      0.16396037E-01      0.16395073E-01
      0.82780000E+00      0.49003440E-01      0.16333830E-01      0.16335288E-01      0.16334322E-01
      0.82800000E+00      0.48822331E-01      0.16273469E-01      0.16274914E-01      0.16273948E-01
      0.82820000E+00      0.48642338E-01      0.16213481E-01      0.16214913E-01      0.16213945E-01
      0.82840000E+00      0.48463453E-01      0.16153861E-01      0.16155280E-01      0.16154312E-01
      0.82860000E+00      0.48285666E-01      0.16094608E-01      0.16096014E-01      0.16095045E-01
      0.82880000E+00      0.48108967E-01      0.16035717E-01      0.16037110E-01      0.16036140E-01
      0.82900000E+00      0.47933348E-01      0.15977186E-01      0.15978567E-01      0.15977596E-01
      0.82920000E+00      0.47758798E-01      0.15919011E-01      0.15920380E-01      0.15919408E-01
      0.82940000E+00      0.47585310E-01      0.15861190E-01      0.15862546E-01      0.15861574E-01
      0.82960000E+00      0.47412873E-01      0.15803719E-01      0.15805064E-01      0.15804090E-01
      0.82980000E+00      0.47241480E-01      0.15746597E-01      0.15747929E-01      0.15746955E-01
      0.83000000E+00      0.47071121E-01      0.15689819E-01      0.15691139E-01      0.15690164E-01
      0.83020000E+00      0.46901788E-01      0.15633382E-01      0.15634690E-01      0.15633715E-01
      0.83040000E+00      0.46733472E-01      0.15577285E-01      0.15578581E-01      0.15577606E-01
      0.83060000E+00      0.46566164E-01      0.15521524E-01      0.15522808E-01      0.15521832E-01
      0.83080000E+00      0.46399857E-01      0.15466096E-01      0.15467369E-01      0.15466392E-01
      0.83100000E+00      0.46234542E-01      0.15410999E-01      0.15412260E-01      0.15411283E-01
      0.83120000E+00      0.46070210E-01      0.15356229E-01      0.15357479E-01      0.15356501E-01
      0.83140000E+00      0.45906853E-01      0.15301785E-01      0.15303024E-01      0.15302045E-01
      0.83160000E+00      0.45744464E-01      0.15247662E-01      0.15248890E-01      0.15247912E-01
      0.83180000E+00      0.45583035E-01      0.15193860E-01      0.15195077E-01      0.15194098E-01
      0.83200000E+00      0.45422557E-01      0.15140375E-01      0.15141581E-01      0.15140601E-01
      0.83220000E+00      0.45263023E-01      0.15087204E-01      0.15088399E-01      0.15087420E-01
      0.83240000E+00      0.45104425E-01      0.15034346E-01      0.15035530E-01      0.15034550E-01
      0.83260000E+00      0.44946755E-01      0.14981796E-01      0.14982970E-01      0.14981989E-01
      0.83280000E+00      0.44790006E-01      0.14929554E-01      0.14930717E-01      0.14929736E-01
      0.83300000E+00      0.44634171E-01      0.14877616E-01      0.14878768E-01      0.14877787E-01
      0.83320000E+00      0.44479241E-01      0.14825979E-01      0.14827121E-01      0.14826140E-01
      0.83340000E+00      0.44325210E-01      0.14774643E-01      0.14775774E-01      0.14774793E-01
      0.83360000E+00      0.44172071E-01      0.14723603E-01      0.14724725E-01      0.14723743E-01
      0.83380000E+00      0.44019815E-01      0.14672858E-01      0.14673969E-01      0.14672988E-01
      0.83400000E+00      0.43868437E-01      0.14622405E-01      0.14623507E-01      0.14622525E-01
      0.83420000E+00      0.43717929E-01      0.14572242E-01      0.14573334E-01      0.14572352E-01
      0.83440000E+00      0.43568284E-01      0.14522367E-01      0.14523449E-01      0.14522467E-01
      0.83460000E+00      0.43419494E-01      0.14472777E-01      0.14473849E-01      0.14472868E-01
      0.83480000E+00      0.43271555E-01      0.14423471E-01      0.14424533E-01      0.14423551E-01
      0.83500000E+00      0.43124458E-01      0.14374445E-01      0.14375497E-01      0.14374515E-01
      0.83520000E+00      0.42978196E-01      0.14325697E-01      0.14326740E-01      0.14325759E-01
      0.83540000E+00      0.42832764E-01      0.14277226E-01      0.14278260E-01      0.14277278E-01
      0.83560000E+00      0.42688155E-01      0.14229029E-01      0.14230054E-01      0.14229072E-01
      0.83580000E+00      0.42544362E-01      0.14181105E-01      0.14182120E-01      0.14181138E-01
      0.83600000E+00      0.42401379E-01      0.14133450E-01      0.14134456E-01      0.14133474E-01
      0.83620000E+00      0.42259200E-01      0.14086063E-01      0.14087059E-01      0.14086078E-01
      0.83640000E+00      0.42117817E-01      0.14038941E-01      0.14039929E-01      0.14038947E-01
      0.83660000E+00      0.41977226E-01      0.13992083E-01      0.13993062E-01      0.13992081E-01
      0.83680000E+00      0.41837419E-01      0.13945487E-01      0.13946457E-01      0.13945476E-01
      0.83700000E+00      0.41698392E-01      0.13899150E-01      0.13900111E-01      0.13899130E-01
      0.83720000E+00      0.41560136E-01      0.13853071E-01      0.13854023E-01      0.13853043E-01
      0.83740000E+00      0.41422648E-01      0.13807247E-01      0.13808191E-01      0.13807210E-01
      0.83760000E+00      0.41285920E-01      0.13761677E-01      0.13762612E-01      0.13761632E-01
      0.83780000E+00      0.41149947E-01      0.13716358E-01      0.13717285E-01      0.13716305E-01
      0.83800000E+00      0.41014724E-01      0.13671289E-01      0.13672207E-01      0.13671228E-01
      0.83820000E+00      0.40880243E-01      0.13626467E-01      0.13627378E-01      0.13626398E-01
      0.83840000E+00      0.40746500E-01      0.13581892E-01      0.13582794E-01      0.13581815E-01
      0.83860000E+00      0.40613489E-01      0.13537560E-01      0.13538454E-01      0.13537475E-01
      0.83880000E+00      0.40481205E-01      0.13493471E-01      0.13494356E-01      0.13493378E-01
      0.83900000E+00      0.40349642E-01      0.13449622E-01      0.13450499E-01      0.13449521E-01
      0.83920000E+00      0.40218794E-01      0.13406011E-01      0.13406880E-01      0.13405902E-01
      0.83940000E+00      0.40088655E-01      0.13362637E-01      0.13363498E-01      0.13362521E-01
      0.83960000E+00      0.39959222E-01      0.13319497E-01      0.13320351E-01      0.13319374E-01
      0.83980000E+00      0.39830488E-01      0.13276591E-01      0.13277437E-01      0.13276460E-01
      0.84000000E+00      0.39702448E-01      0.13233916E-01      0.13234754E-01      0.13233778E-01
      0.84020000E+00      0.39575096E-01      0.13191470E-01      0.13192301E-01      0.13191325E-01
      0.84040000E+00      0.39448428E-01      0.13149253E-01      0.13150075E-01      0.13149100E-01
      0.84060000E+00      0.39322439E-01      0.13107261E-01      0.13108076E-01      0.13107102E-01
      0.84080000E+00      0.39197124E-01      0.13065494E-01      0.13066302E-01      0.13065328E-01
      0.84100000E+00      0.39072476E-01      0.13023950E-01      0.13024750E-01      0.13023776E-01
      0.84120000E+00      0.38948493E-01      0.12982627E-01      0.12983420E-01      0.12982446E-01
      0.84140000E+00      0.38825167E-01      0.12941523E-01      0.12942309E-01      0.12941336E-01
      0.84160000E+00      0.38702496E-01      0.12900637E-01      0.12901415E-01      0.12900443E-01
      0.84180000E+00      0.38580473E-01      0.12859967E-01      0.12860739E-01      0.12859767E-01
      0.84200000E+00      0.38459094E-01      0.12819512E-01      0.12820277E-01      0.12819305E-01
      0.84220000E+00      0.38338355E-01      0.12779270E-01      0.12780028E-01      0.12779057E-01
      0.84240000E+00      0.38218250E-01      0.12739240E-01      0.12739990E-01      0.12739020E-01
      0.84260000E+00      0.38098775E-01      0.12699419E-01      0.12700163E-01      0.12699193E-01
      0.84280000E+00      0.37979926E-01      0.12659807E-01      0.12660544E-01      0.12659575E-01
      0.84300000E+00      0.37861697E-01      0.12620402E-01      0.12621132E-01      0.12620163E-01
      0.84320000E+00      0.37744085E-01      0.12581202E-01      0.12581925E-01      0.12580957E-01
      0.84340000E+00      0.37627084E-01      0.12542206E-01      0.12542922E-01      0.12541955E-01
      0.84360000E+00      0.37510691E-01      0.12503413E-01      0.12504122E-01      0.12503156E-01
      0.84380000E+00      0.37394900E-01      0.12464820E-01      0.12465523E-01      0.12464557E-01
      0.84400000E+00      0.37279708E-01      0.12426427E-01      0.12427123E-01      0.12426158E-01
      0.84420000E+00      0.37165111E-01      0.12388232E-01      0.12388922E-01      0.12387957E-01
      0.84440000E+00      0.37051103E-01      0.12350234E-01      0.12350917E-01      0.12349953E-01
      0.84460000E+00      0.36937682E-01      0.12312430E-01      0.12313107E-01      0.12312144E-01
      0.84480000E+00      0.36824841E-01      0.12274821E-01      0.12275491E-01      0.12274529E-01
      0.84500000E+00      0.36712579E-01      0.12237404E-01      0.12238068E-01      0.12237106E-01
      0.84520000E+00      0.36600889E-01      0.12200178E-01      0.12200836E-01      0.12199875E-01
      0.84540000E+00      0.36489769E-01      0.12163142E-01      0.12163794E-01      0.12162833E-01
      0.84560000E+00      0.36379213E-01      0.12126294E-01      0.12126940E-01      0.12125980E-01
      0.84580000E+00      0.36269219E-01      0.12089633E-01      0.12090273E-01      0.12089314E-01
      0.84600000E+00      0.36159782E-01      0.12053158E-01      0.12053791E-01      0.12052833E-01
      0.84620000E+00      0.36050899E-01      0.12016867E-01      0.12017494E-01      0.12016537E-01
      0.84640000E+00      0.35942564E-01      0.11980759E-01      0.11981381E-01      0.11980424E-01
      0.84660000E+00      0.35834775E-01      0.11944833E-01      0.11945449E-01      0.11944493E-01
      0.84680000E+00      0.35727528E-01      0.11909088E-01      0.11909697E-01      0.11908742E-01
      0.84700000E+00      0.35620818E-01      0.11873521E-01      0.11874125E-01      0.11873171E-01
      0.84720000E+00      0.35514642E-01      0.11838133E-01      0.11838731E-01      0.11837778E-01
      0.84740000E+00      0.35408997E-01      0.11802922E-01      0.11803514E-01      0.11802561E-01
      0.84760000E+00      0.35303879E-01      0.11767886E-01      0.11768472E-01      0.11767521E-01
      0.84780000E+00      0.35199283E-01      0.11733024E-01      0.11733605E-01      0.11732654E-01
      0.84800000E+00      0.35095206E-01      0.11698335E-01      0.11698911E-01      0.11697961E-01
      0.84820000E+00      0.34991646E-01      0.11663818E-01      0.11664388E-01      0.11663439E-01
      0.84840000E+00      0.34888597E-01      0.11629472E-01      0.11630037E-01      0.11629088E-01
      0.84860000E+00      0.34786057E-01      0.11595296E-01      0.11595855E-01      0.11594907E-01
      0.84880000E+00      0.34684023E-01      0.11561287E-01      0.11561841E-01      0.11560894E-01
      0.84900000E+00      0.34582489E-01      0.11527446E-01      0.11527995E-01      0.11527049E-01
      0.84920000E+00      0.34481455E-01      0.11493771E-01      0.11494314E-01      0.11493369E-01
      0.84940000E+00      0.34380914E-01      0.11460261E-01      0.11460799E-01      0.11459855E-01
      0.84960000E+00      0.34280866E-01      0.11426915E-01      0.11427447E-01      0.11426504E-01
      0.84980000E+00      0.34181305E-01      0.11393731E-01      0.11394258E-01      0.11393316E-01
      0.85000000E+00      0.34082229E-01      0.11360709E-01      0.11361231E-01      0.11360289E-01
      0.85020000E+00      0.33983634E-01      0.11327847E-01      0.11328364E-01      0.11327423E-01
      0.85040000E+00      0.33885518E-01      0.11295144E-01      0.11295657E-01      0.11294717E-01
      0.85060000E+00      0.33787876E-01      0.11262600E-01      0.11263107E-01      0.11262168E-01
      0.85080000E+00      0.33690706E-01      0.11230213E-01      0.11230716E-01      0.11229777E-01
      0.85100000E+00      0.33594005E-01      0.11197983E-01      0.11198480E-01      0.11197543E-01
      0.85120000E+00      0.33497769E-01      0.11165907E-01      0.11166399E-01      0.11165463E-01
      0.85140000E+00      0.33401995E-01      0.11133985E-01      0.11134473E-01      0.11133537E-01
      0.85160000E+00      0.33306681E-01      0.11102217E-01      0.11102699E-01      0.11101765E-01
      0.85180000E+00      0.33211822E-01      0.11070600E-01      0.11071078E-01      0.11070144E-01
      0.85200000E+00      0.33117417E-01      0.11039134E-01      0.11039607E-01      0.11038675E-01
      0.85220000E+00      0.33023461E-01      0.11007819E-01      0.11008287E-01      0.11007355E-01
      0.85240000E+00      0.32929953E-01      0.10976652E-01      0.10977116E-01      0.10976185E-01
      0.85260000E+00      0.32836888E-01      0.10945633E-01      0.10946092E-01      0.10945163E-01
      0.85280000E+00      0.32744265E-01      0.10914762E-01      0.10915216E-01      0.10914287E-01
      0.85300000E+00      0.32652080E-01      0.10884036E-01      0.10884486E-01      0.10883558E-01
      0.85320000E+00      0.32560330E-01      0.10853455E-01      0.10853901E-01      0.10852974E-01
      0.85340000E+00      0.32469012E-01      0.10823019E-01      0.10823460E-01      0.10822534E-01
      0.85360000E+00      0.32378124E-01      0.10792725E-01      0.10793162E-01      0.10792237E-01
      0.85380000E+00      0.32287663E-01      0.10762574E-01      0.10763006E-01      0.10762082E-01
      0.85400000E+00      0.32197625E-01      0.10732564E-01      0.10732992E-01      0.10732069E-01
      0.85420000E+00      0.32108009E-01      0.10702695E-01      0.10703118E-01      0.10702196E-01
      0.85440000E+00      0.32018811E-01      0.10672965E-01      0.10673384E-01      0.10672463E-01
      0.85460000E+00      0.31930029E-01      0.10643373E-01      0.10643788E-01      0.10642868E-01
      0.85480000E+00      0.31841660E-01      0.10613920E-01      0.10614330E-01      0.10613411E-01
      0.85500000E+00      0.31753701E-01      0.10584602E-01      0.10585008E-01      0.10584090E-01
      0.85520000E+00      0.31666149E-01      0.10555421E-01      0.10555823E-01      0.10554906E-01
      0.85540000E+00      0.31579003E-01      0.10526375E-01      0.10526772E-01      0.10525856E-01
      0.85560000E+00      0.31492259E-01      0.10497462E-01      0.10497856E-01      0.10496941E-01
      0.85580000E+00      0.31405915E-01      0.10468683E-01      0.10469073E-01      0.10468159E-01
      0.85600000E+00      0.31319967E-01      0.10440037E-01      0.10440422E-01      0.10439509E-01
      0.85620000E+00      0.31234415E-01      0.10411522E-01      0.10411903E-01      0.10410991E-01
      0.85640000E+00      0.31149255E-01      0.10383137E-01      0.10383514E-01      0.10382603E-01
      0.85660000E+00      0.31064484E-01      0.10354883E-01      0.10355256E-01      0.10354346E-01
      0.85680000E+00      0.30980100E-01      0.10326757E-01      0.10327126E-01      0.10326217E-01
      0.85700000E+00      0.30896101E-01      0.10298760E-01      0.10299125E-01      0.10298217E-01
      0.85720000E+00      0.30812484E-01      0.10270890E-01      0.10271251E-01      0.10270344E-01
      0.85740000E+00      0.30729247E-01      0.10243146E-01      0.10243503E-01      0.10242598E-01
      0.85760000E+00      0.30646387E-01      0.10215528E-01      0.10215882E-01      0.10214977E-01
      0.85780000E+00      0.30563902E-01      0.10188036E-01      0.10188385E-01      0.10187482E-01
      0.85800000E+00      0.30481790E-01      0.10160667E-01      0.10161013E-01      0.10160110E-01
      0.85820000E+00      0.30400048E-01      0.10133422E-01      0.10133764E-01      0.10132862E-01
      0.85840000E+00      0.30318674E-01      0.10106299E-01      0.10106638E-01      0.10105737E-01
      0.85860000E+00      0.30237665E-01      0.10079298E-01      0.10079633E-01      0.10078734E-01
      0.85880000E+00      0.30157020E-01      0.10052419E-01      0.10052750E-01      0.10051851E-01
      0.85900000E+00      0.30076736E-01      0.10025659E-01      0.10025987E-01      0.10025089E-01
      0.85920000E+00      0.29996810E-01      0.99990196E-02      0.99993434E-02      0.99984469E-02
      0.85940000E+00      0.29917241E-01      0.99724986E-02      0.99728188E-02      0.99719234E-02
      0.85960000E+00      0.29838026E-01      0.99460957E-02      0.99464123E-02      0.99455179E-02
      0.85980000E+00      0.29759163E-01      0.99198101E-02      0.99201232E-02      0.99192299E-02
