#       Energy(Ry)            Total                 X                  Y                   Z
      0.78540000E+00      0.12578996E+00      0.41891501E-01      0.41964357E-01      0.41934099E-01
      0.78560000E+00      0.12500896E+00      0.41631271E-01      0.41703874E-01      0.41673817E-01
      0.78580000E+00      0.12423586E+00      0.41373673E-01      0.41446024E-01      0.41416165E-01
      0.78600000E+00      0.12347055E+00      0.41118672E-01      0.41190771E-01      0.41161108E-01
      0.78620000E+00      0.12271292E+00      0.40866230E-01      0.40938078E-01      0.40908609E-01
      0.78640000E+00      0.12196286E+00      0.40616314E-01      0.40687911E-01      0.40658634E-01
      0.78660000E+00      0.12122027E+00      0.40368889E-01      0.40440234E-01      0.40411148E-01
      0.78680000E+00      0.12048505E+00      0.40123920E-01      0.40195015E-01      0.40166117E-01
      0.78700000E+00      0.11975710E+00      0.39881374E-01      0.39952220E-01      0.39923508E-01
      0.78720000E+00      0.11903632E+00      0.39641220E-01      0.39711816E-01      0.39683289E-01
      0.78740000E+00      0.11832262E+00      0.39403423E-01      0.39473771E-01      0.39445426E-01
      0.78760000E+00      0.11761590E+00      0.39167954E-01      0.39238053E-01      0.39209889E-01
      0.78780000E+00      0.11691606E+00      0.38934779E-01      0.39004631E-01      0.38976647E-01
      0.78800000E+00      0.11622301E+00      0.38703870E-01      0.38773475E-01      0.38745668E-01
      0.78820000E+00      0.11553667E+00      0.38475196E-01      0.38544555E-01      0.38516923E-01
      0.78840000E+00      0.11485695E+00      0.38248727E-01      0.38317840E-01      0.38290383E-01
      0.78860000E+00      0.11418375E+00      0.38024435E-01      0.38093302E-01      0.38066017E-01
      0.78880000E+00      0.11351700E+00      0.37802290E-01      0.37870913E-01      0.37843798E-01
      0.78900000E+00      0.11285661E+00      0.37582264E-01      0.37650643E-01      0.37623698E-01
      0.78920000E+00      0.11220248E+00      0.37364330E-01      0.37432466E-01      0.37405688E-01
      0.78940000E+00      0.11155456E+00      0.37148461E-01      0.37216354E-01      0.37189742E-01
      0.78960000E+00      0.11091274E+00      0.36934630E-01      0.37002281E-01      0.36975834E-01
      0.78980000E+00      0.11027697E+00      0.36722810E-01      0.36790220E-01      0.36763935E-01
      0.79000000E+00      0.10964714E+00      0.36512976E-01      0.36580145E-01      0.36554022E-01
      0.79020000E+00      0.10902320E+00      0.36305101E-01      0.36372032E-01      0.36346067E-01
      0.79040000E+00      0.10840506E+00      0.36099162E-01      0.36165853E-01      0.36140047E-01
      0.79060000E+00      0.10779266E+00      0.35895133E-01      0.35961586E-01      0.35935937E-01
      0.79080000E+00      0.10718591E+00      0.35692990E-01      0.35759206E-01      0.35733712E-01
      0.79100000E+00      0.10658475E+00      0.35492710E-01      0.35558689E-01      0.35533348E-01
      0.79120000E+00      0.10598910E+00      0.35294268E-01      0.35360011E-01      0.35334823E-01
      0.79140000E+00      0.10539890E+00      0.35097641E-01      0.35163149E-01      0.35138112E-01
      0.79160000E+00      0.10481408E+00      0.34902808E-01      0.34968082E-01      0.34943194E-01
      0.79180000E+00      0.10423457E+00      0.34709744E-01      0.34774785E-01      0.34750046E-01
      0.79200000E+00      0.10366031E+00      0.34518429E-01      0.34583237E-01      0.34558645E-01
      0.79220000E+00      0.10309123E+00      0.34328841E-01      0.34393417E-01      0.34368970E-01
      0.79240000E+00      0.10252726E+00      0.34140958E-01      0.34205303E-01      0.34181000E-01
      0.79260000E+00      0.10196835E+00      0.33954759E-01      0.34018874E-01      0.33994714E-01
      0.79280000E+00      0.10141442E+00      0.33770224E-01      0.33834110E-01      0.33810091E-01
      0.79300000E+00      0.10086543E+00      0.33587331E-01      0.33650989E-01      0.33627111E-01
      0.79320000E+00      0.10032131E+00      0.33406062E-01      0.33469492E-01      0.33445753E-01
      0.79340000E+00      0.99781995E-01      0.33226396E-01      0.33289600E-01      0.33265998E-01
      0.79360000E+00      0.99247434E-01      0.33048314E-01      0.33111292E-01      0.33087827E-01
      0.79380000E+00      0.98717567E-01      0.32871797E-01      0.32934550E-01      0.32911220E-01
      0.79400000E+00      0.98192339E-01      0.32696826E-01      0.32759355E-01      0.32736159E-01
      0.79420000E+00      0.97671693E-01      0.32523381E-01      0.32585687E-01      0.32562625E-01
      0.79440000E+00      0.97155575E-01      0.32351446E-01      0.32413530E-01      0.32390599E-01
      0.79460000E+00      0.96643930E-01      0.32181002E-01      0.32242864E-01      0.32220064E-01
      0.79480000E+00      0.96136705E-01      0.32012031E-01      0.32073672E-01      0.32051002E-01
      0.79500000E+00      0.95633848E-01      0.31844516E-01      0.31905938E-01      0.31883395E-01
      0.79520000E+00      0.95135307E-01      0.31678439E-01      0.31739642E-01      0.31717227E-01
      0.79540000E+00      0.94641032E-01      0.31513783E-01      0.31574769E-01      0.31552480E-01
      0.79560000E+00      0.94150972E-01      0.31350533E-01      0.31411301E-01      0.31389137E-01
      0.79580000E+00      0.93665077E-01      0.31188671E-01      0.31249223E-01      0.31227183E-01
      0.79600000E+00      0.93183300E-01      0.31028181E-01      0.31088518E-01      0.31066601E-01
      0.79620000E+00      0.92705591E-01      0.30869047E-01      0.30929170E-01      0.30907374E-01
      0.79640000E+00      0.92231905E-01      0.30711254E-01      0.30771163E-01      0.30749488E-01
      0.79660000E+00      0.91762195E-01      0.30554785E-01      0.30614482E-01      0.30592927E-01
      0.79680000E+00      0.91296414E-01      0.30399626E-01      0.30459112E-01      0.30437675E-01
      0.79700000E+00      0.90834517E-01      0.30245762E-01      0.30305037E-01      0.30283718E-01
      0.79720000E+00      0.90376461E-01      0.30093177E-01      0.30152243E-01      0.30131041E-01
      0.79740000E+00      0.89922200E-01      0.29941858E-01      0.30000714E-01      0.29979628E-01
      0.79760000E+00      0.89471692E-01      0.29791789E-01      0.29850437E-01      0.29829466E-01
      0.79780000E+00      0.89024895E-01      0.29642957E-01      0.29701398E-01      0.29680540E-01
      0.79800000E+00      0.88581766E-01      0.29495347E-01      0.29553582E-01      0.29532837E-01
      0.79820000E+00      0.88142263E-01      0.29348946E-01      0.29406975E-01      0.29386342E-01
      0.79840000E+00      0.87706347E-01      0.29203739E-01      0.29261565E-01      0.29241043E-01
      0.79860000E+00      0.87273976E-01      0.29059715E-01      0.29117337E-01      0.29096924E-01
      0.79880000E+00      0.86845111E-01      0.28916858E-01      0.28974278E-01      0.28953975E-01
      0.79900000E+00      0.86419713E-01      0.28775157E-01      0.28832375E-01      0.28812180E-01
      0.79920000E+00      0.85997744E-01      0.28634599E-01      0.28691616E-01      0.28671529E-01
      0.79940000E+00      0.85579164E-01      0.28495170E-01      0.28551988E-01      0.28532006E-01
      0.79960000E+00      0.85163938E-01      0.28356859E-01      0.28413477E-01      0.28393602E-01
      0.79980000E+00      0.84752028E-01      0.28219653E-01      0.28276073E-01      0.28256302E-01
      0.80000000E+00      0.84343397E-01      0.28083540E-01      0.28139762E-01      0.28120095E-01
      0.80020000E+00      0.83938010E-01      0.27948507E-01      0.28004533E-01      0.27984970E-01
      0.80040000E+00      0.83535831E-01      0.27814544E-01      0.27870375E-01      0.27850913E-01
      0.80060000E+00      0.83136825E-01      0.27681637E-01      0.27737274E-01      0.27717914E-01
      0.80080000E+00      0.82740958E-01      0.27549777E-01      0.27605220E-01      0.27585960E-01
      0.80100000E+00      0.82348195E-01      0.27418952E-01      0.27474202E-01      0.27455042E-01
      0.80120000E+00      0.81958504E-01      0.27289150E-01      0.27344208E-01      0.27325147E-01
      0.80140000E+00      0.81571851E-01      0.27160360E-01      0.27215227E-01      0.27196264E-01
      0.80160000E+00      0.81188203E-01      0.27032572E-01      0.27087248E-01      0.27068383E-01
      0.80180000E+00      0.80807528E-01      0.26905774E-01      0.26960262E-01      0.26941493E-01
      0.80200000E+00      0.80429796E-01      0.26779957E-01      0.26834256E-01      0.26815583E-01
      0.80220000E+00      0.80054973E-01      0.26655109E-01      0.26709221E-01      0.26690643E-01
      0.80240000E+00      0.79683030E-01      0.26531221E-01      0.26585146E-01      0.26566662E-01
      0.80260000E+00      0.79313935E-01      0.26408283E-01      0.26462022E-01      0.26443631E-01
      0.80280000E+00      0.78947660E-01      0.26286283E-01      0.26339837E-01      0.26321540E-01
      0.80300000E+00      0.78584174E-01      0.26165213E-01      0.26218583E-01      0.26200378E-01
      0.80320000E+00      0.78223447E-01      0.26045063E-01      0.26098249E-01      0.26080135E-01
      0.80340000E+00      0.77865452E-01      0.25925822E-01      0.25978826E-01      0.25960803E-01
      0.80360000E+00      0.77510159E-01      0.25807482E-01      0.25860305E-01      0.25842372E-01
      0.80380000E+00      0.77157540E-01      0.25690033E-01      0.25742675E-01      0.25724831E-01
      0.80400000E+00      0.76807568E-01      0.25573466E-01      0.25625928E-01      0.25608173E-01
      0.80420000E+00      0.76460215E-01      0.25457772E-01      0.25510055E-01      0.25492388E-01
      0.80440000E+00      0.76115455E-01      0.25342942E-01      0.25395047E-01      0.25377467E-01
      0.80460000E+00      0.75773260E-01      0.25228966E-01      0.25280894E-01      0.25263400E-01
      0.80480000E+00      0.75433604E-01      0.25115837E-01      0.25167587E-01      0.25150180E-01
      0.80500000E+00      0.75096461E-01      0.25003544E-01      0.25055120E-01      0.25037797E-01
      0.80520000E+00      0.74761806E-01      0.24892081E-01      0.24943481E-01      0.24926244E-01
      0.80540000E+00      0.74429614E-01      0.24781438E-01      0.24832664E-01      0.24815511E-01
      0.80560000E+00      0.74099858E-01      0.24671608E-01      0.24722660E-01      0.24705590E-01
      0.80580000E+00      0.73772515E-01      0.24562581E-01      0.24613461E-01      0.24596474E-01
      0.80600000E+00      0.73447561E-01      0.24454350E-01      0.24505058E-01      0.24488153E-01
      0.80620000E+00      0.73124970E-01      0.24346906E-01      0.24397444E-01      0.24380620E-01
      0.80640000E+00      0.72804720E-01      0.24240243E-01      0.24290610E-01      0.24273867E-01
      0.80660000E+00      0.72486787E-01      0.24134351E-01      0.24184549E-01      0.24167887E-01
      0.80680000E+00      0.72171148E-01      0.24029224E-01      0.24079254E-01      0.24062671E-01
      0.80700000E+00      0.71857780E-01      0.23924853E-01      0.23974715E-01      0.23958211E-01
      0.80720000E+00      0.71546660E-01      0.23821232E-01      0.23870927E-01      0.23854502E-01
      0.80740000E+00      0.71237767E-01      0.23718352E-01      0.23767881E-01      0.23751534E-01
      0.80760000E+00      0.70931078E-01      0.23616206E-01      0.23665571E-01      0.23649300E-01
      0.80780000E+00      0.70626571E-01      0.23514788E-01      0.23563988E-01      0.23547795E-01
      0.80800000E+00      0.70324225E-01      0.23414090E-01      0.23463126E-01      0.23447009E-01
      0.80820000E+00      0.70024019E-01      0.23314105E-01      0.23362978E-01      0.23346936E-01
      0.80840000E+00      0.69725932E-01      0.23214826E-01      0.23263537E-01      0.23247570E-01
      0.80860000E+00      0.69429944E-01      0.23116246E-01      0.23164795E-01      0.23148903E-01
      0.80880000E+00      0.69136033E-01      0.23018358E-01      0.23066747E-01      0.23050929E-01
      0.80900000E+00      0.68844180E-01      0.22921156E-01      0.22969385E-01      0.22953640E-01
      0.80920000E+00      0.68554365E-01      0.22824633E-01      0.22872702E-01      0.22857031E-01
      0.80940000E+00      0.68266568E-01      0.22728782E-01      0.22776693E-01      0.22761094E-01
      0.80960000E+00      0.67980770E-01      0.22633597E-01      0.22681350E-01      0.22665823E-01
      0.80980000E+00      0.67696952E-01      0.22539071E-01      0.22586668E-01      0.22571212E-01
      0.81000000E+00      0.67415094E-01      0.22445199E-01      0.22492640E-01      0.22477255E-01
      0.81020000E+00      0.67135178E-01      0.22351974E-01      0.22399259E-01      0.22383945E-01
      0.81040000E+00      0.66857185E-01      0.22259390E-01      0.22306520E-01      0.22291275E-01
      0.81060000E+00      0.66581098E-01      0.22167440E-01      0.22214416E-01      0.22199241E-01
      0.81080000E+00      0.66306897E-01      0.22076119E-01      0.22122942E-01      0.22107836E-01
      0.81100000E+00      0.66034566E-01      0.21985421E-01      0.22032092E-01      0.22017054E-01
      0.81120000E+00      0.65764087E-01      0.21895340E-01      0.21941859E-01      0.21926889E-01
      0.81140000E+00      0.65495442E-01      0.21805870E-01      0.21852237E-01      0.21837335E-01
      0.81160000E+00      0.65228614E-01      0.21717005E-01      0.21763222E-01      0.21748387E-01
      0.81180000E+00      0.64963586E-01      0.21628740E-01      0.21674807E-01      0.21660039E-01
      0.81200000E+00      0.64700341E-01      0.21541069E-01      0.21586988E-01      0.21572285E-01
      0.81220000E+00      0.64438863E-01      0.21453987E-01      0.21499757E-01      0.21485120E-01
      0.81240000E+00      0.64179135E-01      0.21367487E-01      0.21413110E-01      0.21398538E-01
      0.81260000E+00      0.63921142E-01      0.21281566E-01      0.21327042E-01      0.21312534E-01
      0.81280000E+00      0.63664866E-01      0.21196217E-01      0.21241546E-01      0.21227103E-01
      0.81300000E+00      0.63410293E-01      0.21111435E-01      0.21156619E-01      0.21142239E-01
      0.81320000E+00      0.63157406E-01      0.21027214E-01      0.21072254E-01      0.21057938E-01
      0.81340000E+00      0.62906190E-01      0.20943551E-01      0.20988446E-01      0.20974193E-01
      0.81360000E+00      0.62656630E-01      0.20860439E-01      0.20905191E-01      0.20891000E-01
      0.81380000E+00      0.62408711E-01      0.20777874E-01      0.20822483E-01      0.20808354E-01
      0.81400000E+00      0.62162418E-01      0.20695850E-01      0.20740317E-01      0.20726250E-01
      0.81420000E+00      0.61917735E-01      0.20614363E-01      0.20658689E-01      0.20644683E-01
      0.81440000E+00      0.61674650E-01      0.20533408E-01      0.20577593E-01      0.20563648E-01
      0.81460000E+00      0.61433146E-01      0.20452980E-01      0.20497025E-01      0.20483141E-01
      0.81480000E+00      0.61193210E-01      0.20373075E-01      0.20416980E-01      0.20403155E-01
      0.81500000E+00      0.60954828E-01      0.20293687E-01      0.20337453E-01      0.20323688E-01
      0.81520000E+00      0.60717986E-01      0.20214812E-01      0.20258440E-01      0.20244734E-01
      0.81540000E+00      0.60482669E-01      0.20136445E-01      0.20179936E-01      0.20166289E-01
      0.81560000E+00      0.60248865E-01      0.20058582E-01      0.20101936E-01      0.20088347E-01
      0.81580000E+00      0.60016560E-01      0.19981219E-01      0.20024436E-01      0.20010906E-01
      0.81600000E+00      0.59785741E-01      0.19904350E-01      0.19947432E-01      0.19933959E-01
      0.81620000E+00      0.59556394E-01      0.19827972E-01      0.19870919E-01      0.19857503E-01
      0.81640000E+00      0.59328507E-01      0.19752080E-01      0.19794893E-01      0.19781534E-01
      0.81660000E+00      0.59102066E-01      0.19676670E-01      0.19719349E-01      0.19706047E-01
      0.81680000E+00      0.58877059E-01      0.19601738E-01      0.19644284E-01      0.19631038E-01
      0.81700000E+00      0.58653473E-01      0.19527279E-01      0.19569692E-01      0.19556502E-01
      0.81720000E+00      0.58431297E-01      0.19453290E-01      0.19495571E-01      0.19482436E-01
      0.81740000E+00      0.58210517E-01      0.19379765E-01      0.19421916E-01      0.19408836E-01
      0.81760000E+00      0.57991121E-01      0.19306702E-01      0.19348722E-01      0.19335697E-01
      0.81780000E+00      0.57773098E-01      0.19234096E-01      0.19275986E-01      0.19263015E-01
      0.81800000E+00      0.57556435E-01      0.19161944E-01      0.19203704E-01      0.19190787E-01
      0.81820000E+00      0.57341121E-01      0.19090241E-01      0.19131872E-01      0.19119008E-01
      0.81840000E+00      0.57127144E-01      0.19018983E-01      0.19060486E-01      0.19047676E-01
      0.81860000E+00      0.56914492E-01      0.18948166E-01      0.18989542E-01      0.18976784E-01
      0.81880000E+00      0.56703155E-01      0.18877788E-01      0.18919036E-01      0.18906331E-01
      0.81900000E+00      0.56493121E-01      0.18807843E-01      0.18848965E-01      0.18836313E-01
      0.81920000E+00      0.56284379E-01      0.18738329E-01      0.18779325E-01      0.18766725E-01
      0.81940000E+00      0.56076917E-01      0.18669242E-01      0.18710112E-01      0.18697563E-01
      0.81960000E+00      0.55870726E-01      0.18600577E-01      0.18641323E-01      0.18628825E-01
      0.81980000E+00      0.55665793E-01      0.18532332E-01      0.18572954E-01      0.18560507E-01
      0.82000000E+00      0.55462109E-01      0.18464503E-01      0.18505001E-01      0.18492605E-01
      0.82020000E+00      0.55259663E-01      0.18397086E-01      0.18437461E-01      0.18425115E-01
      0.82040000E+00      0.55058444E-01      0.18330078E-01      0.18370331E-01      0.18358035E-01
      0.82060000E+00      0.54858443E-01      0.18263476E-01      0.18303607E-01      0.18291360E-01
      0.82080000E+00      0.54659649E-01      0.18197275E-01      0.18237285E-01      0.18225088E-01
      0.82100000E+00      0.54462051E-01      0.18131474E-01      0.18171363E-01      0.18159215E-01
      0.82120000E+00      0.54265640E-01      0.18066067E-01      0.18105836E-01      0.18093737E-01
      0.82140000E+00      0.54070407E-01      0.18001053E-01      0.18040702E-01      0.18028651E-01
      0.82160000E+00      0.53876340E-01      0.17936428E-01      0.17975958E-01      0.17963955E-01
      0.82180000E+00      0.53683431E-01      0.17872188E-01      0.17911599E-01      0.17899644E-01
      0.82200000E+00      0.53491670E-01      0.17808330E-01      0.17847624E-01      0.17835716E-01
      0.82220000E+00      0.53301048E-01      0.17744852E-01      0.17784028E-01      0.17772168E-01
      0.82240000E+00      0.53111555E-01      0.17681750E-01      0.17720809E-01      0.17708996E-01
      0.82260000E+00      0.52923181E-01      0.17619021E-01      0.17657963E-01      0.17646197E-01
      0.82280000E+00      0.52735918E-01      0.17556662E-01      0.17595488E-01      0.17583768E-01
      0.82300000E+00      0.52549757E-01      0.17494670E-01      0.17533381E-01      0.17521706E-01
      0.82320000E+00      0.52364688E-01      0.17433041E-01      0.17471638E-01      0.17460009E-01
      0.82340000E+00      0.52180703E-01      0.17371774E-01      0.17410256E-01      0.17398673E-01
      0.82360000E+00      0.51997792E-01      0.17310865E-01      0.17349233E-01      0.17337695E-01
      0.82380000E+00      0.51815948E-01      0.17250311E-01      0.17288565E-01      0.17277072E-01
      0.82400000E+00      0.51635162E-01      0.17190109E-01      0.17228251E-01      0.17216802E-01
      0.82420000E+00      0.51455424E-01      0.17130256E-01      0.17168286E-01      0.17156882E-01
      0.82440000E+00      0.51276727E-01      0.17070750E-01      0.17108668E-01      0.17097308E-01
      0.82460000E+00      0.51099062E-01      0.17011588E-01      0.17049395E-01      0.17038079E-01
      0.82480000E+00      0.50922421E-01      0.16952767E-01      0.16990463E-01      0.16979191E-01
      0.82500000E+00      0.50746796E-01      0.16894285E-01      0.16931870E-01      0.16920641E-01
      0.82520000E+00      0.50572178E-01      0.16836138E-01      0.16873613E-01      0.16862427E-01
      0.82540000E+00      0.50398560E-01      0.16778323E-01      0.16815690E-01      0.16804547E-01
      0.82560000E+00      0.50225934E-01      0.16720840E-01      0.16758097E-01      0.16746997E-01
      0.82580000E+00      0.50054291E-01      0.16663683E-01      0.16700833E-01      0.16689775E-01
      0.82600000E+00      0.49883624E-01      0.16606852E-01      0.16643894E-01      0.16632878E-01
      0.82620000E+00      0.49713926E-01      0.16550344E-01      0.16587278E-01      0.16576304E-01
      0.82640000E+00      0.49545188E-01      0.16494155E-01      0.16530983E-01      0.16520050E-01
      0.82660000E+00      0.49377403E-01      0.16438284E-01      0.16475005E-01      0.16464114E-01
      0.82680000E+00      0.49210564E-01      0.16382728E-01      0.16419343E-01      0.16408493E-01
      0.82700000E+00      0.49044663E-01      0.16327485E-01      0.16363994E-01      0.16353184E-01
      0.82720000E+00      0.48879693E-01      0.16272551E-01      0.16308956E-01      0.16298187E-01
      0.82740000E+00      0.48715647E-01      0.16217925E-01      0.16254225E-01      0.16243496E-01
      0.82760000E+00      0.48552517E-01      0.16163605E-01      0.16199801E-01      0.16189112E-01
      0.82780000E+00      0.48390297E-01      0.16109587E-01      0.16145679E-01      0.16135030E-01
      0.82800000E+00      0.48228979E-01      0.16055870E-01      0.16091859E-01      0.16081250E-01
      0.82820000E+00      0.48068556E-01      0.16002451E-01      0.16038337E-01      0.16027768E-01
      0.82840000E+00      0.47909021E-01      0.15949328E-01      0.15985112E-01      0.15974581E-01
      0.82860000E+00      0.47750368E-01      0.15896498E-01      0.15932181E-01      0.15921689E-01
      0.82880000E+00      0.47592590E-01      0.15843960E-01      0.15879541E-01      0.15869088E-01
      0.82900000E+00      0.47435680E-01      0.15791711E-01      0.15827192E-01      0.15816777E-01
      0.82920000E+00      0.47279632E-01      0.15739749E-01      0.15775129E-01      0.15764753E-01
      0.82940000E+00      0.47124438E-01      0.15688072E-01      0.15723352E-01      0.15713014E-01
      0.82960000E+00      0.46970093E-01      0.15636678E-01      0.15671858E-01      0.15661558E-01
      0.82980000E+00      0.46816590E-01      0.15585564E-01      0.15620645E-01      0.15610382E-01
      0.83000000E+00      0.46663922E-01      0.15534728E-01      0.15569710E-01      0.15559485E-01
      0.83020000E+00      0.46512084E-01      0.15484168E-01      0.15519052E-01      0.15508864E-01
      0.83040000E+00      0.46361069E-01      0.15433882E-01      0.15468669E-01      0.15458518E-01
      0.83060000E+00      0.46210870E-01      0.15383869E-01      0.15418558E-01      0.15408443E-01
      0.83080000E+00      0.46061482E-01      0.15334125E-01      0.15368717E-01      0.15358640E-01
      0.83100000E+00      0.45912899E-01      0.15284650E-01      0.15319145E-01      0.15309104E-01
      0.83120000E+00      0.45765114E-01      0.15235440E-01      0.15269840E-01      0.15259834E-01
      0.83140000E+00      0.45618122E-01      0.15186495E-01      0.15220798E-01      0.15210829E-01
      0.83160000E+00      0.45471916E-01      0.15137811E-01      0.15172019E-01      0.15162086E-01
      0.83180000E+00      0.45326492E-01      0.15089388E-01      0.15123501E-01      0.15113603E-01
      0.83200000E+00      0.45181842E-01      0.15041222E-01      0.15075241E-01      0.15065378E-01
      0.83220000E+00      0.45037961E-01      0.14993313E-01      0.15027238E-01      0.15017410E-01
      0.83240000E+00      0.44894845E-01      0.14945658E-01      0.14979489E-01      0.14969697E-01
      0.83260000E+00      0.44752486E-01      0.14898256E-01      0.14931994E-01      0.14922236E-01
      0.83280000E+00      0.44610879E-01      0.14851104E-01      0.14884749E-01      0.14875026E-01
      0.83300000E+00      0.44470019E-01      0.14804201E-01      0.14837754E-01      0.14828065E-01
      0.83320000E+00      0.44329901E-01      0.14757545E-01      0.14791005E-01      0.14781351E-01
      0.83340000E+00      0.44190519E-01      0.14711134E-01      0.14744503E-01      0.14734882E-01
      0.83360000E+00      0.44051867E-01      0.14664966E-01      0.14698244E-01      0.14688657E-01
      0.83380000E+00      0.43913940E-01      0.14619040E-01      0.14652227E-01      0.14642673E-01
      0.83400000E+00      0.43776734E-01      0.14573354E-01      0.14606450E-01      0.14596930E-01
      0.83420000E+00      0.43640242E-01      0.14527906E-01      0.14560911E-01      0.14551425E-01
      0.83440000E+00      0.43504459E-01      0.14482694E-01      0.14515610E-01      0.14506156E-01
      0.83460000E+00      0.43369381E-01      0.14437716E-01      0.14470543E-01      0.14461122E-01
      0.83480000E+00      0.43235003E-01      0.14392972E-01      0.14425709E-01      0.14416321E-01
      0.83500000E+00      0.43101318E-01      0.14348459E-01      0.14381108E-01      0.14371752E-01
      0.83520000E+00      0.42968323E-01      0.14304175E-01      0.14336736E-01      0.14327413E-01
      0.83540000E+00      0.42836013E-01      0.14260119E-01      0.14292592E-01      0.14283301E-01
      0.83560000E+00      0.42704382E-01      0.14216290E-01      0.14248675E-01      0.14239416E-01
      0.83580000E+00      0.42573425E-01      0.14172685E-01      0.14204984E-01      0.14195756E-01
      0.83600000E+00      0.42443138E-01      0.14129304E-01      0.14161515E-01      0.14152320E-01
      0.83620000E+00      0.42313517E-01      0.14086144E-01      0.14118269E-01      0.14109104E-01
      0.83640000E+00      0.42184555E-01      0.14043203E-01      0.14075242E-01      0.14066110E-01
      0.83660000E+00      0.42056250E-01      0.14000482E-01      0.14032435E-01      0.14023333E-01
      0.83680000E+00      0.41928595E-01      0.13957977E-01      0.13989844E-01      0.13980774E-01
      0.83700000E+00      0.41801586E-01      0.13915687E-01      0.13947470E-01      0.13938430E-01
      0.83720000E+00      0.41675220E-01      0.13873611E-01      0.13905309E-01      0.13896300E-01
      0.83740000E+00      0.41549491E-01      0.13831747E-01      0.13863361E-01      0.13854382E-01
      0.83760000E+00      0.41424394E-01      0.13790094E-01      0.13821624E-01      0.13812676E-01
      0.83780000E+00      0.41299926E-01      0.13748650E-01      0.13780097E-01      0.13771179E-01
      0.83800000E+00      0.41176082E-01      0.13707415E-01      0.13738778E-01      0.13729890E-01
      0.83820000E+00      0.41052858E-01      0.13666385E-01      0.13697666E-01      0.13688807E-01
      0.83840000E+00      0.40930249E-01      0.13625561E-01      0.13656759E-01      0.13647930E-01
      0.83860000E+00      0.40808252E-01      0.13584940E-01      0.13616056E-01      0.13607256E-01
      0.83880000E+00      0.40686861E-01      0.13544521E-01      0.13575555E-01      0.13566785E-01
      0.83900000E+00      0.40566072E-01      0.13504302E-01      0.13535255E-01      0.13526515E-01
      0.83920000E+00      0.40445882E-01      0.13464284E-01      0.13495155E-01      0.13486444E-01
      0.83940000E+00      0.40326287E-01      0.13424463E-01      0.13455253E-01      0.13446571E-01
      0.83960000E+00      0.40207282E-01      0.13384838E-01      0.13415549E-01      0.13406895E-01
      0.83980000E+00      0.40088863E-01      0.13345409E-01      0.13376039E-01      0.13367414E-01
      0.84000000E+00      0.39971026E-01      0.13306174E-01      0.13336724E-01      0.13328127E-01
      0.84020000E+00      0.39853767E-01      0.13267131E-01      0.13297602E-01      0.13289034E-01
      0.84040000E+00      0.39737082E-01      0.13228280E-01      0.13258672E-01      0.13250131E-01
      0.84060000E+00      0.39620968E-01      0.13189618E-01      0.13219931E-01      0.13211419E-01
      0.84080000E+00      0.39505421E-01      0.13151145E-01      0.13181380E-01      0.13172895E-01
      0.84100000E+00      0.39390436E-01      0.13112860E-01      0.13143016E-01      0.13134559E-01
      0.84120000E+00      0.39276009E-01      0.13074761E-01      0.13104839E-01      0.13096410E-01
      0.84140000E+00      0.39162138E-01      0.13036846E-01      0.13066847E-01      0.13058445E-01
      0.84160000E+00      0.39048818E-01      0.12999115E-01      0.13029039E-01      0.13020664E-01
      0.84180000E+00      0.38936045E-01      0.12961566E-01      0.12991413E-01      0.12983066E-01
      0.84200000E+00      0.38823817E-01      0.12924199E-01      0.12953969E-01      0.12945649E-01
      0.84220000E+00      0.38712128E-01      0.12887011E-01      0.12916705E-01      0.12908412E-01
      0.84240000E+00      0.38600976E-01      0.12850002E-01      0.12879620E-01      0.12871354E-01
      0.84260000E+00      0.38490357E-01      0.12813171E-01      0.12842713E-01      0.12834473E-01
      0.84280000E+00      0.38380268E-01      0.12776516E-01      0.12805983E-01      0.12797769E-01
      0.84300000E+00      0.38270704E-01      0.12740036E-01      0.12769428E-01      0.12761240E-01
      0.84320000E+00      0.38161663E-01      0.12703730E-01      0.12733047E-01      0.12724886E-01
      0.84340000E+00      0.38053140E-01      0.12667597E-01      0.12696839E-01      0.12688704E-01
      0.84360000E+00      0.37945134E-01      0.12631635E-01      0.12660804E-01      0.12652695E-01
      0.84380000E+00      0.37837639E-01      0.12595844E-01      0.12624939E-01      0.12616856E-01
      0.84400000E+00      0.37730653E-01      0.12560223E-01      0.12589244E-01      0.12581186E-01
      0.84420000E+00      0.37624172E-01      0.12524770E-01      0.12553717E-01      0.12545685E-01
      0.84440000E+00      0.37518193E-01      0.12489484E-01      0.12518358E-01      0.12510352E-01
      0.84460000E+00      0.37412713E-01      0.12454364E-01      0.12483165E-01      0.12475184E-01
      0.84480000E+00      0.37307729E-01      0.12419409E-01      0.12448138E-01      0.12440182E-01
      0.84500000E+00      0.37203236E-01      0.12384618E-01      0.12413275E-01      0.12405344E-01
      0.84520000E+00      0.37099233E-01      0.12349989E-01      0.12378575E-01      0.12370669E-01
      0.84540000E+00      0.36995716E-01      0.12315523E-01      0.12344037E-01      0.12336156E-01
      0.84560000E+00      0.36892681E-01      0.12281217E-01      0.12309660E-01      0.12301804E-01
      0.84580000E+00      0.36790125E-01      0.12247071E-01      0.12275443E-01      0.12267611E-01
