#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.240200000000006E+02  0.213933422590539E+01  0.683683148050072E+00  0.424119866857002E+00  0.135539179531734E+00
     0.240300000000006E+02  0.213829385413294E+01  0.678632869033628E+00  0.424867968004425E+00  0.134840853388809E+00
     0.240400000000006E+02  0.213717864536414E+01  0.673616696327511E+00  0.425623253666853E+00  0.134152065685825E+00
     0.240500000000006E+02  0.213599038480794E+01  0.668636735172008E+00  0.426385385767063E+00  0.133472947393432E+00
     0.240600000000006E+02  0.213473091111983E+01  0.663694987835904E+00  0.427154026850085E+00  0.132803617157352E+00
     0.240700000000006E+02  0.213340211063464E+01  0.658793353618772E+00  0.427928840463801E+00  0.132144181593350E+00
     0.240800000000006E+02  0.213200591177764E+01  0.653933629153061E+00  0.428709491514148E+00  0.131494735586573E+00
     0.240900000000006E+02  0.213054427966600E+01  0.649117508983676E+00  0.429495646595757E+00  0.130855362593674E+00
     0.241000000000006E+02  0.212901921091051E+01  0.644346586403052E+00  0.430286974298902E+00  0.130226134946252E+00
     0.241100000000006E+02  0.212743272862559E+01  0.639622354519660E+00  0.431083145493704E+00  0.129607114154231E+00
     0.241200000000006E+02  0.212578687765357E+01  0.634946207538539E+00  0.431883833592563E+00  0.128998351207949E+00
     0.241300000000006E+02  0.212408372000777E+01  0.630319442232662E+00  0.432688714791848E+00  0.128399886877795E+00
     0.241400000000006E+02  0.212232533053700E+01  0.625743259584772E+00  0.433497468293887E+00  0.127811752010389E+00
     0.241500000000006E+02  0.212051379281265E+01  0.621218766579784E+00  0.434309776510359E+00  0.127233967820338E+00
     0.241600000000006E+02  0.211865119523836E+01  0.616746978128848E+00  0.435125325248144E+00  0.126666546176768E+00
     0.241700000000006E+02  0.211673962738066E+01  0.612328819106768E+00  0.435943803878763E+00  0.126109489883892E+00
     0.241800000000006E+02  0.211478117651807E+01  0.607965126485608E+00  0.436764905492504E+00  0.125562792954979E+00
     0.241900000000006E+02  0.211277792440510E+01  0.603656651547980E+00  0.437588327038321E+00  0.125026440879163E+00
     0.242000000000006E+02  0.211073194424644E+01  0.599404062164658E+00  0.438413769450640E+00  0.124500410880668E+00
     0.242100000000006E+02  0.210864529787620E+01  0.595207945122108E+00  0.439240937764113E+00  0.123984672170044E+00
     0.242200000000006E+02  0.210652003313608E+01  0.591068808486367E+00  0.440069541217425E+00  0.123479186187128E+00
     0.242300000000007E+02  0.210435818144575E+01  0.586987083990861E+00  0.440899293347192E+00  0.122983906835525E+00
     0.242400000000007E+02  0.210216175555845E+01  0.582963129436666E+00  0.441729912072984E+00  0.122498780708452E+00
     0.242500000000007E+02  0.209993274749423E+01  0.578997231094604E+00  0.442561119774465E+00  0.122023747305863E+00
     0.242600000000007E+02  0.209767312664281E+01  0.575089606099675E+00  0.443392643361647E+00  0.121558739242867E+00
     0.242700000000007E+02  0.209538483802808E+01  0.571240404829084E+00  0.444224214339187E+00  0.121103682449476E+00
     0.242800000000007E+02  0.209306980072589E+01  0.567449713256113E+00  0.445055568865658E+00  0.120658496361789E+00
     0.242900000000007E+02  0.209072990642665E+01  0.563717555272964E+00  0.445886447808652E+00  0.120223094104795E+00
     0.243000000000007E+02  0.208836701813428E+01  0.560043894976465E+00  0.446716596796587E+00  0.119797382667008E+00
     0.243100000000007E+02  0.208598296899308E+01  0.556428638911393E+00  0.447545766267995E+00  0.119381263067197E+00
     0.243200000000007E+02  0.208357956123394E+01  0.552871638266896E+00  0.448373711519092E+00  0.118974630513539E+00
     0.243300000000007E+02  0.208115856523174E+01  0.549372691022227E+00  0.449200192750320E+00  0.118577374555536E+00
     0.243400000000007E+02  0.207872171866560E+01  0.545931544038741E+00  0.450024975112577E+00  0.118189379229134E+00
     0.243500000000007E+02  0.207627072577398E+01  0.542547895095633E+00  0.450847828753764E+00  0.117810523195431E+00
     0.243600000000007E+02  0.207380725669681E+01  0.539221394867642E+00  0.451668528866251E+00  0.117440679873502E+00
     0.243700000000007E+02  0.207133294689702E+01  0.535951648843479E+00  0.452486855735801E+00  0.117079717567811E+00
     0.243800000000007E+02  0.206884939665413E+01  0.532738219184154E+00  0.453302594792491E+00  0.116727499590769E+00
     0.243900000000007E+02  0.206635817062284E+01  0.529580626521125E+00  0.454115536664053E+00  0.116383884381011E+00
     0.244000000000007E+02  0.206386079744984E+01  0.526478351694366E+00  0.454925477232070E+00  0.116048725617956E+00
     0.244100000000007E+02  0.206135876944223E+01  0.523430837431122E+00  0.455732217691379E+00  0.115721872333309E+00
     0.244200000000007E+02  0.205885354228165E+01  0.520437489966391E+00  0.456535564612991E+00  0.115403169020107E+00
     0.244300000000007E+02  0.205634653477798E+01  0.517497680606512E+00  0.457335330010799E+00  0.115092455739983E+00
     0.244400000000007E+02  0.205383912865747E+01  0.514610747237692E+00  0.458131331412250E+00  0.114789568229311E+00
     0.244500000000007E+02  0.205133266837974E+01  0.511775995781486E+00  0.458923391933187E+00  0.114494338004930E+00
     0.244600000000007E+02  0.204882846097930E+01  0.508992701599583E+00  0.459711340356898E+00  0.114206592470109E+00
     0.244700000000007E+02  0.204632777592683E+01  0.506260110850423E+00  0.460495011217474E+00  0.113926155021492E+00
     0.244800000000007E+02  0.204383184500633E+01  0.503577441800542E+00  0.461274244887408E+00  0.113652845157699E+00
     0.244900000000007E+02  0.204134186220433E+01  0.500943886093514E+00  0.462048887669414E+00  0.113386478590294E+00
     0.245000000000007E+02  0.203885898360790E+01  0.498358609979665E+00  0.462818791892313E+00  0.113126867357825E+00
     0.245100000000007E+02  0.203638432730846E+01  0.495820755509904E+00  0.463583816010809E+00  0.112873819943629E+00
     0.245200000000007E+02  0.203391897330868E+01  0.493329441696971E+00  0.464343824708903E+00  0.112627141398082E+00
     0.245300000000007E+02  0.203146396343039E+01  0.490883765647655E+00  0.465098689006666E+00  0.112386633465971E+00
     0.245400000000007E+02  0.202902030122151E+01  0.488482803669503E+00  0.465848286369984E+00  0.112152094719628E+00
     0.245500000000007E+02  0.202658895186043E+01  0.486125612355632E+00  0.466592500822879E+00  0.111923320698478E+00
     0.245600000000007E+02  0.202417084205680E+01  0.483811229651249E+00  0.467331223061929E+00  0.111700104055579E+00
     0.245700000000007E+02  0.202176685994776E+01  0.481538675905500E+00  0.468064350572238E+00  0.111482234711745E+00
     0.245800000000007E+02  0.201937785498929E+01  0.479306954912233E+00  0.468791787744396E+00  0.111269500017776E+00
     0.245900000000007E+02  0.201700463784245E+01  0.477115054943250E+00  0.469513445991760E+00  0.111061684925313E+00
     0.246000000000007E+02  0.201464798025468E+01  0.474961949777465E+00  0.470229243867398E+00  0.110858572166741E+00
     0.246100000000007E+02  0.201230861493688E+01  0.472846599729426E+00  0.470939107179917E+00  0.110659942444574E+00
     0.246200000000007E+02  0.200998723543693E+01  0.470767952680427E+00  0.471642969107406E+00  0.110465574630650E+00
     0.246300000000007E+02  0.200768449601096E+01  0.468724945115374E+00  0.472340770308664E+00  0.110275245975438E+00
     0.246400000000007E+02  0.200540101149374E+01  0.466716503168390E+00  0.473032459030821E+00  0.110088732327688E+00
     0.246500000000007E+02  0.200313735717007E+01  0.464741543679947E+00  0.473717991212467E+00  0.109905808364570E+00
     0.246600000000007E+02  0.200089406864911E+01  0.462798975268198E+00  0.474397330581319E+00  0.109726247832416E+00
     0.246700000000007E+02  0.199867164174405E+01  0.460887699416819E+00  0.475070448745475E+00  0.109549823798049E+00
     0.246800000000007E+02  0.199647053235957E+01  0.459006611581582E+00  0.475737325277263E+00  0.109376308910666E+00
     0.246900000000007E+02  0.199429115639001E+01  0.457154602317543E+00  0.476397947788676E+00  0.109205475674102E+00
     0.247000000000007E+02  0.199213388963113E+01  0.455330558428419E+00  0.477052311997375E+00  0.109037096729253E+00
     0.247100000000007E+02  0.198999906770869E+01  0.453533364139534E+00  0.477700421782252E+00  0.108870945146340E+00
     0.247200000000007E+02  0.198788698602723E+01  0.451761902295313E+00  0.478342289227534E+00  0.108706794726592E+00
     0.247300000000007E+02  0.198579789974257E+01  0.450015055582002E+00  0.478977934654425E+00  0.108544420312866E+00
     0.247400000000007E+02  0.198373202376150E+01  0.448291707775928E+00  0.479607386639331E+00  0.108383598108585E+00
     0.247500000000007E+02  0.198168953277264E+01  0.446590745017337E+00  0.480230682017675E+00  0.108224106004330E+00
     0.247600000000007E+02  0.197967056131195E+01  0.444911057109348E+00  0.480847865872434E+00  0.108065723911307E+00
     0.247700000000007E+02  0.197767520386688E+01  0.443251538841277E+00  0.481458991506505E+00  0.107908234100806E+00
     0.247800000000007E+02  0.197570351502297E+01  0.441611091335206E+00  0.482064120398082E+00  0.107751421548728E+00
     0.247900000000007E+02  0.197375550965645E+01  0.439988623414199E+00  0.482663322138315E+00  0.107595074284112E+00
     0.248000000000007E+02  0.197183116317686E+01  0.438383052990277E+00  0.483256674350553E+00  0.107438983740578E+00
     0.248100000000007E+02  0.196993041182305E+01  0.436793308469800E+00  0.483844262590568E+00  0.107282945109458E+00
     0.248200000000007E+02  0.196805315301603E+01  0.435218330173570E+00  0.484426180227261E+00  0.107126757693394E+00
     0.248300000000007E+02  0.196619924577213E+01  0.433657071768534E+00  0.485002528303413E+00  0.106970225259037E+00
     0.248400000000007E+02  0.196436851117929E+01  0.432108501707711E+00  0.485573415376166E+00  0.106813156387509E+00
     0.248500000000007E+02  0.196256073293950E+01  0.430571604674416E+00  0.486138957337036E+00  0.106655364821165E+00
     0.248600000000007E+02  0.196077565797980E+01  0.429045383026771E+00  0.486699277211331E+00  0.106496669805220E+00
     0.248700000000008E+02  0.195901299713420E+01  0.427528858237987E+00  0.487254504937024E+00  0.106336896422730E+00
     0.248800000000008E+02  0.195727242589816E+01  0.426021072327664E+00  0.487804777123195E+00  0.106175875921420E+00
     0.248900000000008E+02  0.195555358525745E+01  0.424521089279174E+00  0.488350236788331E+00  0.106013446030850E+00
     0.249000000000008E+02  0.195385608259215E+01  0.423027996437830E+00  0.488891033078861E+00  0.105849451268383E+00
     0.249100000000008E+02  0.195217949265669E+01  0.421540905884480E+00  0.489427320968452E+00  0.105683743232487E+00
     0.249200000000008E+02  0.195052335863595E+01  0.420058955778929E+00  0.489959260938721E+00  0.105516180881866E+00
     0.249300000000008E+02  0.194888719327731E+01  0.418581311667486E+00  0.490487018642124E+00  0.105346630799006E+00
     0.249400000000008E+02  0.194727048009767E+01  0.417107167748920E+00  0.491010764547931E+00  0.105174967436751E+00
     0.249500000000008E+02  0.194567267466440E+01  0.415635748092991E+00  0.491530673572309E+00  0.105001073346583E+00
     0.249600000000008E+02  0.194409320594821E+01  0.414166307805828E+00  0.492046924693631E+00  0.104824839387357E+00
     0.249700000000008E+02  0.194253147774583E+01  0.412698134136440E+00  0.492559700554270E+00  0.104646164913343E+00
     0.249800000000008E+02  0.194098687016950E+01  0.411230547518777E+00  0.493069187050209E+00  0.104464957940488E+00
     0.249900000000008E+02  0.193945874120016E+01  0.409762902543932E+00  0.493575572909917E+00  0.104281135289941E+00
     0.250000000000008E+02  0.193794642830033E+01  0.408294588857297E+00  0.494079049263994E+00  0.104094622708004E+00
     0.250100000000008E+02  0.193644925008250E+01  0.406825031975683E+00  0.494579809207205E+00  0.103905354961756E+00
     0.250200000000008E+02  0.193496650802831E+01  0.405353694019848E+00  0.495078047354533E+00  0.103713275909764E+00
     0.250300000000008E+02  0.193349748825324E+01  0.403880074358095E+00  0.495573959392983E+00  0.103518338547414E+00
     0.250400000000008E+02  0.193204146331126E+01  0.402403710157055E+00  0.496067741630874E+00  0.103320505026519E+00
     0.250500000000008E+02  0.193059769403368E+01  0.400924176836257E+00  0.496559590546393E+00  0.103119746649034E+00
     0.250600000000008E+02  0.192916543139558E+01  0.399441088423436E+00  0.497049702337198E+00  0.102916043834814E+00
     0.250700000000008E+02  0.192774391840371E+01  0.397954097808149E+00  0.497538272472866E+00  0.102709386063538E+00
     0.250800000000008E+02  0.192633239199867E+01  0.396462896891686E+00  0.498025495251942E+00  0.102499771791014E+00
     0.250900000000008E+02  0.192493008496472E+01  0.394967216631943E+00  0.498511563365366E+00  0.102287208340279E+00
     0.251000000000008E+02  0.192353622783994E+01  0.393466826982334E+00  0.498996667467945E+00  0.102071711767993E+00
     0.251100000000008E+02  0.192215005081965E+01  0.391961536724561E+00  0.499480995759577E+00  0.101853306706806E+00
     0.251200000000008E+02  0.192077078564581E+01  0.390451193195490E+00  0.499964733577784E+00  0.101632026184465E+00
     0.251300000000008E+02  0.191939766747526E+01  0.388935681909118E+00  0.500448063003096E+00  0.101407911420584E+00
     0.251400000000008E+02  0.191802993671973E+01  0.387414926075063E+00  0.500931162478710E+00  0.101181011602085E+00
     0.251500000000008E+02  0.191666684085053E+01  0.385888886015683E+00  0.501414206445785E+00  0.100951383638452E+00
     0.251600000000008E+02  0.191530763616130E+01  0.384357558484433E+00  0.501897364995604E+00  0.100719091898005E+00
     0.251700000000008E+02  0.191395158948214E+01  0.382820975888626E+00  0.502380803539730E+00  0.100484207926507E+00
     0.251800000000008E+02  0.191259797983890E+01  0.381279205420262E+00  0.502864682499194E+00  0.100246810149488E+00
     0.251900000000008E+02  0.191124610005171E+01  0.379732348099098E+00  0.503349157013598E+00  0.100006983559733E+00
     0.252000000000008E+02  0.190989525826719E+01  0.378180537732531E+00  0.503834376670904E+00  0.997648193914100E-01
     0.252100000000008E+02  0.190854477941915E+01  0.376623939797348E+00  0.504320485258575E+00  0.995204147824091E-01
     0.252200000000008E+02  0.190719400661301E+01  0.375062750248685E+00  0.504807620536563E+00  0.992738724264227E-01
     0.252300000000008E+02  0.190584230242990E+01  0.373497194261925E+00  0.505295914032563E+00  0.990253002163693E-01
     0.252400000000008E+02  0.190448905014636E+01  0.371927524913512E+00  0.505785490859766E+00  0.987748108807353E-01
     0.252500000000008E+02  0.190313365486670E+01  0.370354021806898E+00  0.506276469557273E+00  0.985225216144194E-01
     0.252600000000008E+02  0.190177554456504E+01  0.368776989650017E+00  0.506768961953184E+00  0.982685537056383E-01
     0.252700000000008E+02  0.190041417103504E+01  0.367196756790829E+00  0.507263073050238E+00  0.980130321604313E-01
     0.252800000000008E+02  0.189904901074555E+01  0.365613673717535E+00  0.507758900933822E+00  0.977560853262608E-01
     0.252900000000008E+02  0.189767956560102E+01  0.364028111530126E+00  0.508256536701996E+00  0.974978445161641E-01
     0.253000000000008E+02  0.189630536360624E+01  0.362440460389896E+00  0.508756064417120E+00  0.972384436348520E-01
     0.253100000000008E+02  0.189492595943513E+01  0.360851127953492E+00  0.509257561078571E+00  0.969780188080949E-01
     0.253200000000008E+02  0.189354093490414E+01  0.359260537797993E+00  0.509761096615926E+00  0.967167080166679E-01
     0.253300000000008E+02  0.189214989935117E+01  0.357669127843340E+00  0.510266733901939E+00  0.964546507360539E-01
     0.253400000000008E+02  0.189075248992126E+01  0.356077348778256E+00  0.510774528784540E+00  0.961919875830159E-01
     0.253500000000008E+02  0.188934837176103E+01  0.354485662495619E+00  0.511284530137056E+00  0.959288599700974E-01
     0.253600000000008E+02  0.188793723812391E+01  0.352894540542924E+00  0.511796779925746E+00  0.956654097689817E-01
     0.253700000000008E+02  0.188651881038890E+01  0.351304462593258E+00  0.512311313293764E+00  0.954017789835927E-01
     0.253800000000008E+02  0.188509283799568E+01  0.349715914941902E+00  0.512828158660566E+00  0.951381094337178E-01
     0.253900000000008E+02  0.188365909829941E+01  0.348129389033264E+00  0.513347337835771E+00  0.948745424498318E-01
     0.254000000000008E+02  0.188221739634867E+01  0.346545380022633E+00  0.513868866146485E+00  0.946112185797399E-01
     0.254100000000008E+02  0.188076756459034E+01  0.344964385376791E+00  0.514392752577040E+00  0.943482773075496E-01
     0.254200000000008E+02  0.187930946250536E+01  0.343386903517167E+00  0.514918999920131E+00  0.940858567854019E-01
     0.254300000000008E+02  0.187784297617953E+01  0.341813432508859E+00  0.515447604938309E+00  0.938240935783062E-01
     0.254400000000008E+02  0.187636801781358E+01  0.340244468798506E+00  0.515978558534813E+00  0.935631224223617E-01
     0.254500000000008E+02  0.187488452517688E+01  0.338680506003504E+00  0.516511845932724E+00  0.933030759965311E-01
     0.254600000000008E+02  0.187339246100931E+01  0.337122033754818E+00  0.517047446861449E+00  0.930440847081011E-01
     0.254700000000008E+02  0.187189181237549E+01  0.335569536595176E+00  0.517585335749565E+00  0.927862764918699E-01
     0.254800000000008E+02  0.187038258997623E+01  0.334023492934128E+00  0.518125481923071E+00  0.925297766230391E-01
     0.254900000000008E+02  0.186886482742120E+01  0.332484374061058E+00  0.518667849808163E+00  0.922747075437340E-01
     0.255000000000008E+02  0.186733858046752E+01  0.330952643216949E+00  0.519212399137618E+00  0.920211887030078E-01
     0.255100000000009E+02  0.186580392622850E+01  0.329428754725340E+00  0.519759085159986E+00  0.917693364101469E-01
     0.255200000000009E+02  0.186426096235659E+01  0.327913153182647E+00  0.520307858850773E+00  0.915192637010407E-01
     0.255300000000009E+02  0.186270980620482E+01  0.326406272707692E+00  0.520858667124865E+00  0.912710802173282E-01
     0.255400000000009E+02  0.186115059397057E+01  0.324908536250055E+00  0.521411453049489E+00  0.910248920980128E-01
     0.255500000000009E+02  0.185958347982550E+01  0.323420354956604E+00  0.521966156057040E+00  0.907808018831952E-01
     0.255600000000009E+02  0.185800863503524E+01  0.321942127595317E+00  0.522522712157159E+00  0.905389084295402E-01
     0.255700000000009E+02  0.185642624707233E+01  0.320474240035320E+00  0.523081054147494E+00  0.902993068370794E-01
     0.255800000000009E+02  0.185483651872565E+01  0.319017064781885E+00  0.523641111822608E+00  0.900620883869278E-01
     0.255900000000009E+02  0.185323966720945E+01  0.317570960564941E+00  0.524202812180561E+00  0.898273404894744E-01
     0.256000000000009E+02  0.185163592327483E+01  0.316136271979557E+00  0.524766079626727E+00  0.895951466426034E-01
     0.256100000000009E+02  0.185002553032628E+01  0.314713329176636E+00  0.525330836174456E+00  0.893655863994756E-01
     0.256200000000009E+02  0.184840874354598E+01  0.313302447602084E+00  0.525897001642236E+00  0.891387353454221E-01
     0.256300000000009E+02  0.184678582902782E+01  0.311903927782524E+00  0.526464493847027E+00  0.889146650834800E-01
     0.256400000000009E+02  0.184515706292350E+01  0.310518055155594E+00  0.527033228793528E+00  0.886934432281033E-01
     0.256500000000009E+02  0.184352273060240E+01  0.309145099942835E+00  0.527603120859124E+00  0.884751334065991E-01
     0.256600000000009E+02  0.184188312582702E+01  0.307785317063112E+00  0.528174082974322E+00  0.882597952678337E-01
     0.256700000000009E+02  0.184023854994544E+01  0.306438946084497E+00  0.528746026798517E+00  0.880474844977609E-01
     0.256800000000009E+02  0.183858931110212E+01  0.305106211212538E+00  0.529318862890960E+00  0.878382528413489E-01
     0.256900000000009E+02  0.183693572346823E+01  0.303787321312839E+00  0.529892500876820E+00  0.876321481304756E-01
     0.257000000000009E+02  0.183527810649246E+01  0.302482469965928E+00  0.530466849608274E+00  0.874292143173967E-01
     0.257100000000009E+02  0.183361678417312E+01  0.301191835552328E+00  0.531041817320568E+00  0.872294915133831E-01
     0.257200000000009E+02  0.183195208435227E+01  0.299915581365895E+00  0.531617311783038E+00  0.870330160321622E-01
     0.257300000000009E+02  0.183028433803239E+01  0.298653855753464E+00  0.532193240445067E+00  0.868398204377996E-01
     0.257400000000009E+02  0.182861387871595E+01  0.297406792278896E+00  0.532769510577013E+00  0.866499335966811E-01
     0.257500000000009E+02  0.182694104176830E+01  0.296174509909724E+00  0.533346029406109E+00  0.864633807332709E-01
     0.257600000000009E+02  0.182526616380389E+01  0.294957113224591E+00  0.533922704247425E+00  0.862801834893422E-01
     0.257700000000009E+02  0.182358958209604E+01  0.293754692639840E+00  0.534499442629894E+00  0.861003599863959E-01
     0.257800000000009E+02  0.182191163401022E+01  0.292567324653567E+00  0.535076152417522E+00  0.859239248909923E-01
     0.257900000000009E+02  0.182023265646063E+01  0.291395072105629E+00  0.535652741925817E+00  0.857508894827515E-01
     0.258000000000009E+02  0.181855298539013E+01  0.290237984452119E+00  0.536229120033546E+00  0.855812617247892E-01
     0.258100000000009E+02  0.181687295527301E+01  0.289096098052919E+00  0.536805196289904E+00  0.854150463363704E-01
     0.258200000000009E+02  0.181519289864056E+01  0.287969436471005E+00  0.537380881017179E+00  0.852522448675863E-01
     0.258300000000009E+02  0.181351314562897E+01  0.286858010782261E+00  0.537956085409018E+00  0.850928557758663E-01
     0.258400000000009E+02  0.181183402354914E+01  0.285761819894677E+00  0.538530721624381E+00  0.849368745041690E-01
     0.258500000000009E+02  0.181015585647814E+01  0.284680850875790E+00  0.539104702877293E+00  0.847842935606918E-01
     0.258600000000009E+02  0.180847896487171E+01  0.283615079287408E+00  0.539677943522471E+00  0.846351025999624E-01
     0.258700000000009E+02  0.180680366519744E+01  0.282564469526655E+00  0.540250359136933E+00  0.844892885051960E-01
     0.258800000000009E+02  0.180513026958809E+01  0.281528975172471E+00  0.540821866597670E+00  0.843468354717957E-01
     0.258900000000009E+02  0.180345908551462E+01  0.280508539336783E+00  0.541392384155466E+00  0.842077250919018E-01
     0.259000000000009E+02  0.180179041547844E+01  0.279503095019584E+00  0.541961831504950E+00  0.840719364398955E-01
     0.259100000000009E+02  0.180012455672225E+01  0.278512565467284E+00  0.542530129850954E+00  0.839394461587815E-01
     0.259200000000009E+02  0.179846180095925E+01  0.277536864533657E+00  0.543097201971236E+00  0.838102285473644E-01
     0.259300000000009E+02  0.179680243411992E+01  0.276575897042896E+00  0.543662972275639E+00  0.836842556481679E-01
     0.259400000000009E+02  0.179514673611624E+01  0.275629559154198E+00  0.544227366861749E+00  0.835614973360264E-01
     0.259500000000009E+02  0.179349498062257E+01  0.274697738727415E+00  0.544790313567076E+00  0.834419214072886E-01
     0.259600000000009E+02  0.179184743487302E+01  0.273780315689407E+00  0.545351742017818E+00  0.833254936696029E-01
     0.259700000000009E+02  0.179020435947477E+01  0.272877162400618E+00  0.545911583674239E+00  0.832121780322105E-01
     0.259800000000009E+02  0.178856600823692E+01  0.271988144021578E+00  0.546469771872679E+00  0.831019365967152E-01
     0.259900000000009E+02  0.178693262801465E+01  0.271113118879006E+00  0.547026241864226E+00  0.829947297482866E-01
     0.260000000000009E+02  0.178530445856811E+01  0.270251938831161E+00  0.547580930850050E+00  0.828905162472336E-01
     0.260100000000009E+02  0.178368173243591E+01  0.269404449632231E+00  0.548133778013418E+00  0.827892533209238E-01
     0.260200000000009E+02  0.178206467482289E+01  0.268570491295447E+00  0.548684724548375E+00  0.826908967559831E-01
     0.260300000000009E+02  0.178045350350173E+01  0.267749898454702E+00  0.549233713685100E+00  0.825954009907347E-01
     0.260400000000009E+02  0.177884842872840E+01  0.266942500724435E+00  0.549780690711912E+00  0.825027192078166E-01
     0.260500000000009E+02  0.177724965317094E+01  0.266148123057547E+00  0.550325602993911E+00  0.824128034269222E-01
     0.260600000000009E+02  0.177565737185160E+01  0.265366586101130E+00  0.550868399988244E+00  0.823256045976019E-01
     0.260700000000009E+02  0.177407177210208E+01  0.264597706549788E+00  0.551409033255955E+00  0.822410726920499E-01
     0.260800000000009E+02  0.177249303353157E+01  0.263841297496316E+00  0.551947456470406E+00  0.821591567978086E-01
     0.260900000000009E+02  0.177092132800761E+01  0.263097168779543E+00  0.552483625422227E+00  0.820798052103083E-01
     0.261000000000009E+02  0.176935681964964E+01  0.262365127329035E+00  0.553017498020774E+00  0.820029655251421E-01
     0.261100000000009E+02  0.176779966483489E+01  0.261644977506516E+00  0.553549034292058E+00  0.819285847300048E-01
     0.261200000000009E+02  0.176625001221682E+01  0.260936521443647E+00  0.554078196373116E+00  0.818566092961604E-01
     0.261300000000009E+02  0.176470800275575E+01  0.260239559375977E+00  0.554604948502788E+00  0.817869852693574E-01
     0.261400000000009E+02  0.176317376976176E+01  0.259553889972744E+00  0.555129257008889E+00  0.817196583600523E-01
     0.261500000000010E+02  0.176164743894957E+01  0.258879310662250E+00  0.555651090291728E+00  0.816545740328283E-01
     0.261600000000010E+02  0.176012912850567E+01  0.258215617952491E+00  0.556170418803969E+00  0.815916775948638E-01
     0.261700000000010E+02  0.175861894916708E+01  0.257562607746704E+00  0.556687215026820E+00  0.815309142833166E-01
     0.261800000000010E+02  0.175711700431226E+01  0.256920075653531E+00  0.557201453442520E+00  0.814722293514776E-01
     0.261900000000010E+02  0.175562339006349E+01  0.256287817291371E+00  0.557713110503152E+00  0.814155681535236E-01
     0.262000000000010E+02  0.175413819540109E+01  0.255665628586605E+00  0.558222164595751E+00  0.813608762277219E-01
     0.262100000000010E+02  0.175266150228905E+01  0.255053306065264E+00  0.558728596003748E+00  0.813080993779123E-01
     0.262200000000010E+02  0.175119338581203E+01  0.254450647137736E+00  0.559232386864757E+00  0.812571837530867E-01
     0.262300000000010E+02  0.174973391432370E+01  0.253857450376096E+00  0.559733521124730E+00  0.812080759248928E-01
     0.262400000000010E+02  0.174828314960601E+01  0.253273515783614E+00  0.560231984488541E+00  0.811607229628797E-01
     0.262500000000010E+02  0.174684114703947E+01  0.252698645055989E+00  0.560727764367035E+00  0.811150725072898E-01
     0.262600000000010E+02  0.174540795578398E+01  0.252132641833842E+00  0.561220849820613E+00  0.810710728392130E-01
     0.262700000000010E+02  0.174398361897017E+01  0.251575311946018E+00  0.561711231499425E+00  0.810286729479120E-01
     0.262800000000010E+02  0.174256817390084E+01  0.251026463643192E+00  0.562198901580267E+00  0.809878225951186E-01
     0.262900000000010E+02  0.174116165226234E+01  0.250485907821312E+00  0.562683853700279E+00  0.809484723761148E-01
     0.263000000000010E+02  0.173976408034541E+01  0.249953458234406E+00  0.563166082887562E+00  0.809105737774072E-01
     0.263100000000010E+02  0.173837547927528E+01  0.249428931696220E+00  0.563645585488835E+00  0.808740792307896E-01
     0.263200000000010E+02  0.173699586525051E+01  0.248912148270278E+00  0.564122359094294E+00  0.808389421636340E-01
     0.263300000000010E+02  0.173562524979030E+01  0.248402931447811E+00  0.564596402459798E+00  0.808051170451958E-01
     0.263400000000010E+02  0.173426363998960E+01  0.247901108313160E+00  0.565067715426584E+00  0.807725594287818E-01
     0.263500000000010E+02  0.173291103878179E+01  0.247406509696113E+00  0.565536298838672E+00  0.807412259895890E-01
     0.263600000000010E+02  0.173156744520816E+01  0.246918970310811E+00  0.566002154458168E+00  0.807110745580634E-01
     0.263700000000010E+02  0.173023285469385E+01  0.246438328880740E+00  0.566465284878658E+00  0.806820641486139E-01
     0.263800000000010E+02  0.172890725932949E+01  0.245964428249419E+00  0.566925693436941E+00  0.806541549835366E-01
     0.263900000000010E+02  0.172759064815803E+01  0.245497115476413E+00  0.567383384123302E+00  0.806273085120189E-01
     0.264000000000010E+02  0.172628300746604E+01  0.245036241918274E+00  0.567838361490599E+00  0.806014874240858E-01
     0.264100000000010E+02  0.172498432107885E+01  0.244581663294102E+00  0.568290630562399E+00  0.805766556593833E-01
     0.264200000000010E+02  0.172369457065881E+01  0.244133239735422E+00  0.568740196740431E+00  0.805527784106982E-01
     0.264300000000010E+02  0.172241373600586E+01  0.243690835820079E+00  0.569187065711651E+00  0.805298221221214E-01
     0.264400000000010E+02  0.172114179535973E+01  0.243254320589948E+00  0.569631243355168E+00  0.805077544817903E-01
     0.264500000000010E+02  0.171987872570301E+01  0.242823567552244E+00  0.570072735649341E+00  0.804865444091456E-01
     0.264600000000010E+02  0.171862450306412E+01  0.242398454664243E+00  0.570511548579363E+00  0.804661620366656E-01
     0.264700000000010E+02  0.171737910281957E+01  0.241978864301349E+00  0.570947688045579E+00  0.804465786860486E-01
     0.264800000000010E+02  0.171614249999444E+01  0.241564683208370E+00  0.571381159772919E+00  0.804277668388397E-01
     0.264900000000010E+02  0.171491466956049E+01  0.241155802434013E+00  0.571811969221687E+00  0.804097001015040E-01
     0.265000000000010E+02  0.171369558673075E+01  0.240752117248571E+00  0.572240121500070E+00  0.803923531649774E-01
