#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.292400000000008E+02  0.812686540315042E+00  0.706612461828483E+00  0.700736472261975E+00  0.609274424018507E+00
     0.292500000000008E+02  0.812115013984063E+00  0.706330867734424E+00  0.701045506634237E+00  0.609729006970430E+00
     0.292600000000008E+02  0.811543529542713E+00  0.706054872997378E+00  0.701349959905577E+00  0.610184837709048E+00
     0.292700000000008E+02  0.810972269057792E+00  0.705784358442824E+00  0.701649895558318E+00  0.610641744832352E+00
     0.292800000000008E+02  0.810401355786886E+00  0.705519154841810E+00  0.701945427644864E+00  0.611099600612356E+00
     0.292900000000008E+02  0.809830840042695E+00  0.705259068058468E+00  0.702236701088447E+00  0.611558336479235E+00
     0.293000000000008E+02  0.809260695236272E+00  0.705003907614870E+00  0.702523867660751E+00  0.612017950221762E+00
     0.293100000000008E+02  0.808690824641263E+00  0.704753514714919E+00  0.702807060968129E+00  0.612478503887403E+00
     0.293200000000008E+02  0.808121077936473E+00  0.704507785845628E+00  0.703086373922354E+00  0.612940112656246E+00
     0.293300000000008E+02  0.807551275230575E+00  0.704266688688194E+00  0.703361841833121E+00  0.613402926217912E+00
     0.293400000000008E+02  0.806981235237474E+00  0.704030268137977E+00  0.703633433483755E+00  0.613867105225360E+00
     0.293500000000008E+02  0.806410803697785E+00  0.703798641603188E+00  0.703901051446783E+00  0.614332796088087E+00
     0.293600000000008E+02  0.805839878109856E+00  0.703571984237802E+00  0.704164541614117E+00  0.614800107603767E+00
     0.293700000000008E+02  0.805268425347182E+00  0.703350506157425E+00  0.704423710636886E+00  0.615269092678178E+00
     0.293800000000008E+02  0.804696489726292E+00  0.703134424795747E+00  0.704678348868854E+00  0.615739737682280E+00
     0.293900000000008E+02  0.804124190412793E+00  0.702923936229783E+00  0.704928255638676E+00  0.616211960939473E+00
     0.294000000000008E+02  0.803551708529599E+00  0.702719189442278E+00  0.705173263346768E+00  0.616685620570930E+00
     0.294100000000008E+02  0.802979265756281E+00  0.702520267080599E+00  0.705413257038902E+00  0.617160530627671E+00
     0.294200000000008E+02  0.802407097384470E+00  0.702327175370422E+00  0.705648186730143E+00  0.617636483284967E+00
     0.294300000000008E+02  0.801835423559711E+00  0.702139844574659E+00  0.705878070754083E+00  0.618113274027764E+00
     0.294400000000008E+02  0.801264422689259E+00  0.701958139928677E+00  0.706102989655667E+00  0.618590726333784E+00
     0.294500000000008E+02  0.800694210694088E+00  0.701781881533550E+00  0.706323071459174E+00  0.619068712423295E+00
     0.294600000000008E+02  0.800124828973875E+00  0.701610870450324E+00  0.706538470343463E+00  0.619547167183963E+00
     0.294700000000008E+02  0.799556242747285E+00  0.701444917380813E+00  0.706749341677453E+00  0.620026093322086E+00
     0.294800000000008E+02  0.798988349993821E+00  0.701283869963222E+00  0.706955816880930E+00  0.620505557007312E+00
     0.294900000000008E+02  0.798420999755922E+00  0.701127634903399E+00  0.707157981606788E+00  0.620985674598486E+00
     0.295000000000008E+02  0.797854017264497E+00  0.700976191877849E+00  0.707355860285961E+00  0.621466592279320E+00
     0.295100000000008E+02  0.797287232406812E+00  0.700829597284798E+00  0.707549409197097E+00  0.621948461421846E+00
     0.295200000000008E+02  0.796720507593720E+00  0.700687977325508E+00  0.707738519042156E+00  0.622431413094590E+00
     0.295300000000008E+02  0.796153761167519E+00  0.700551511375422E+00  0.707923026689724E+00  0.622915535257516E+00
     0.295400000000008E+02  0.795586983110414E+00  0.700420407948852E+00  0.708102734473121E+00  0.623400855818840E+00
     0.295500000000008E+02  0.795020240880526E+00  0.700294876585093E+00  0.708277434377813E+00  0.623887333920288E+00
     0.295600000000008E+02  0.794453674569524E+00  0.700175099547124E+00  0.708446933768152E+00  0.624374860678627E+00
     0.295700000000008E+02  0.793887482053823E+00  0.700061207248281E+00  0.708611079083153E+00  0.624863269299953E+00
     0.295800000000008E+02  0.793321896195309E+00  0.699953260805315E+00  0.708769774205765E+00  0.625352353180777E+00
     0.295900000000008E+02  0.792757157246580E+00  0.699851244129292E+00  0.708922990943508E+00  0.625841889497256E+00
     0.296000000000008E+02  0.792193484278188E+00  0.699755066646169E+00  0.709070770149178E+00  0.626331665015754E+00
     0.296100000000008E+02  0.791631049579921E+00  0.699664576268532E+00  0.709213213308311E+00  0.626821500542100E+00
     0.296200000000008E+02  0.791069959576576E+00  0.699579580822339E+00  0.709350465745150E+00  0.627311270608408E+00
     0.296300000000008E+02  0.790510244897487E+00  0.699499874962820E+00  0.709482693767112E+00  0.627800915651305E+00
     0.296400000000008E+02  0.789951860972899E+00  0.699425268854274E+00  0.709610058915591E+00  0.628290444974042E+00
     0.296500000000008E+02  0.789394699073802E+00  0.699355614644084E+00  0.709732692899985E+00  0.628779930063434E+00
     0.296600000000008E+02  0.788838606266538E+00  0.699290827065928E+00  0.709850676703996E+00  0.629269489173457E+00
     0.296700000000008E+02  0.788283411519405E+00  0.699230895319632E+00  0.709964026779414E+00  0.629759265303885E+00
     0.296800000000008E+02  0.787728954346578E+00  0.699175884582191E+00  0.710072690262524E+00  0.630249400625086E+00
     0.296900000000008E+02  0.787175112023448E+00  0.699125926940127E+00  0.710176549896795E+00  0.630740010899823E+00
     0.297000000000008E+02  0.786621821605144E+00  0.699081202997425E+00  0.710275437997469E+00  0.631231163459941E+00
     0.297100000000008E+02  0.786069093699683E+00  0.699041916704201E+00  0.710369157535072E+00  0.631722861808102E+00
     0.297200000000008E+02  0.785517016088539E+00  0.699008266888994E+00  0.710457507421891E+00  0.632215038999581E+00
     0.297300000000008E+02  0.784965746692500E+00  0.698980419433364E+00  0.710540308495512E+00  0.632707560742854E+00
     0.297400000000007E+02  0.784415496854694E+00  0.698958483938235E+00  0.710617426589653E+00  0.633200237808664E+00
     0.297500000000007E+02  0.783866507251869E+00  0.698942498109788E+00  0.710688789480042E+00  0.633692846042463E+00
     0.297600000000007E+02  0.783319019764580E+00  0.698932422025172E+00  0.710754395337782E+00  0.634185151214344E+00
     0.297700000000007E+02  0.782773249195817E+00  0.698928143071967E+00  0.710814311498644E+00  0.634676935262060E+00
     0.297800000000007E+02  0.782229358749204E+00  0.698929490879654E+00  0.710868663700887E+00  0.635168020281451E+00
     0.297900000000007E+02  0.781687442658808E+00  0.698936260179100E+00  0.710917617270666E+00  0.635658286924123E+00
     0.298000000000007E+02  0.781147518374418E+00  0.698948238429078E+00  0.710961352857564E+00  0.636147684633319E+00
     0.298100000000007E+02  0.780609529385139E+00  0.698965234388178E+00  0.711000040086615E+00  0.636636232279393E+00
     0.298200000000007E+02  0.780073358292667E+00  0.698987103678186E+00  0.711033812789969E+00  0.637124009089480E+00
     0.298300000000007E+02  0.779538848326873E+00  0.699013767799765E+00  0.711062749268608E+00  0.637611137116661E+00
     0.298400000000007E+02  0.779005830327299E+00  0.699045223966208E+00  0.711086860340970E+00  0.638097757673562E+00
     0.298500000000007E+02  0.778474151456376E+00  0.699081544391006E+00  0.711106086856912E+00  0.638584004999725E+00
     0.298600000000007E+02  0.777943701669290E+00  0.699122865124600E+00  0.711120307041400E+00  0.639069980822875E+00
     0.298700000000007E+02  0.777414434275029E+00  0.699169365982173E+00  0.711129352665695E+00  0.639555733356362E+00
     0.298800000000007E+02  0.776886377740068E+00  0.699221244337902E+00  0.711133031814022E+00  0.640041243664531E+00
     0.298900000000007E+02  0.776359637097683E+00  0.699278686410411E+00  0.711131155092294E+00  0.640526421308388E+00
     0.299000000000007E+02  0.775834384763650E+00  0.699341840011690E+00  0.711123561640960E+00  0.641011109897067E+00
     0.299100000000007E+02  0.775310842024687E+00  0.699410792530449E+00  0.711110141333779E+00  0.641495101794102E+00
     0.299200000000007E+02  0.774789253756276E+00  0.699485557197289E+00  0.711090850067841E+00  0.641978159952724E+00
     0.299300000000007E+02  0.774269859863667E+00  0.699566069534810E+00  0.711065716004627E+00  0.642460043858482E+00
     0.299400000000007E+02  0.773752867394187E+00  0.699652194488002E+00  0.711034835876335E+00  0.642940535979759E+00
     0.299500000000007E+02  0.773238427178013E+00  0.699743743253264E+00  0.710998361852623E+00  0.643419465048334E+00
     0.299600000000007E+02  0.772726618230105E+00  0.699840497482796E+00  0.710956480777537E+00  0.643896722925890E+00
     0.299700000000007E+02  0.772217442074539E+00  0.699942237519237E+00  0.710909388652618E+00  0.644372272698439E+00
     0.299800000000007E+02  0.771710827780994E+00  0.700048770755968E+00  0.710857263909459E+00  0.644846146857476E+00
     0.299900000000007E+02  0.771206647021356E+00  0.700159956198237E+00  0.710800243190645E+00  0.645318435804764E+00
     0.300000000000007E+02  0.770704737067209E+00  0.700275721823454E+00  0.710738403015473E+00  0.645789268265399E+00
     0.300100000000007E+02  0.770204928548254E+00  0.700396072333670E+00  0.710671749893481E+00  0.646258786323393E+00
     0.300200000000007E+02  0.769707074130691E+00  0.700521086221643E+00  0.710600220277305E+00  0.646727118547276E+00
     0.300300000000007E+02  0.769211074145017E+00  0.700650902550832E+00  0.710523690379076E+00  0.647194354945017E+00
     0.300400000000007E+02  0.768716895612844E+00  0.700785699273866E+00  0.710441994501815E+00  0.647660527239433E+00
     0.300500000000007E+02  0.768224582034449E+00  0.700925666086097E+00  0.710354949350086E+00  0.648125597220785E+00
     0.300600000000007E+02  0.767734252576203E+00  0.701070975568628E+00  0.710262380947631E+00  0.648589454814286E+00
     0.300700000000007E+02  0.767246090763296E+00  0.701221756613636E+00  0.710164150420803E+00  0.649051926151475E+00
     0.300800000000007E+02  0.766760324235140E+00  0.701378073810751E+00  0.710060175057512E+00  0.649512790542924E+00
     0.300900000000007E+02  0.766277198358008E+00  0.701539915650690E+00  0.709950441701782E+00  0.649971804008897E+00
     0.301000000000007E+02  0.765796947340649E+00  0.701707193184336E+00  0.709835010604989E+00  0.650428726107251E+00
     0.301100000000007E+02  0.765319766846432E+00  0.701879749330286E+00  0.709714009179695E+00  0.650883346332267E+00
     0.301200000000007E+02  0.764845791891397E+00  0.702057377551320E+00  0.709587616506650E+00  0.651335506410536E+00
     0.301300000000007E+02  0.764375083089579E+00  0.702239847323033E+00  0.709456040735097E+00  0.651785115384029E+00
     0.301400000000007E+02  0.763907623154583E+00  0.702426932875965E+00  0.709319492510379E+00  0.652232155369363E+00
     0.301500000000007E+02  0.763443324149042E+00  0.702618441236279E+00  0.709178158122090E+00  0.652676677176998E+00
     0.301600000000007E+02  0.762982044486311E+00  0.702814235683427E+00  0.709032176111442E+00  0.653118786385360E+00
     0.301700000000007E+02  0.762523613337782E+00  0.703014251373912E+00  0.708881620601057E+00  0.653558621795516E+00
     0.301800000000007E+02  0.762067859071652E+00  0.703218500962143E+00  0.708726493679209E+00  0.653996329256538E+00
     0.301900000000007E+02  0.761614637787820E+00  0.703427069432390E+00  0.708566727913286E+00  0.654432034501151E+00
     0.302000000000007E+02  0.761163857996971E+00  0.703640098849291E+00  0.708402198658287E+00  0.654865818774800E+00
     0.302100000000007E+02  0.760715498022791E+00  0.703857765130901E+00  0.708232744461786E+00  0.655297700658207E+00
     0.302200000000007E+02  0.760269613711239E+00  0.704080250054213E+00  0.708058192737030E+00  0.655727626626639E+00
     0.302300000000007E+02  0.759826335370937E+00  0.704307712365468E+00  0.707878387137680E+00  0.656155471676964E+00
     0.302400000000007E+02  0.759385854358457E+00  0.704540261994059E+00  0.707693212825033E+00  0.656581049954362E+00
     0.302500000000007E+02  0.758948401155633E+00  0.704777940942382E+00  0.707502616105146E+00  0.657004133918298E+00
     0.302600000000007E+02  0.758514217964641E+00  0.705020713502916E+00  0.707306615690954E+00  0.657424479395869E+00
     0.302700000000007E+02  0.758083529607662E+00  0.705268467165578E+00  0.707105304005665E+00  0.657841853045959E+00
     0.302800000000007E+02  0.757656516755956E+00  0.705521024100561E+00  0.706898838327862E+00  0.658256058415470E+00
     0.302900000000007E+02  0.757233295194809E+00  0.705778161638587E+00  0.706687422993359E+00  0.658666956958158E+00
     0.303000000000007E+02  0.756813903999697E+00  0.706039638923651E+00  0.706471285117198E+00  0.659074481081777E+00
     0.303100000000007E+02  0.756398304268711E+00  0.706305226055951E+00  0.706250647206266E+00  0.659478637395219E+00
     0.303200000000007E+02  0.755986388597047E+00  0.706574731693587E+00  0.706025700471997E+00  0.659879499689879E+00
     0.303300000000007E+02  0.755577999992174E+00  0.706848025290304E+00  0.705796582560951E+00  0.660277192619452E+00
     0.303400000000007E+02  0.755172957619289E+00  0.707125050884882E+00  0.705563362811014E+00  0.660671868340089E+00
     0.303500000000007E+02  0.754771085817739E+00  0.707405830524388E+00  0.705326037096725E+00  0.661063679356909E+00
     0.303600000000007E+02  0.754372242372020E+00  0.707690456837361E+00  0.705084532994079E+00  0.661452751355960E+00
     0.303700000000007E+02  0.753976342120029E+00  0.707979075775458E+00  0.704838724558572E+00  0.661839159807869E+00
     0.303800000000007E+02  0.753583372623288E+00  0.708271861904896E+00  0.704588454670346E+00  0.662222913609224E+00
     0.303900000000007E+02  0.753193399720091E+00  0.708568989663180E+00  0.704333561843515E+00  0.662603948052116E+00
     0.304000000000007E+02  0.752806562181550E+00  0.708870604558491E+00  0.704073907770637E+00  0.662982128116554E+00
     0.304100000000007E+02  0.752423056198605E+00  0.709176798300686E+00  0.703809401765388E+00  0.663357261644244E+00
     0.304200000000006E+02  0.752043111836478E+00  0.709487591312508E+00  0.703540018692435E+00  0.663729120575453E+00
     0.304300000000006E+02  0.751666964707006E+00  0.709802925051298E+00  0.703265807875437E+00  0.664097467304721E+00
     0.304400000000006E+02  0.751294826774777E+00  0.710122665216467E+00  0.702986891726581E+00  0.664462082493178E+00
     0.304500000000006E+02  0.750926860337252E+00  0.710446615412252E+00  0.702703454271418E+00  0.664822790466456E+00
     0.304600000000006E+02  0.750563158784664E+00  0.710774539387709E+00  0.702415721151051E+00  0.665179478657386E+00
     0.304700000000006E+02  0.750203736811604E+00  0.711106188785973E+00  0.702123933874125E+00  0.665532108377150E+00
     0.304800000000006E+02  0.749848531447003E+00  0.711441332567768E+00  0.701828321896837E+00  0.665880715403356E+00
     0.304900000000006E+02  0.749497413772823E+00  0.711779784037186E+00  0.701529076416844E+00  0.666225400290892E+00
     0.305000000000006E+02  0.749150209720958E+00  0.712121421723986E+00  0.701226329533408E+00  0.666566309743974E+00
     0.305100000000006E+02  0.748806727077811E+00  0.712466201223003E+00  0.700920141682430E+00  0.666903611635526E+00
     0.305200000000006E+02  0.748466784962078E+00  0.712814156340294E+00  0.700610499105208E+00  0.667237467148437E+00
     0.305300000000006E+02  0.748130241693630E+00  0.713165389375503E+00  0.700297321713473E+00  0.667568003918406E+00
     0.305400000000006E+02  0.747797017189506E+00  0.713520051875219E+00  0.699980480264997E+00  0.667895293922725E+00
     0.305500000000006E+02  0.747467106776853E+00  0.713878318514216E+00  0.699659820465665E+00  0.668219339202438E+00
     0.305600000000006E+02  0.747140584498405E+00  0.714240357716474E+00  0.699335190646393E+00  0.668540067417612E+00
     0.305700000000006E+02  0.746817595439676E+00  0.714606303083776E+00  0.699006469161052E+00  0.668857337868080E+00
     0.305800000000006E+02  0.746498338127168E+00  0.714976229592163E+00  0.698673587685728E+00  0.669170957154996E+00
     0.305900000000006E+02  0.746183039423306E+00  0.715350137860729E+00  0.698336547165599E+00  0.669480702314250E+00
     0.306000000000006E+02  0.745871925385612E+00  0.715727948683371E+00  0.697995424175674E+00  0.669786348208986E+00
     0.306100000000006E+02  0.745565192121047E+00  0.716109508595597E+00  0.697650366794444E+00  0.670087695370300E+00
     0.306200000000006E+02  0.745262980672311E+00  0.716494605721415E+00  0.697301580549950E+00  0.670384594407666E+00
     0.306300000000006E+02  0.744965359420294E+00  0.716882993720675E+00  0.696949306382269E+00  0.670676963583467E+00
     0.306400000000006E+02  0.744672316450854E+00  0.717274420531783E+00  0.696593793682277E+00  0.670964797094706E+00
     0.306500000000006E+02  0.744383762957404E+00  0.717668657935596E+00  0.696235272156499E+00  0.671248162897625E+00
     0.306600000000006E+02  0.744099547223231E+00  0.718065527846248E+00  0.695873926436012E+00  0.671527190367729E+00
     0.306700000000006E+02  0.743819477260379E+00  0.718464921681989E+00  0.695509876968838E+00  0.671802049505277E+00
     0.306800000000006E+02  0.743543348979107E+00  0.718866810122950E+00  0.695143169862609E+00  0.672072924576629E+00
     0.306900000000006E+02  0.743270975990487E+00  0.719271241891469E+00  0.694773777099127E+00  0.672339985860167E+00
     0.307000000000006E+02  0.743002216912867E+00  0.719678331710768E+00  0.694401607098010E+00  0.672603363432734E+00
     0.307100000000006E+02  0.742736996393313E+00  0.720088239098379E+00  0.694026524164383E+00  0.672863126651704E+00
     0.307200000000006E+02  0.742475316921682E+00  0.720501140923625E+00  0.693648374116384E+00  0.673119272197152E+00
     0.307300000000006E+02  0.742217259787674E+00  0.720917201526425E+00  0.693267012524932E+00  0.673371722348566E+00
     0.307400000000006E+02  0.741962975033918E+00  0.721336544537698E+00  0.692882331630695E+00  0.673620333746251E+00
     0.307500000000006E+02  0.741712661783047E+00  0.721759230310712E+00  0.692494282183764E+00  0.673864915426939E+00
     0.307600000000006E+02  0.741466541652247E+00  0.722185242100474E+00  0.692102887154886E+00  0.674105253629652E+00
     0.307700000000006E+02  0.741224828930166E+00  0.722614482920148E+00  0.691708245396725E+00  0.674341139921595E+00
     0.307800000000006E+02  0.740987701644785E+00  0.723046783527168E+00  0.691310524732004E+00  0.674572398727303E+00
     0.307900000000006E+02  0.740755277533487E+00  0.723481920449979E+00  0.690909945419051E+00  0.674798910423109E+00
     0.308000000000006E+02  0.740527598253489E+00  0.723919641573673E+00  0.690506756287634E+00  0.675020626773228E+00
     0.308100000000006E+02  0.740304624034117E+00  0.724359695750989E+00  0.690101206862494E+00  0.675237576548312E+00
     0.308200000000006E+02  0.740086239528579E+00  0.724801862341391E+00  0.689693519354642E+00  0.675449860534435E+00
     0.308300000000006E+02  0.739872270071375E+00  0.725245976584229E+00  0.689283864422044E+00  0.675657636619212E+00
     0.308400000000006E+02  0.739662506103219E+00  0.725691947282777E+00  0.688872344078888E+00  0.675861097025915E+00
     0.308500000000006E+02  0.739456732388771E+00  0.726139764336850E+00  0.688458984138139E+00  0.676060440862715E+00
     0.308600000000006E+02  0.739254757982515E+00  0.726589495065992E+00  0.688043737244596E+00  0.676255845809102E+00
     0.308700000000006E+02  0.739056442788191E+00  0.727041269818572E+00  0.687626496080285E+00  0.676447442884120E+00
     0.308800000000006E+02  0.738861717023672E+00  0.727495258849308E+00  0.687207114905960E+00  0.676635297813894E+00
     0.308900000000006E+02  0.738670590882430E+00  0.727951643661355E+00  0.686785436440115E+00  0.676819401598239E+00
     0.309000000000006E+02  0.738483153038431E+00  0.728410586781429E+00  0.686361320331058E+00  0.676999671596306E+00
     0.309100000000006E+02  0.738299558186949E+00  0.728872204158837E+00  0.685934669253273E+00  0.677175962986285E+00
     0.309200000000006E+02  0.738120005334010E+00  0.729336544021101E+00  0.685505448987403E+00  0.677348089008731E+00
     0.309300000000006E+02  0.737944709832344E+00  0.729803575129105E+00  0.685073699678595E+00  0.677515847177699E+00
     0.309400000000006E+02  0.737773873032705E+00  0.730273186075774E+00  0.684639536695277E+00  0.677679047810004E+00
     0.309500000000006E+02  0.737607653755979E+00  0.730745195743882E+00  0.684203140958676E+00  0.677837540896549E+00
     0.309600000000006E+02  0.737446145545564E+00  0.731219373491778E+00  0.683764740081206E+00  0.677991237567674E+00
     0.309700000000006E+02  0.737289362864639E+00  0.731695466284723E+00  0.683324582934518E+00  0.678140123155255E+00
     0.309800000000006E+02  0.737137238167871E+00  0.732173229021588E+00  0.682882911186095E+00  0.678284260023940E+00
     0.309900000000006E+02  0.736989630272190E+00  0.732652453857074E+00  0.682439931768349E+00  0.678423779769432E+00
     0.310000000000006E+02  0.736846342884505E+00  0.733132994451715E+00  0.681995794116263E+00  0.678558865864251E+00
     0.310100000000006E+02  0.736707150732919E+00  0.733614781778632E+00  0.681550575346659E+00  0.678689729163910E+00
     0.310200000000006E+02  0.736571829688597E+00  0.734097829282204E+00  0.681104275446189E+00  0.678816579682746E+00
     0.310300000000006E+02  0.736440186705736E+00  0.734582226658069E+00  0.680656823140665E+00  0.678939598569822E+00
     0.310400000000006E+02  0.736312085425809E+00  0.735068123102063E+00  0.680208091629973E+00  0.679058914188718E+00
     0.310500000000006E+02  0.736187463888000E+00  0.735555702338534E+00  0.679757921997778E+00  0.679174585634244E+00
     0.310600000000005E+02  0.736066341878037E+00  0.736045152882717E+00  0.679306151035132E+00  0.679286595984132E+00
     0.310700000000005E+02  0.735948816882074E+00  0.736536637657902E+00  0.678852639600985E+00  0.679394856228187E+00
     0.310800000000005E+02  0.735835049191794E+00  0.737030267183404E+00  0.678397297566099E+00  0.679499219330224E+00
     0.310900000000006E+02  0.735725238212668E+00  0.737526080059772E+00  0.677940101861148E+00  0.679599502465954E+00
     0.311000000000005E+02  0.735619593250351E+00  0.738024033470925E+00  0.677481105108737E+00  0.679695514339744E+00
     0.311100000000005E+02  0.735518302821072E+00  0.738524005037527E+00  0.677020433630129E+00  0.679787083773494E+00
     0.311200000000005E+02  0.735421506742816E+00  0.739025805783626E+00  0.676558275097794E+00  0.679874085581481E+00
     0.311300000000005E+02  0.735329274885314E+00  0.739529202436625E+00  0.676094857548683E+00  0.679956460121165E+00
     0.311400000000005E+02  0.735241595539716E+00  0.740033945983041E+00  0.675630422678413E+00  0.680034223789896E+00
     0.311500000000005E+02  0.735158375039189E+00  0.740539802528863E+00  0.675165197135612E+00  0.680107468998791E+00
     0.311600000000005E+02  0.735079448703327E+00  0.741046582186829E+00  0.674699365815688E+00  0.680176353621779E+00
     0.311700000000005E+02  0.735004601607353E+00  0.741554161979075E+00  0.674233050875707E+00  0.680241081385535E+00
     0.311800000000005E+02  0.734933596310786E+00  0.742062499567458E+00  0.673766299395286E+00  0.680301875929146E+00
     0.311900000000005E+02  0.734866203708838E+00  0.742571635892178E+00  0.673299081403351E+00  0.680358952145365E+00
     0.312000000000005E+02  0.734802232730095E+00  0.743081686336312E+00  0.672831298546159E+00  0.680412488794351E+00
     0.312100000000005E+02  0.734741554757487E+00  0.743592821626550E+00  0.672362802189117E+00  0.680462606203838E+00
     0.312200000000005E+02  0.734684119376190E+00  0.744105241107589E+00  0.671893418430389E+00  0.680509352161110E+00
     0.312300000000005E+02  0.734629959251343E+00  0.744619142090132E+00  0.671422976541230E+00  0.680552697961344E+00
     0.312400000000005E+02  0.734579183444526E+00  0.745134689522919E+00  0.670951336870027E+00  0.680592545162138E+00
     0.312500000000005E+02  0.734531960081653E+00  0.745651990199877E+00  0.670478414321225E+00  0.680628742102800E+00
     0.312600000000005E+02  0.734488490764215E+00  0.746171075090335E+00  0.670004194135643E+00  0.680661107886190E+00
     0.312700000000005E+02  0.734448980265012E+00  0.746691892257976E+00  0.669528737770626E+00  0.680689460480497E+00
     0.312800000000005E+02  0.734413605709228E+00  0.747214311368563E+00  0.669052178057549E+00  0.680713645023131E+00
     0.312900000000005E+02  0.734382489519866E+00  0.747738139180107E+00  0.668574704308300E+00  0.680733558379397E+00
     0.313000000000005E+02  0.734355679891099E+00  0.748263143883734E+00  0.668096539443981E+00  0.680749166529672E+00
     0.313100000000005E+02  0.734333141514790E+00  0.748789084931491E+00  0.667617912331851E+00  0.680760512357688E+00
     0.313200000000005E+02  0.734314757866770E+00  0.749315744219834E+00  0.667139029185075E+00  0.680767712750519E+00
     0.313300000000005E+02  0.734300344756741E+00  0.749842954301651E+00  0.666660048011327E+00  0.680770945411033E+00
     0.313400000000005E+02  0.734289673280918E+00  0.750370619705033E+00  0.666181059670967E+00  0.680770427217786E+00
     0.313500000000005E+02  0.734282499007179E+00  0.750898728387340E+00  0.665702078184329E+00  0.680766387145685E+00
     0.313600000000005E+02  0.734278593351355E+00  0.751427351718713E+00  0.665223041638020E+00  0.680759037518524E+00
     0.313700000000005E+02  0.734277772792455E+00  0.751956632979993E+00  0.664743823563077E+00  0.680748547596339E+00
     0.313800000000005E+02  0.734279921867921E+00  0.752486765955723E+00  0.664264253198749E+00  0.680735023174760E+00
     0.313900000000005E+02  0.734285006748309E+00  0.753017966581151E+00  0.663784141818118E+00  0.680718495035300E+00
     0.314000000000005E+02  0.734293077494523E+00  0.753550441571129E+00  0.663303311447779E+00  0.680698917852449E+00
     0.314100000000005E+02  0.734304258670074E+00  0.754084358383594E+00  0.662821621980471E+00  0.680676179706714E+00
     0.314200000000005E+02  0.734318729597283E+00  0.754619820690900E+00  0.662338992903603E+00  0.680650120875465E+00
     0.314300000000005E+02  0.734336696986105E+00  0.755156852773480E+00  0.661855416616475E+00  0.680620559280908E+00
     0.314400000000005E+02  0.734358363727225E+00  0.755695395016614E+00  0.661370961480696E+00  0.680587319046753E+00
     0.314500000000005E+02  0.734383898179185E+00  0.756235311152888E+00  0.660885764178858E+00  0.680550258181680E+00
     0.314600000000005E+02  0.734413408217774E+00  0.756776406263383E+00  0.660400012446547E+00  0.680509291528885E+00
     0.314700000000005E+02  0.734446923661697E+00  0.757318453055059E+00  0.659913920584957E+00  0.680464405780672E+00
     0.314800000000005E+02  0.734484389531540E+00  0.757861222778335E+00  0.659427701167789E+00  0.680415664463168E+00
     0.314900000000005E+02  0.734525671098828E+00  0.758404516497961E+00  0.658941536886672E+00  0.680363202194632E+00
     0.315000000000005E+02  0.734570570045682E+00  0.758948192373639E+00  0.658455556459563E+00  0.680307209016400E+00
     0.315100000000005E+02  0.734618849510797E+00  0.759492185153520E+00  0.657969817959558E+00  0.680247906979173E+00
     0.315200000000005E+02  0.734670264558565E+00  0.760036515159440E+00  0.657484301886299E+00  0.680185522246442E+00
     0.315300000000005E+02  0.734724593848872E+00  0.760581285498508E+00  0.656998914943866E+00  0.680120256600414E+00
     0.315400000000005E+02  0.734781668111405E+00  0.761126667870073E+00  0.656513503996888E+00  0.680052262317868E+00
     0.315500000000005E+02  0.734841391465699E+00  0.761672878922680E+00  0.656027878258873E+00  0.679981623912508E+00
     0.315600000000005E+02  0.734903752616684E+00  0.762220150431599E+00  0.655541836620891E+00  0.679908349282851E+00
     0.315700000000005E+02  0.734968824358075E+00  0.762768697431023E+00  0.655055196313457E+00  0.679832371493906E+00
     0.315800000000005E+02  0.735036751438241E+00  0.763318688724558E+00  0.654567818910037E+00  0.679753560939714E+00
     0.315900000000005E+02  0.735107728459802E+00  0.763870223873696E+00  0.654079630051278E+00  0.679671746187900E+00
     0.316000000000005E+02  0.735181970870899E+00  0.764423319869741E+00  0.653590630144485E+00  0.679586740598320E+00
     0.316100000000005E+02  0.735259683069961E+00  0.764977909354456E+00  0.653100894550428E+00  0.679498371003667E+00
     0.316200000000005E+02  0.735341028052803E+00  0.765533850653750E+00  0.652610563234452E+00  0.679406504452935E+00
     0.316300000000005E+02  0.735426102823736E+00  0.766090948248297E+00  0.652119821327349E+00  0.679311069288924E+00
     0.316400000000005E+02  0.735514922998762E+00  0.766648980852888E+00  0.651628873308442E+00  0.679212067621195E+00
     0.316500000000005E+02  0.735607418757709E+00  0.767207733214649E+00  0.651137914411761E+00  0.679109577455884E+00
     0.316600000000005E+02  0.735703442729082E+00  0.767767027216337E+00  0.650647103242832E+00  0.679003744186126E+00
     0.316700000000005E+02  0.735802788733923E+00  0.768326747960072E+00  0.650156539423322E+00  0.678894762630118E+00
     0.316800000000005E+02  0.735905218803756E+00  0.768886861196784E+00  0.649666249378768E+00  0.678782852120982E+00
     0.316900000000005E+02  0.736010494732893E+00  0.769447419663691E+00  0.649176182248282E+00  0.678668228119958E+00
     0.317000000000005E+02  0.736118409788878E+00  0.770008557430315E+00  0.648686216483691E+00  0.678551074307179E+00
     0.317100000000005E+02  0.736228816175956E+00  0.770570473019299E+00  0.648196176216142E+00  0.678431519035787E+00
     0.317200000000005E+02  0.736341644430176E+00  0.771133403630108E+00  0.647705855108059E+00  0.678309619425565E+00
