#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.217600000000003E+02  0.258458104727571E+00  0.659270824936901E+00  0.515433192176053E+00  0.131475879297322E+01
     0.217700000000003E+02  0.257837011242513E+00  0.659583264627894E+00  0.514100866283433E+00  0.131514217488472E+01
     0.217800000000003E+02  0.257212744197084E+00  0.659900504513877E+00  0.512756903965915E+00  0.131552011808876E+01
     0.217900000000003E+02  0.256585294981394E+00  0.660222414396347E+00  0.511401498684716E+00  0.131589276077577E+01
     0.218000000000003E+02  0.255954586670439E+00  0.660548876420061E+00  0.510034725769922E+00  0.131626031564859E+01
     0.218100000000003E+02  0.255320483047964E+00  0.660879809519892E+00  0.508656522334843E+00  0.131662302052183E+01
     0.218200000000003E+02  0.254682805983193E+00  0.661215188864678E+00  0.507266686836277E+00  0.131698108494745E+01
     0.218300000000003E+02  0.254041358744385E+00  0.661555057577571E+00  0.505864898369934E+00  0.131733464039737E+01
     0.218400000000003E+02  0.253395952001609E+00  0.661899529088199E+00  0.504450753004179E+00  0.131768370103850E+01
     0.218500000000003E+02  0.252746428892408E+00  0.662248779778749E+00  0.503023812047463E+00  0.131802814064644E+01
     0.218600000000003E+02  0.252092685651479E+00  0.662603032941068E+00  0.501583655455928E+00  0.131836768893106E+01
     0.218700000000003E+02  0.251434684921884E+00  0.662962536276020E+00  0.500129932855673E+00  0.131870194781028E+01
     0.218800000000003E+02  0.250772459884494E+00  0.663327536069756E+00  0.498662404983380E+00  0.131903042535293E+01
     0.218900000000003E+02  0.250106108622516E+00  0.663698251647833E+00  0.497180969694574E+00  0.131935258261484E+01
     0.219000000000003E+02  0.249435779499922E+00  0.664074853672340E+00  0.495685668861442E+00  0.131966788676658E+01
     0.219100000000003E+02  0.248761649587059E+00  0.664457449314060E+00  0.494176675177356E+00  0.131997586301554E+01
     0.219200000000003E+02  0.248083899138366E+00  0.664846076375366E+00  0.492654260722837E+00  0.132027613798711E+01
     0.219300000000003E+02  0.247402685680624E+00  0.665240707193291E+00  0.491118751726519E+00  0.132056846842881E+01
     0.219400000000003E+02  0.246718121328272E+00  0.665641261788909E+00  0.489570475910587E+00  0.132085275116910E+01
     0.219500000000003E+02  0.246030256496327E+00  0.666047628439184E+00  0.488009709864319E+00  0.132112901290771E+01
     0.219600000000003E+02  0.245339072293024E+00  0.666459688809901E+00  0.486436633892537E+00  0.132139738126406E+01
     0.219700000000003E+02  0.244644482666363E+00  0.666877344148376E+00  0.484851300735725E+00  0.132165804116040E+01
     0.219800000000003E+02  0.243946346019512E+00  0.667300538882322E+00  0.483253622603479E+00  0.132191118269237E+01
     0.219900000000003E+02  0.243244484688385E+00  0.667729278328284E+00  0.481643378378490E+00  0.132215694784722E+01
     0.220000000000003E+02  0.242538709575707E+00  0.668163638030698E+00  0.480020240000113E+00  0.132239538359847E+01
     0.220100000000003E+02  0.241828846512738E+00  0.668603763417367E+00  0.478383814326273E+00  0.132262640801065E+01
     0.220200000000003E+02  0.241114760674696E+00  0.669049859806771E+00  0.476733694583555E+00  0.132284979415516E+01
     0.220300000000003E+02  0.240396375643078E+00  0.669502174148862E+00  0.475069514156422E+00  0.132306517412641E+01
     0.220400000000003E+02  0.239673684451119E+00  0.669960971035752E+00  0.473390995130378E+00  0.132327206261066E+01
     0.220500000000003E+02  0.238946751063794E+00  0.670426506320774E+00  0.471697984738157E+00  0.132346989669729E+01
     0.220600000000003E+02  0.238215702076196E+00  0.670899002021471E+00  0.469990474561336E+00  0.132365808632523E+01
     0.220700000000003E+02  0.237480709777368E+00  0.671378626007134E+00  0.468268599771258E+00  0.132383606824925E+01
     0.220800000000003E+02  0.236741968931820E+00  0.671865479308527E+00  0.466532618512174E+00  0.132400335590693E+01
     0.220900000000003E+02  0.235999670509156E+00  0.672359592828556E+00  0.464782874336531E+00  0.132415957814006E+01
     0.221000000000003E+02  0.235253976021816E+00  0.672860933924843E+00  0.463019747001278E+00  0.132430450129367E+01
     0.221100000000003E+02  0.234504996051021E+00  0.673369421960085E+00  0.461243598584259E+00  0.132443803156286E+01
     0.221200000000003E+02  0.233752775962709E+00  0.673884950665142E+00  0.459454722546968E+00  0.132456019724799E+01
     0.221300000000003E+02  0.232997290817756E+00  0.674407414206947E+00  0.457653302958652E+00  0.132467111342091E+01
     0.221400000000003E+02  0.232238450202236E+00  0.674936733332146E+00  0.455839389663735E+00  0.132477093399411E+01
     0.221500000000003E+02  0.231476112322130E+00  0.675472877940763E+00  0.454012892924072E+00  0.132485979796852E+01
     0.221600000000003E+02  0.230710105413832E+00  0.676015882936257E+00  0.452173598314903E+00  0.132493777746324E+01
     0.221700000000003E+02  0.229940253498934E+00  0.676565855130396E+00  0.450321199791300E+00  0.132500483488229E+01
     0.221800000000003E+02  0.229166402901136E+00  0.677122970225489E+00  0.448455346271600E+00  0.132506079528563E+01
     0.221900000000003E+02  0.228388445831587E+00  0.677687460278129E+00  0.446575695172076E+00  0.132510533788679E+01
     0.222000000000003E+02  0.227606337751954E+00  0.678259593376634E+00  0.444681965340114E+00  0.132513800789767E+01
     0.222100000000003E+02  0.226820106087383E+00  0.678839648351847E+00  0.442773981914620E+00  0.132515824706683E+01
     0.222200000000003E+02  0.226029849063335E+00  0.679427888037433E+00  0.440851706777971E+00  0.132516543861393E+01
     0.222300000000003E+02  0.225235724814852E+00  0.680024534802742E+00  0.438915250297332E+00  0.132515896022544E+01
     0.222400000000003E+02  0.224437932271944E+00  0.680629751770198E+00  0.436964862695538E+00  0.132513823763267E+01
     0.222500000000003E+02  0.223636686472675E+00  0.681243632342491E+00  0.435000906272148E+00  0.132510279120649E+01
     0.222600000000003E+02  0.222832191735447E+00  0.681866199511763E+00  0.433023812404420E+00  0.132505226898653E+01
     0.222700000000003E+02  0.222024616425980E+00  0.682497415063239E+00  0.431034029414022E+00  0.132498646147842E+01
     0.222800000000003E+02  0.221214072838824E+00  0.683137197408242E+00  0.429031968680347E+00  0.132490529613084E+01
     0.222900000000003E+02  0.220400605007500E+00  0.683785445577439E+00  0.427017956632557E+00  0.132480881227901E+01
     0.223000000000003E+02  0.219584186158555E+00  0.684442066042558E+00  0.424992199423008E+00  0.132469712010598E+01
     0.223100000000004E+02  0.218764726184942E+00  0.685106998634368E+00  0.422954765291719E+00  0.132457034943624E+01
     0.223200000000004E+02  0.217942088119043E+00  0.685780237943021E+00  0.420905587129354E+00  0.132442859561596E+01
     0.223300000000004E+02  0.217116111329913E+00  0.686461847209195E+00  0.418844484888765E+00  0.132427187014800E+01
     0.223400000000004E+02  0.216286638227792E+00  0.687151962754631E+00  0.416771204687301E+00  0.132410006307867E+01
     0.223500000000004E+02  0.215453540764004E+00  0.687850788315227E+00  0.414685469080455E+00  0.132391292247222E+01
     0.223600000000004E+02  0.214616743035850E+00  0.688558580045411E+00  0.412587031406514E+00  0.132371005389344E+01
     0.223700000000004E+02  0.213776236841713E+00  0.689275624263584E+00  0.410475726524387E+00  0.132349093998992E+01
     0.223800000000004E+02  0.212932088007935E+00  0.690002211023410E+00  0.408351510775048E+00  0.132325497742281E+01
     0.223900000000004E+02  0.212084432590222E+00  0.690738607182613E+00  0.406214485519453E+00  0.132300152594059E+01
     0.224000000000004E+02  0.211233463460350E+00  0.691485032717698E+00  0.404064900927335E+00  0.132272996267117E+01
     0.224100000000004E+02  0.210379409128704E+00  0.692241643588033E+00  0.401903139485312E+00  0.132243973396797E+01
     0.224200000000004E+02  0.209522507737049E+00  0.693008523547725E+00  0.399729681562037E+00  0.132213039749011E+01
     0.224300000000004E+02  0.208662979834251E+00  0.693785686063086E+00  0.397545057908766E+00  0.132180164857853E+01
     0.224400000000004E+02  0.207801003724559E+00  0.694573086089807E+00  0.395349795823230E+00  0.132145332721250E+01
     0.224500000000004E+02  0.206936696828317E+00  0.695370640091079E+00  0.393144366601910E+00  0.132108540458138E+01
     0.224600000000004E+02  0.206070105666357E+00  0.696178251527550E+00  0.390929141722547E+00  0.132069795119245E+01
     0.224700000000004E+02  0.205201205884844E+00  0.696995838281544E+00  0.388704363960891E+00  0.132029109105068E+01
     0.224800000000004E+02  0.204329912343322E+00  0.697823358200329E+00  0.386470137529631E+00  0.131986494841700E+01
     0.224900000000004E+02  0.203456097887622E+00  0.698660829195695E+00  0.384226438632978E+00  0.131941959470047E+01
     0.225000000000004E+02  0.202579618216485E+00  0.699508341086248E+00  0.381973144939736E+00  0.131895500301890E+01
     0.225100000000004E+02  0.201700339396005E+00  0.700366057512092E+00  0.379710079800299E+00  0.131847101687428E+01
     0.225200000000004E+02  0.200818164198821E+00  0.701234207629791E+00  0.377437064947635E+00  0.131796733739000E+01
     0.225300000000004E+02  0.199933053599794E+00  0.702113068718208E+00  0.375153974223505E+00  0.131744353092884E+01
     0.225400000000004E+02  0.199045040425606E+00  0.703002942093709E+00  0.372860780728057E+00  0.131689905602622E+01
     0.225500000000004E+02  0.198154233241262E+00  0.703904125670504E+00  0.370557590723395E+00  0.131633330584029E+01
     0.225600000000004E+02  0.197260809910795E+00  0.704816886976289E+00  0.368244659497885E+00  0.131574566012537E+01
     0.225700000000004E+02  0.196365001705452E+00  0.705741440378929E+00  0.365922386952889E+00  0.131513553938903E+01
     0.225800000000004E+02  0.195467070149558E+00  0.706677931702959E+00  0.363591293544141E+00  0.131450245358659E+01
     0.225900000000004E+02  0.194567279810195E+00  0.707626432394264E+00  0.361251979991860E+00  0.131384603848282E+01
     0.226000000000004E+02  0.193665870809117E+00  0.708586944068754E+00  0.358905076470157E+00  0.131316607456051E+01
     0.226100000000004E+02  0.192763034883809E+00  0.709559412838357E+00  0.356551188473242E+00  0.131246248583079E+01
     0.226200000000004E+02  0.191858898341583E+00  0.710543751446210E+00  0.354190847021754E+00  0.131173531874806E+01
     0.226300000000004E+02  0.190953514300890E+00  0.711539866150681E+00  0.351824470251731E+00  0.131098470425105E+01
     0.226400000000004E+02  0.190046865328969E+00  0.712547684628379E+00  0.349452341810407E+00  0.131021080833905E+01
     0.226500000000004E+02  0.189138876141338E+00  0.713567181013391E+00  0.347074609097214E+00  0.130941377821106E+01
     0.226600000000004E+02  0.188229434627328E+00  0.714598394577012E+00  0.344691301574899E+00  0.130859369161768E+01
     0.226700000000004E+02  0.187318418301579E+00  0.715641439427039E+00  0.342302366533002E+00  0.130775051661268E+01
     0.226800000000004E+02  0.186405722517703E+00  0.716696503848042E+00  0.339907717217693E+00  0.130688408741182E+01
     0.226900000000004E+02  0.185491286523983E+00  0.717763839342143E+00  0.337507286495606E+00  0.130599409978060E+01
     0.227000000000004E+02  0.184575113730277E+00  0.718843740863731E+00  0.335101078442610E+00  0.130508012660454E+01
     0.227100000000004E+02  0.183657283350569E+00  0.719936520971465E+00  0.332689210549139E+00  0.130414165143834E+01
     0.227200000000004E+02  0.182737951777707E+00  0.721042481475390E+00  0.330271940568306E+00  0.130317811528692E+01
     0.227300000000004E+02  0.181817343471141E+00  0.722161886515534E+00  0.327849674213143E+00  0.130218897000245E+01
     0.227400000000004E+02  0.180895732596603E+00  0.723294940820687E+00  0.325422952623840E+00  0.130117373075153E+01
     0.227500000000004E+02  0.179973417946882E+00  0.724441776186497E+00  0.322992421391703E+00  0.130013202014557E+01
     0.227600000000004E+02  0.179050694614922E+00  0.725602448078033E+00  0.320558785536259E+00  0.129906359781665E+01
     0.227700000000004E+02  0.178127826353096E+00  0.726776942859858E+00  0.318122756816087E+00  0.129796837128995E+01
     0.227800000000004E+02  0.177205022469708E+00  0.727965194680145E+00  0.315685000831144E+00  0.129684638665887E+01
     0.227900000000004E+02  0.176282422495761E+00  0.729167109689488E+00  0.313246091392988E+00  0.129569780043184E+01
     0.228000000000004E+02  0.175360090784972E+00  0.730382594246735E+00  0.310806478597536E+00  0.129452283658498E+01
     0.228100000000004E+02  0.174438021836058E+00  0.731611583197554E+00  0.308366475083819E+00  0.129332173494350E+01
     0.228200000000004E+02  0.173516155636733E+00  0.732854064287730E+00  0.305926262377647E+00  0.129209469823195E+01
     0.228300000000004E+02  0.172594400931913E+00  0.734110095296536E+00  0.303485916371917E+00  0.129084184530896E+01
     0.228400000000004E+02  0.171672663207945E+00  0.735379811476933E+00  0.301045448286540E+00  0.128956317721236E+01
     0.228500000000004E+02  0.170750873516878E+00  0.736663422229893E+00  0.298604855266062E+00  0.128825856081501E+01
     0.228600000000004E+02  0.169829014134177E+00  0.737961197434900E+00  0.296164173419065E+00  0.128692773238955E+01
     0.228700000000004E+02  0.168907137469975E+00  0.739273445300266E+00  0.293723525770080E+00  0.128557032055787E+01
     0.228800000000004E+02  0.167985375580667E+00  0.740600484783298E+00  0.291283158328405E+00  0.128418588535783E+01
     0.228900000000004E+02  0.167063938926549E+00  0.741942616396975E+00  0.288843459171823E+00  0.128277396788373E+01
     0.229000000000004E+02  0.166143104512755E+00  0.743300095457248E+00  0.286404957856667E+00  0.128133414346996E+01
     0.229100000000004E+02  0.165223195028586E+00  0.744673111499909E+00  0.283968305256131E+00  0.127986607089794E+01
     0.229200000000004E+02  0.164304551857908E+00  0.746061776751136E+00  0.281534236698853E+00  0.127836953068389E+01
     0.229300000000004E+02  0.163387505696723E+00  0.747466125286910E+00  0.279103523639286E+00  0.127684444706450E+01
     0.229400000000004E+02  0.162472348860813E+00  0.748886123036149E+00  0.276676920703718E+00  0.127529089061728E+01
     0.229500000000005E+02  0.161559313147246E+00  0.750321687274434E+00  0.274255115595297E+00  0.127370906120131E+01
     0.229600000000005E+02  0.160648556356382E+00  0.751772712929550E+00  0.271838688918656E+00  0.127209925369162E+01
     0.229700000000005E+02  0.159740159388974E+00  0.753239102061384E+00  0.269428089562496E+00  0.127046181140956E+01
     0.229800000000005E+02  0.158834134368970E+00  0.754720792421533E+00  0.267023629060585E+00  0.126879707388168E+01
     0.229900000000005E+02  0.157930442710356E+00  0.756217781108900E+00  0.264625495656284E+00  0.126710532634324E+01
     0.230000000000005E+02  0.157029020657103E+00  0.757730140003282E+00  0.262233786004176E+00  0.126538675813583E+01
     0.230100000000005E+02  0.156129808774522E+00  0.759258020789437E+00  0.259848549952352E+00  0.126364143586924E+01
     0.230200000000005E+02  0.155232781305279E+00  0.760801648824473E+00  0.257469842010327E+00  0.126186929511242E+01
     0.230300000000005E+02  0.154337971304846E+00  0.762361306651631E+00  0.255097772178881E+00  0.126007015174564E+01
     0.230400000000005E+02  0.153445488042136E+00  0.763937309408498E+00  0.252732548928665E+00  0.125824373132104E+01
     0.230500000000005E+02  0.152555524213271E+00  0.765529975515552E+00  0.250374508244519E+00  0.125638971223483E+01
     0.230600000000005E+02  0.151668351924499E+00  0.767139596701751E+00  0.248024124640559E+00  0.125450777657147E+01
     0.230700000000005E+02  0.150784307959209E+00  0.768766411533180E+00  0.245682002613169E+00  0.125259766141120E+01
     0.230800000000005E+02  0.149903770337565E+00  0.770410586140501E+00  0.243348849771362E+00  0.125065920334621E+01
     0.230900000000005E+02  0.149027129397705E+00  0.772072204855082E+00  0.241025435473107E+00  0.124869236993264E+01
     0.231000000000005E+02  0.148154757403828E+00  0.773751272096428E+00  0.238712540835660E+00  0.124669727367249E+01
     0.231100000000005E+02  0.147286980909709E+00  0.775447725293861E+00  0.236410907190513E+00  0.124467416660488E+01
     0.231200000000005E+02  0.146424059741958E+00  0.777161457088682E+00  0.234121190250334E+00  0.124262341633565E+01
     0.231300000000005E+02  0.145566175564308E+00  0.778892343762789E+00  0.231843926422821E+00  0.124054546695748E+01
     0.231400000000005E+02  0.144713431664499E+00  0.780640275958273E+00  0.229579515965209E+00  0.123844079043710E+01
     0.231500000000005E+02  0.143865864050722E+00  0.782405187413971E+00  0.227328225274685E+00  0.123630983537427E+01
     0.231600000000005E+02  0.143023462369675E+00  0.784187077700299E+00  0.225090207895050E+00  0.123415298038259E+01
     0.231700000000005E+02  0.142186197782798E+00  0.785986025749506E+00  0.222865541175729E+00  0.123197049866128E+01
     0.231800000000005E+02  0.141354053953613E+00  0.787802192245183E+00  0.220654273318142E+00  0.122976253871959E+01
     0.231900000000005E+02  0.140527056846684E+00  0.789635810477609E+00  0.218456474096313E+00  0.122752912391329E+01
     0.232000000000005E+02  0.139705299183218E+00  0.791487166876578E+00  0.216272282044830E+00  0.122527017078360E+01
     0.232100000000005E+02  0.138888956122634E+00  0.793356573877736E+00  0.214101941433542E+00  0.122298552353080E+01
     0.232200000000005E+02  0.138078289945553E+00  0.795244338859183E+00  0.211945823817545E+00  0.122067499968467E+01
     0.232300000000005E+02  0.137273643034726E+00  0.797150733450711E+00  0.209804431150025E+00  0.121833844046919E+01
     0.232400000000005E+02  0.136475420077541E+00  0.799075967486947E+00  0.207678380063558E+00  0.121597575871993E+01
     0.232500000000005E+02  0.135684061919293E+00  0.801020171249868E+00  0.205568369588276E+00  0.121358697758549E+01
     0.232600000000005E+02  0.134900014671591E+00  0.802983388509559E+00  0.203475136907870E+00  0.121117225457304E+01
     0.232700000000005E+02  0.134123698359525E+00  0.804965581381005E+00  0.201399407426436E+00  0.120873188759113E+01
     0.232800000000005E+02  0.133355479477792E+00  0.806966646373897E+00  0.199341846197300E+00  0.120626630220024E+01
     0.232900000000005E+02  0.132595651304834E+00  0.808986439449684E+00  0.197303017542446E+00  0.120377602194050E+01
     0.233000000000005E+02  0.131844424763820E+00  0.811024806633168E+00  0.195283358503697E+00  0.120126162598722E+01
     0.233100000000005E+02  0.131101931165104E+00  0.813081615932294E+00  0.193283169788086E+00  0.119872370015587E+01
     0.233200000000005E+02  0.130368236515653E+00  0.815156786113798E+00  0.191302625382209E+00  0.119616278818782E+01
     0.233300000000005E+02  0.129643365466484E+00  0.817250308295159E+00  0.189341799369811E+00  0.119357935017618E+01
     0.233400000000005E+02  0.128927331613924E+00  0.819362257292385E+00  0.187400706065862E+00  0.119097373394896E+01
     0.233500000000005E+02  0.128220169965512E+00  0.821492791074563E+00  0.185479347720094E+00  0.118834616337081E+01
     0.233600000000005E+02  0.127521967055989E+00  0.823642138325690E+00  0.183577763003460E+00  0.118569674511710E+01
     0.233700000000005E+02  0.126832884500886E+00  0.825810575773587E+00  0.181696069412787E+00  0.118302549286043E+01
     0.233800000000005E+02  0.126153172667616E+00  0.827998398381979E+00  0.179834493621154E+00  0.118033236535773E+01
     0.233900000000005E+02  0.125483172503694E+00  0.830205886514788E+00  0.177993385530589E+00  0.117761731298148E+01
     0.234000000000005E+02  0.124823305202800E+00  0.832433274626611E+00  0.176173214104104E+00  0.117488032607300E+01
     0.234100000000005E+02  0.124174051083838E+00  0.834680725845795E+00  0.174374545634556E+00  0.117212147827096E+01
     0.234200000000005E+02  0.123535920570280E+00  0.836948316019311E+00  0.172598007582858E+00  0.116934095870990E+01
     0.234300000000005E+02  0.122909421275314E+00  0.839236029489413E+00  0.170844243138782E+00  0.116653908858419E+01
     0.234400000000005E+02  0.122295025764794E+00  0.841543767248620E+00  0.169113862940650E+00  0.116371631980154E+01
     0.234500000000005E+02  0.121693144502503E+00  0.843871366397073E+00  0.167407400757493E+00  0.116087321598714E+01
     0.234600000000005E+02  0.121104107786603E+00  0.846218628242171E+00  0.165725279342975E+00  0.115801041858777E+01
     0.234700000000005E+02  0.120528159254720E+00  0.848585351158335E+00  0.164067791202346E+00  0.115512860290997E+01
     0.234800000000005E+02  0.119965461936418E+00  0.850971363635444E+00  0.162435096886068E+00  0.115222843031817E+01
     0.234900000000005E+02  0.119416116085835E+00  0.853376552889256E+00  0.160827240939488E+00  0.114931050332418E+01
     0.235000000000005E+02  0.118880186377266E+00  0.855800884997293E+00  0.159244183150957E+00  0.114637532985330E+01
     0.235100000000005E+02  0.118357734722683E+00  0.858244413681531E+00  0.157685840600020E+00  0.114342330164340E+01
     0.235200000000005E+02  0.117848854161012E+00  0.860707276427243E+00  0.156152134513481E+00  0.114045468971444E+01
     0.235300000000005E+02  0.117353699090207E+00  0.863189678388078E+00  0.154643035295619E+00  0.113746965742574E+01
     0.235400000000005E+02  0.116872507594209E+00  0.865691866237239E+00  0.153158599394540E+00  0.113446828915914E+01
     0.235500000000005E+02  0.116405612694845E+00  0.868214095542633E+00  0.151698992853210E+00  0.113145063047815E+01
     0.235600000000005E+02  0.115953440886268E+00  0.870756596171210E+00  0.150264498298125E+00  0.112841673402160E+01
     0.235700000000005E+02  0.115516498075867E+00  0.873319540530988E+00  0.148855504469094E+00  0.112536670461634E+01
     0.235800000000005E+02  0.115095344816099E+00  0.875903019092898E+00  0.147472479857341E+00  0.112230073724141E+01
     0.235900000000006E+02  0.114690564219338E+00  0.878507026645566E+00  0.146115934246772E+00  0.111921914251972E+01
     0.236000000000006E+02  0.114302726992046E+00  0.881131461258600E+00  0.144786373634051E+00  0.111612235620050E+01
     0.236100000000006E+02  0.113932358455905E+00  0.883776136166559E+00  0.143484254902236E+00  0.111301093137043E+01
     0.236200000000006E+02  0.113579912177809E+00  0.886440802981613E+00  0.142209946618169E+00  0.110988551456910E+01
     0.236300000000006E+02  0.113245753937956E+00  0.889125183048041E+00  0.140963701423109E+00  0.110674680924124E+01
     0.236400000000006E+02  0.112930158344732E+00  0.891829002591134E+00  0.139745643821016E+00  0.110359553171711E+01
     0.236500000000006E+02  0.112633318652167E+00  0.894552026752318E+00  0.138555774980258E+00  0.110043236592891E+01
     0.236600000000006E+02  0.112355368491708E+00  0.897294087723379E+00  0.137393993763267E+00  0.109725792320801E+01
     0.236700000000006E+02  0.112096412553466E+00  0.900055102985060E+00  0.136260130924662E+00  0.109407271275215E+01
     0.236800000000006E+02  0.111856561978161E+00  0.902835081012205E+00  0.135153991589946E+00  0.109087712681582E+01
     0.236900000000006E+02  0.111635969531231E+00  0.905634113544285E+00  0.134075399996785E+00  0.108767144258298E+01
     0.237000000000006E+02  0.111434859626603E+00  0.908452355394595E+00  0.133024240204131E+00  0.108445584032637E+01
     0.237100000000006E+02  0.111253548954481E+00  0.911289994523591E+00  0.132000487082684E+00  0.108123043517386E+01
     0.237200000000006E+02  0.111092454753524E+00  0.914147216483785E+00  0.131004223302348E+00  0.107799531791031E+01
     0.237300000000006E+02  0.110952089477652E+00  0.917024168159828E+00  0.130035640027157E+00  0.107475059900564E+01
     0.237400000000006E+02  0.110833042503934E+00  0.919920925860296E+00  0.129095021330561E+00  0.107149644964541E+01
     0.237500000000006E+02  0.110735951346856E+00  0.922837472242626E+00  0.128182714629698E+00  0.106823313400312E+01
     0.237600000000006E+02  0.110661466330699E+00  0.925773685347322E+00  0.127299091384565E+00  0.106496102826139E+01
     0.237700000000006E+02  0.110610213615459E+00  0.928729341344174E+00  0.126444503645975E+00  0.106168062378016E+01
     0.237800000000006E+02  0.110582761736793E+00  0.931704130684063E+00  0.125619242580353E+00  0.105839251405290E+01
     0.237900000000006E+02  0.110579596365597E+00  0.934697685469452E+00  0.124823504779989E+00  0.105509736736876E+01
     0.238000000000006E+02  0.110601106874390E+00  0.937709614268022E+00  0.124057371033939E+00  0.105179588909047E+01
     0.238100000000006E+02  0.110647586669296E+00  0.940739539522586E+00  0.123320800454943E+00  0.104848877888570E+01
     0.238200000000006E+02  0.110719247329806E+00  0.943787132309616E+00  0.122613640684526E+00  0.104517668891828E+01
     0.238300000000006E+02  0.110816244661470E+00  0.946852139531243E+00  0.121935652640908E+00  0.104186018882776E+01
     0.238400000000006E+02  0.110938713080105E+00  0.949934399650066E+00  0.121286546249228E+00  0.103853974233231E+01
     0.238500000000006E+02  0.111086803549086E+00  0.953033844654908E+00  0.120666022082334E+00  0.103521569862730E+01
     0.238600000000006E+02  0.111260719756040E+00  0.956150487861469E+00  0.120073813050622E+00  0.103188829965758E+01
     0.238700000000006E+02  0.111460747422163E+00  0.959284399137624E+00  0.119509720315838E+00  0.102855770211252E+01
     0.238800000000006E+02  0.111687272563298E+00  0.962435670920951E+00  0.118973638455033E+00  0.102522401094075E+01
     0.238900000000006E+02  0.111940786041716E+00  0.965604379713904E+00  0.118465566441670E+00  0.102188731959356E+01
     0.239000000000006E+02  0.112221873652591E+00  0.968790548412025E+00  0.117985603020987E+00  0.101854775129917E+01
     0.239100000000006E+02  0.112531193014272E+00  0.971994114742700E+00  0.117533927251378E+00  0.101520549556821E+01
     0.239200000000006E+02  0.112869440393329E+00  0.975214910273766E+00  0.117110767053719E+00  0.101186083484060E+01
     0.239300000000006E+02  0.113237312031885E+00  0.978452652999621E+00  0.116716360268241E+00  0.100851415760172E+01
     0.239400000000006E+02  0.113635465350496E+00  0.981706954628652E+00  0.116350913733089E+00  0.100516595621679E+01
     0.239500000000006E+02  0.114064485457931E+00  0.984977341638926E+00  0.116014566134415E+00  0.100181680988351E+01
     0.239600000000006E+02  0.114524861694518E+00  0.988263287227498E+00  0.115707359806379E+00  0.998467355181623E+00
     0.239700000000006E+02  0.115016977561637E+00  0.991564249724866E+00  0.115429225368632E+00  0.995118248413665E+00
     0.239800000000006E+02  0.115541115533411E+00  0.994879712102786E+00  0.115179981264557E+00  0.991770125045665E+00
     0.239900000000006E+02  0.116097476163999E+00  0.998209217007138E+00  0.114959348165618E+00  0.988423561920946E+00
     0.240000000000006E+02  0.116686208887400E+00  0.100155239233351E+01  0.114766976131952E+00  0.985079047488466E+00
     0.240100000000006E+02  0.117307450238941E+00  0.100490896365530E+01  0.114602480654758E+00  0.981736964127364E+00
     0.240200000000006E+02  0.117961364148457E+00  0.100827875163612E+01  0.114465482497356E+00  0.978397584929684E+00
     0.240300000000006E+02  0.118648178620555E+00  0.101166165465897E+01  0.114355645761608E+00  0.975061085267613E+00
     0.240400000000006E+02  0.119368213581056E+00  0.101505761898876E+01  0.114272708897441E+00  0.971727567406952E+00
     0.240500000000006E+02  0.120121895871897E+00  0.101846660055953E+01  0.114216504398835E+00  0.968397094622351E+00
     0.240600000000006E+02  0.120909759155328E+00  0.102188852368917E+01  0.114186964540728E+00  0.965069729972499E+00
     0.240700000000006E+02  0.121732428596244E+00  0.102532324249893E+01  0.114184112479085E+00  0.961745574281023E+00
     0.240800000000006E+02  0.122590592334040E+00  0.102877051047856E+01  0.114208040083255E+00  0.958424798022464E+00
     0.240900000000006E+02  0.123484963631338E+00  0.103222996253314E+01  0.114258875709850E+00  0.955107662704336E+00
     0.241000000000006E+02  0.124416238930035E+00  0.103570111212283E+01  0.114336746505268E+00  0.951794528836429E+00
     0.241100000000006E+02  0.125385057662007E+00  0.103918336400132E+01  0.114441740550719E+00  0.948485849472143E+00
     0.241200000000006E+02  0.126391969459868E+00  0.104267604086395E+01  0.114573874143280E+00  0.945182150327144E+00
     0.241300000000006E+02  0.127437413413975E+00  0.104617842024329E+01  0.114733068747914E+00  0.941883999343596E+00
     0.241400000000006E+02  0.128521712359524E+00  0.104968977651480E+01  0.114919140771224E+00  0.938591970016494E+00
     0.241500000000006E+02  0.129645083079708E+00  0.105320942211443E+01  0.115131805495507E+00  0.935306603632334E+00
     0.241600000000006E+02  0.130807661071155E+00  0.105673674213359E+01  0.115370694529398E+00  0.932028375680289E+00
     0.241700000000006E+02  0.132009536449653E+00  0.106027121734594E+01  0.115635384255012E+00  0.928757671072401E+00
     0.241800000000006E+02  0.133250795972093E+00  0.106381243231524E+01  0.115925431241812E+00  0.925494771546221E+00
     0.241900000000006E+02  0.134531565245625E+00  0.106736006731585E+01  0.116240409661226E+00  0.922239856901257E+00
     0.242000000000006E+02  0.135852045120548E+00  0.107091387507535E+01  0.116579945497839E+00  0.918993019783992E+00
     0.242100000000006E+02  0.137212537037388E+00  0.107447364550342E+01  0.116943742840110E+00  0.915754291854459E+00
     0.242200000000006E+02  0.138613453618452E+00  0.107803916329469E+01  0.117331598672677E+00  0.912523677602699E+00
     0.242300000000007E+02  0.140055312850460E+00  0.108161016434004E+01  0.117743404219468E+00  0.909301191049793E+00
     0.242400000000007E+02  0.141538716510954E+00  0.108518629709621E+01  0.118179132772127E+00  0.906086890205063E+00
